gameId,playId,blocker_nflId,rusher_nflId,outcome,frameId,team,x,y,s,a,dis,o,dir,event,playDescription,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,playResult,passResult,absoluteYardlineNumber,offenseFormation,foulName1,foulName2,foulNFLId1,foulNFLId2,foulName3,foulNFLId3,officialPosition,displayName,season,week,gameDate,homeTeamAbbr,visitorTeamAbbr,pff_role,pff_positionLinedUp,pff_hit,pff_hurry,pff_sack,pff_beatenByDefender,pff_hitAllowed,pff_hurryAllowed,pff_sackAllowed,pff_blockType,pff_backFieldBlock,row_id,before_blocker_elo,before_rusher_elo,after_blocker_elo,after_rusher_elo
2021091201,762,42445,53674,1,1,BUF,45.83,26.1433333333333,0,0,0,74.59,313.96,None,(3:50) (Shotgun) J.Allen pass incomplete short right.,BUF,PIT,BUF,37,0,I,73,EMPTY,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PP,0,964,1198.28970982657,800,1201.2249427637,797.064767062874
2021091201,762,42471,44886,1,1,BUF,46.08,31.2033333333333,0,0,0,73.1,37.71,None,(3:50) (Shotgun) J.Allen pass incomplete short right.,BUF,PIT,BUF,37,0,I,73,EMPTY,,,,,,,G,Jon Feliciano,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PT,0,965,1193.29486659077,786.412154549525,1196.10086162107,783.606159519226
2021091201,762,44875,44886,1,1,BUF,45.91,32.8133333333333,0,0,0,82.37,5.96000000000004,None,(3:50) (Shotgun) J.Allen pass incomplete short right.,BUF,PIT,BUF,37,0,I,73,EMPTY,,,,,,,T,Dion Dawkins,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,CL,0,966,1169.87589113141,783.606159519226,1173.00087582245,780.481174828184
2021091201,762,46689,35449,0,1,BUF,46.03,28.1433333333333,0,0,0,82.31,338.61,None,(3:50) (Shotgun) J.Allen pass incomplete short right.,BUF,PIT,BUF,37,0,I,73,EMPTY,,,,,,,G,Ike Boettger,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,1,0,SW,0,967,1200,778.067401690971,1170.59199449723,807.475407193743
2021091201,856,41321,43638,1,1,PIT,22.04,22.07,0,0,0,67.19,204.33,None,(2:41) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 19 for 6 yards (J.Poyer).,PIT,BUF,PIT,13,6,C,23,SINGLEBACK,,,,,,,G,Trai Turner,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PT,0,968,1208.55441423287,800,1211.33587222619,797.218542006679
2021091201,856,46161,35470,1,1,PIT,22.21,20.56,0,0,0,68.09,143.14,None,(2:41) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 19 for 6 yards (J.Poyer).,PIT,BUF,PIT,13,6,C,23,SINGLEBACK,,,,,,,T,Chukwuma Okorafor,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PP,0,969,1208.47129405443,797.090909090909,1211.21171403734,794.350489108
2021091201,856,47924,52462,1,1,PIT,22.22,27.75,0,0,0.01,114.05,86.33,None,(2:41) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 19 for 6 yards (J.Poyer).,PIT,BUF,PIT,13,6,C,23,SINGLEBACK,,,,,,,TE,Zach Gentry,2021,1,09/12/2021,BUF,PIT,Pass Block,TE-iL,,,,0,0,0,0,PP,0,970,1200,800,1202.90909090909,797.090909090909
2021091201,856,52543,47792,1,1,PIT,21.98,25.09,0,0,0,82.79,157.85,None,(2:41) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 19 for 6 yards (J.Poyer).,PIT,BUF,PIT,13,6,C,23,SINGLEBACK,,,,,,,G,Kevin Dotson,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PP,0,971,1208.51354586744,797.090909090909,1211.25335646429,794.351098494057
2021091201,856,53516,43638,1,1,PIT,22.7,23.61,0.05,0.05,0.01,75.6,264.01,None,(2:41) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 19 for 6 yards (J.Poyer).,PIT,BUF,PIT,13,6,C,23,SINGLEBACK,,,,,,,C,Kendrick Green,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PP,0,972,1206.19869973126,797.218542006679,1208.97393980467,794.443301933266
2021091201,856,53557,47792,1,1,PIT,22.16,26.69,0.06,0.05,0.01,79,40.21,None,(2:41) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 19 for 6 yards (J.Poyer).,PIT,BUF,PIT,13,6,C,23,SINGLEBACK,,,,,,,T,Dan Moore,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PT,0,973,1176.55441423287,794.351098494057,1179.74603006336,791.159482663561
2021091201,901,41321,47792,1,1,PIT,29.63,22.26,0.22,0.04,0.01,90.12,175.19,None,(1:16) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 33 for 12 yards (M.Hyde). PIT-D.Johnson was injured during the play.  D.Johnson assisted off.,PIT,BUF,PIT,21,12,C,31,SHOTGUN,,,,,,,G,Trai Turner,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PP,0,974,1211.33587222619,791.159482663561,1213.95205034414,788.54330454561
2021091201,901,46161,35470,1,1,PIT,29.43,20.87,0,0,0,92.25,73.34,None,(1:16) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 33 for 12 yards (M.Hyde). PIT-D.Johnson was injured during the play.  D.Johnson assisted off.,PIT,BUF,PIT,21,12,C,31,SHOTGUN,,,,,,,T,Chukwuma Okorafor,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PP,0,975,1211.21171403734,794.350489108,1213.8741040107,791.68809913464
2021091201,901,52543,43638,1,1,PIT,29.98,25.16,0,0,0,95.07,211.95,None,(1:16) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 33 for 12 yards (M.Hyde). PIT-D.Johnson was injured during the play.  D.Johnson assisted off.,PIT,BUF,PIT,21,12,C,31,SHOTGUN,,,,,,,G,Kevin Dotson,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PT,0,976,1211.25335646429,794.443301933266,1213.91646551273,791.780192884829
2021091201,901,53516,43638,1,1,PIT,30.6,23.64,0,0,0,81.83,320.3,None,(1:16) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 33 for 12 yards (M.Hyde). PIT-D.Johnson was injured during the play.  D.Johnson assisted off.,PIT,BUF,PIT,21,12,C,31,SHOTGUN,,,,,,,C,Kendrick Green,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PP,0,977,1208.97393980467,791.780192884829,1211.63166129259,789.122471396908
2021091201,901,53557,52462,1,1,PIT,29.56,26.68,0,0,0,110.82,352.88,None,(1:16) (Shotgun) B.Roethlisberger pass short left to J.Smith-Schuster to PIT 33 for 12 yards (M.Hyde). PIT-D.Johnson was injured during the play.  D.Johnson assisted off.,PIT,BUF,PIT,21,12,C,31,SHOTGUN,,,,,,,T,Dan Moore,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PP,0,978,1179.74603006336,797.090909090909,1182.9301808154,793.906758338868
2021091201,997,41321,47792,1,1,PIT,45.95,28.3433333333333,0,0,0,75.14,350.31,None,(14:15) (Shotgun) B.Roethlisberger pass incomplete deep right to C.Claypool (L.Wallace) [E.Oliver].,PIT,BUF,PIT,38,0,I,72,EMPTY,,,,,,,G,Trai Turner,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PP,0,979,1213.95205034414,788.54330454561,1216.49677729015,785.998577599601
2021091201,997,46161,35470,0,1,PIT,45.9,27.0133333333333,0,0,0,99.69,260.19,None,(14:15) (Shotgun) B.Roethlisberger pass incomplete deep right to C.Claypool (L.Wallace) [E.Oliver].,PIT,BUF,PIT,38,0,I,72,EMPTY,,,,,,,T,Chukwuma Okorafor,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,1,0,0,0,PP,0,980,1213.8741040107,791.68809913464,1184.4626258837,821.099577261643
2021091201,997,52543,43638,1,1,PIT,46.05,31.0033333333333,0,0,0,90.69,139.91,None,(14:15) (Shotgun) B.Roethlisberger pass incomplete deep right to C.Claypool (L.Wallace) [E.Oliver].,PIT,BUF,PIT,38,0,I,72,EMPTY,,,,,,,G,Kevin Dotson,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PT,0,981,1213.91646551273,789.122471396908,1216.46949394659,786.569442963042
2021091201,997,53516,43638,0,1,PIT,46.98,29.3633333333333,0,0,0,79.81,184.04,None,(14:15) (Shotgun) B.Roethlisberger pass incomplete deep right to C.Claypool (L.Wallace) [E.Oliver].,PIT,BUF,PIT,38,0,I,72,EMPTY,,,,,,,C,Kendrick Green,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,1,0,0,PP,0,982,1211.63166129259,786.569442963042,1182.18106464131,816.020039614326
2021091201,997,53557,52462,1,1,PIT,45.99,32.5933333333333,0,0,0,82.77,315.59,None,(14:15) (Shotgun) B.Roethlisberger pass incomplete deep right to C.Claypool (L.Wallace) [E.Oliver].,PIT,BUF,PIT,38,0,I,72,EMPTY,,,,,,,T,Dan Moore,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PP,0,983,1182.9301808154,793.906758338868,1186.01075139783,790.82618775644
2021091201,1058,42392,37104,1,1,BUF,33.59,29.79,0.01,0.07,0,76.95,309.14,None,"(13:32) (No Huddle, Shotgun) J.Allen pass short left to E.Sanders pushed ob at BUF 37 for 13 yards (M.Fitzpatrick).",BUF,PIT,BUF,24,13,C,34,EMPTY,,,,,,,C,Mitch Morse,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PT,0,984,1201.68437387864,828.280845570936,1205.02451782853,824.940701621044
2021091201,1058,42445,44842,0,1,BUF,32.79,26.23,0,0,0,133.33,212.44,None,"(13:32) (No Huddle, Shotgun) J.Allen pass short left to E.Sanders pushed ob at BUF 37 for 13 yards (M.Fitzpatrick).",BUF,PIT,BUF,24,13,C,34,EMPTY,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,1,0,0,0,PP,0,985,1201.2249427637,798.786431086214,1172.09712305998,827.914250789931
2021091201,1058,42471,37104,0,1,BUF,33.09,31.46,0,0,0,57.97,288.62,None,"(13:32) (No Huddle, Shotgun) J.Allen pass short left to E.Sanders pushed ob at BUF 37 for 13 yards (M.Fitzpatrick).",BUF,PIT,BUF,24,13,C,34,EMPTY,,,,,,,G,Jon Feliciano,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,1,0,PP,0,986,1196.10086162107,824.940701621044,1167.47983526022,853.561727981891
2021091201,1058,44875,52510,1,1,BUF,32.81,33.15,0,0,0,95.36,115.14,None,"(13:32) (No Huddle, Shotgun) J.Allen pass short left to E.Sanders pushed ob at BUF 37 for 13 yards (M.Fitzpatrick).",BUF,PIT,BUF,24,13,C,34,EMPTY,,,,,,,T,Dion Dawkins,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PP,0,987,1173.00087582245,812.231338404956,1176.56492662651,808.667287600891
2021091201,1058,46689,52640,1,1,BUF,33.07,28.32,0,0,0,101.15,97.13,None,"(13:32) (No Huddle, Shotgun) J.Allen pass short left to E.Sanders pushed ob at BUF 37 for 13 yards (M.Fitzpatrick).",BUF,PIT,BUF,24,13,C,34,EMPTY,,,,,,,G,Ike Boettger,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PT,0,988,1170.59199449723,797.216630908614,1173.93262348783,793.876001918016
2021091201,1087,42445,52640,1,1,BUF,45.88,26.31,0,0,0,81.14,101.45,None,"(13:08) (No Huddle, Shotgun) J.Allen pass short right to C.Beasley to BUF 41 for 4 yards (J.Haden, D.Bush).",BUF,PIT,BUF,37,4,C,47,SHOTGUN,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PP,0,989,1172.09712305998,793.876001918016,1175.35521134438,790.617913633625
2021091201,1087,44875,37104,1,1,BUF,46.18,33.04,0,0,0,89.72,107.61,None,"(13:08) (No Huddle, Shotgun) J.Allen pass short right to C.Beasley to BUF 41 for 4 yards (J.Haden, D.Bush).",BUF,PIT,BUF,37,4,C,47,SHOTGUN,,,,,,,T,Dion Dawkins,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PP,0,990,1176.56492662651,853.561727981891,1180.87782734895,849.248827259458
2021091201,1087,46689,44842,1,1,BUF,46.19,28.29,0,0,0,79.43,334.22,None,"(13:08) (No Huddle, Shotgun) J.Allen pass short right to C.Beasley to BUF 41 for 4 yards (J.Haden, D.Bush).",BUF,PIT,BUF,37,4,C,47,SHOTGUN,,,,,,,G,Ike Boettger,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PP,0,991,1173.93262348783,827.914250789931,1177.7746119072,824.07226237056
2021091201,1087,47857,53674,1,1,BUF,42.03,32.46,0,0,0,95.6,134.76,None,"(13:08) (No Huddle, Shotgun) J.Allen pass short right to C.Beasley to BUF 41 for 4 yards (J.Haden, D.Bush).",BUF,PIT,BUF,37,4,C,47,SHOTGUN,,,,,,,RB,Devin Singletary,2021,1,09/12/2021,BUF,PIT,Pass Block,HB-L,,,,0,0,0,0,PU,1,992,1211.90776343212,797.064767062874,1214.59864886484,794.373881630155
2021091201,1148,42392,52640,1,1,BUF,59.6,23.47,0,0,0,89.23,348.35,None,(11:57) (Shotgun) J.Allen pass short right to S.Diggs to PIT 43 for 7 yards (J.Haden).,BUF,PIT,"",50,7,C,60,SHOTGUN,,,,,,,C,Mitch Morse,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PT,0,993,1205.02451782853,790.617913633625,1207.72160101529,787.920830446864
2021091201,1148,42445,44842,1,1,BUF,58.8,20.44,0,0,0,85.31,90.88,None,(11:57) (Shotgun) J.Allen pass short right to S.Diggs to PIT 43 for 7 yards (J.Haden).,BUF,PIT,"",50,7,C,60,SHOTGUN,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,SW,0,994,1175.35521134438,824.07226237056,1179.09592007515,820.331553639791
2021091201,1148,42471,37104,1,1,BUF,59.32,25.32,0.05,0.04,0.01,93.46,50.17,None,(11:57) (Shotgun) J.Allen pass short right to S.Diggs to PIT 43 for 7 yards (J.Haden).,BUF,PIT,"",50,7,C,60,SHOTGUN,,,,,,,G,Jon Feliciano,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PT,0,995,1167.47983526022,849.248827259458,1171.8962793089,844.832383210777
2021091201,1148,44875,52510,1,1,BUF,59.08,26.94,0,0,0,95.07,239.01,None,(11:57) (Shotgun) J.Allen pass short right to S.Diggs to PIT 43 for 7 yards (J.Haden).,BUF,PIT,"",50,7,C,60,SHOTGUN,,,,,,,T,Dion Dawkins,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PP,0,996,1180.87782734895,808.667287600891,1184.23857100416,805.306543945677
2021091201,1148,46689,52640,1,1,BUF,59.2,22.13,0,0,0,86.57,305.45,None,(11:57) (Shotgun) J.Allen pass short right to S.Diggs to PIT 43 for 7 yards (J.Haden).,BUF,PIT,"",50,7,C,60,SHOTGUN,,,,,,,G,Ike Boettger,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,SW,0,997,1177.7746119072,787.920830446864,1180.84190076819,784.853541585877
2021091201,1172,42392,52640,1,1,BUF,66.62,23.8,0,0,0,92.87,161.24,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,C,Mitch Morse,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PP,0,998,1207.72160101529,784.853541585877,1210.30079724252,782.274345358649
2021091201,1172,42445,38548,1,1,BUF,66.07,20.43,0,0,0,66.6,295.52,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PT,0,999,1179.09592007515,808.299233747343,1182.48122230583,804.913931516655
2021091201,1172,42471,52640,1,1,BUF,66.14,25.25,0.01,0.01,0.01,97.56,222.77,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,G,Jon Feliciano,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PT,0,1000,1171.8962793089,782.274345358649,1174.96727144703,779.203353220525
2021091201,1172,44875,44886,1,1,BUF,66.22,27.04,0,0,0,104.97,233.3,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,T,Dion Dawkins,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PP,0,1001,1184.23857100416,780.481174828184,1187.09096432024,777.628781512108
2021091201,1172,46689,38548,1,1,BUF,66.27,22.13,0.01,0.01,0.01,79.02,182.84,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,G,Ike Boettger,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PP,0,1002,1180.84190076819,804.913931516655,1184.13882192054,801.617010364297
2021091201,1172,47857,38548,1,1,BUF,62.07,25.89,0.03,0.06,0,81.71,214.47,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,RB,Devin Singletary,2021,1,09/12/2021,BUF,PIT,Pass Route,HB-L,,,,0,0,0,0,CH,1,1003,1214.59864886484,801.617010364297,1217.31606013165,798.899599097481
2021091201,1172,47879,43388,1,1,BUF,65.3,18.82,0,0,0,91.78,181.91,None,"(11:17) (No Huddle, Shotgun) J.Allen pass incomplete deep middle to S.Diggs.",BUF,PIT,PIT,43,0,I,67,SHOTGUN,,,,,,,TE,Dawson Knox,2021,1,09/12/2021,BUF,PIT,Pass Route,TE-R,,,,0,0,0,0,CH,0,1004,1206.07715332258,800,1208.89504196762,797.182111354955
2021091201,1234,41236,37841,1,1,PIT,15.83,32.0433333333333,0.02,0.36,0.01,58.41,325.15,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,TE,Eric Ebron,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,0,0,0,PR,0,1005,1200,826.354676676225,1203.33598241921,823.018694257013
2021091201,1234,41321,43319,1,1,PIT,15.91,28.1533333333333,0.02,0.02,0,90.91,227.62,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,G,Trai Turner,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PR,0,1006,1216.49677729015,791.614195406473,1219.04860792845,789.062364768174
2021091201,1234,46161,53459,1,1,PIT,16.06,26.5833333333333,0,0,0,73.08,150.3,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,T,Chukwuma Okorafor,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PR,0,1007,1184.4626258837,794.269187215321,1187.52449664263,791.207316456393
2021091201,1234,52543,46165,1,1,PIT,15.65,31.0333333333333,0,0,0,109.13,207.94,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,G,Kevin Dotson,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PR,0,1008,1216.46949394659,791.580189302683,1219.02123370738,789.028449541897
2021091201,1234,53453,37841,1,1,PIT,12.12,27.5033333333333,0,0,0,329.43,196.36,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,RB,Najee Harris,2021,1,09/12/2021,BUF,PIT,Pass Block,HB-R,,,,0,0,0,0,BH,1,1009,1170.90909090909,823.018694257013,1174.71479688995,819.212988276158
2021091201,1234,53516,43319,1,1,PIT,16.44,29.5633333333333,0,0,0,74.64,347.84,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,C,Kendrick Green,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PR,0,1010,1182.18106464131,789.062364768174,1185.19662583791,786.046803571567
2021091201,1234,53557,53459,1,1,PIT,15.62,25.1133333333333,0,0,0,116.01,173.12,None,(10:58) (Shotgun) B.Roethlisberger pass incomplete deep right to D.Johnson (M.Hyde).,PIT,BUF,PIT,7,0,I,103,SHOTGUN,,,,,,,T,Dan Moore,2021,1,09/12/2021,BUF,PIT,Pass Block,TE-R,,,,0,0,0,0,PT,0,1011,1186.01075139783,791.207316456393,1188.99992733738,788.218140516843
2021091201,1300,41321,43319,1,1,PIT,12.94,28.2033333333333,0,0,0,68.61,78.53,None,(9:45) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster (T.Johnson).,PIT,BUF,PIT,5,0,I,105,SHOTGUN,,,,,,,G,Trai Turner,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PP,0,1012,1219.04860792845,786.046803571567,1221.49281556152,783.602595938496
2021091201,1300,46161,53459,0,1,PIT,13,26.7633333333333,0,0,0,91.38,29.65,None,(9:45) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster (T.Johnson).,PIT,BUF,PIT,5,0,I,105,SHOTGUN,,,,,,,T,Chukwuma Okorafor,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,1,0,0,0,PP,0,1013,1187.52449664263,788.218140516843,1158.44416464346,817.298472516013
2021091201,1300,52543,42331,1,1,PIT,12.89,31.0033333333333,0,0,0.01,87.21,292.6,None,(9:45) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster (T.Johnson).,PIT,BUF,PIT,5,0,I,105,SHOTGUN,,,,,,,G,Kevin Dotson,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PP,0,1014,1219.02123370738,797.090909090909,1221.61325938198,794.49888341631
2021091201,1300,53516,37841,1,1,PIT,14,29.2833333333333,0,0,0,85.6,254.08,None,(9:45) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster (T.Johnson).,PIT,BUF,PIT,5,0,I,105,SHOTGUN,,,,,,,C,Kendrick Green,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PP,0,1015,1185.19662583791,819.212988276158,1188.6667198911,815.742894222976
2021091201,1300,53557,37841,0,1,PIT,12.85,32.2533333333333,0,0,0,102.16,305.57,None,(9:45) (Shotgun) B.Roethlisberger pass incomplete short right to J.Smith-Schuster (T.Johnson).,PIT,BUF,PIT,5,0,I,105,SHOTGUN,,,,,,,T,Dan Moore,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,1,0,0,0,SW,0,1016,1188.99992733738,815.742894222976,1160.34259484459,844.400226715771
2021091201,1367,42392,44886,1,1,BUF,71.7,29.92,0,0,0,91.73,144.3,None,(8:52) (Shotgun) J.Allen pass incomplete short middle to E.Sanders [T.Watt].,BUF,PIT,PIT,38,0,I,72,EMPTY,,,,,,,C,Mitch Morse,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,PP,0,1017,1210.30079724252,777.628781512108,1212.7492940269,775.180284727727
2021091201,1367,42445,44842,0,1,BUF,70.98,26.44,0,0,0,85.36,129.13,None,(8:52) (Shotgun) J.Allen pass incomplete short middle to E.Sanders [T.Watt].,BUF,PIT,PIT,38,0,I,72,EMPTY,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,1,0,0,SW,0,1018,1182.48122230583,820.331553639791,1154.02018911902,848.792586826601
2021091201,1367,42471,44886,1,1,BUF,71.27,31.56,0,0,0,68.06,215.28,None,(8:52) (Shotgun) J.Allen pass incomplete short middle to E.Sanders [T.Watt].,BUF,PIT,PIT,38,0,I,72,EMPTY,,,,,,,G,Jon Feliciano,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,0,0,PT,0,1019,1174.96727144703,775.180284727727,1177.87960683418,772.267949340579
2021091201,1367,44875,38548,0,1,BUF,71.18,33.21,0,0,0,76.54,292.4,None,(8:52) (Shotgun) J.Allen pass incomplete short middle to E.Sanders [T.Watt].,BUF,PIT,PIT,38,0,I,72,EMPTY,,,,,,,T,Dion Dawkins,2021,1,09/12/2021,BUF,PIT,Pass Block,LT,,,,0,1,0,0,PP,0,1020,1187.09096432024,798.899599097481,1158.18489530744,827.805668110281
2021091201,1367,47821,35449,1,1,BUF,71.36,28.4,0,0,0,77.76,343.6,None,(8:52) (Shotgun) J.Allen pass incomplete short middle to E.Sanders [T.Watt].,BUF,PIT,PIT,38,0,I,72,EMPTY,,,,,,,G,Cody Ford,2021,1,09/12/2021,BUF,PIT,Pass Block,RG,,,,0,0,0,0,PP,0,1021,1226.56395395173,807.475407193743,1229.19521497428,804.8441461712
2021091201,1393,42392,44886,1,1,BUF,71.67,29.98,0,0,0,88.27,168.64,None,"(8:47) (Shotgun) J.Allen sacked at PIT 45 for -7 yards (T.Watt). FUMBLES (T.Watt) [T.Watt], touched at PIT 43, RECOVERED by PIT-C.Heyward at PIT 45.",BUF,PIT,PIT,38,-7,S,72,EMPTY,,,,,,,C,Mitch Morse,2021,1,09/12/2021,BUF,PIT,Pass Block,C,,,,0,0,0,0,CL,0,1022,1212.7492940269,772.267949340579,1215.09805831751,769.919185049972
2021091201,1393,42445,44842,1,1,BUF,70.93,26.42,0,0,0,68.28,220.11,None,"(8:47) (Shotgun) J.Allen sacked at PIT 45 for -7 yards (T.Watt). FUMBLES (T.Watt) [T.Watt], touched at PIT 43, RECOVERED by PIT-C.Heyward at PIT 45.",BUF,PIT,PIT,38,-7,S,72,EMPTY,,,,,,,T,Daryl Williams,2021,1,09/12/2021,BUF,PIT,Pass Block,RT,,,,0,0,0,0,PP,0,1023,1154.02018911902,848.792586826601,1158.72939028096,844.083385664663
2021091201,1393,42471,37104,0,1,BUF,71.08,31.34,0,0,0,74.91,98.72,None,"(8:47) (Shotgun) J.Allen sacked at PIT 45 for -7 yards (T.Watt). FUMBLES (T.Watt) [T.Watt], touched at PIT 43, RECOVERED by PIT-C.Heyward at PIT 45.",BUF,PIT,PIT,38,-7,S,72,EMPTY,,,,,,,G,Jon Feliciano,2021,1,09/12/2021,BUF,PIT,Pass Block,LG,,,,0,0,1,0,PP,0,1024,1177.87960683418,844.832383210777,1149.98127215546,872.730717889496
