player_name,final_elo,role
Germaine Pratt,548.8012766199687,Rusher
B.J. Hill,800.9904846283719,Rusher
Hakeem Adeniji,998.7205238468861,Blocker
Trey Hopkins,1127.8906697398,Blocker
Quinton Spain,1065.7537606937183,Blocker
Jonah Williams,1063.18470163076,Blocker
Cam Sample,855.5509252828922,Rusher
D.J. Reader,942.762508153224,Rusher
Isaiah Prince,946.8906464259851,Blocker
Sam Hubbard,804.0503329335888,Rusher
Trey Hendrickson,957.0932772141398,Rusher
Larry Ogunjobi,859.1155163628143,Rusher
Markus Bailey,680.5174347429692,Rusher
Troy Dye,706.5420257371404,Rusher
"David Long, Jr.",566.249561624769,Rusher
Jeffery Simmons,889.230449916359,Rusher
Taylor Lewan,1003.7876241526895,Blocker
David Quessenberry,1076.4169136997782,Blocker
Rodger Saffold,1071.3045786774944,Blocker
Nate Davis,1107.319344961393,Blocker
Ben Jones,1077.7354452751,Blocker
Kyle Peko,907.9367661456282,Rusher
Bud Dupree,791.8330306358021,Rusher
Larrell Murchison,818.8547440802093,Rusher
Harold Landry III,823.4816553828686,Rusher
Denico Autry,920.5370926084535,Rusher
Aaron Brewer,999.3332457279321,Blocker
Kevin Strong,807.1285253177409,Rusher
Myron Cunningham,1077.049166281057,Blocker
Tyler Matakevich,679.6976254323758,Rusher
Carlos Basham Jr.,773.6157216958239,Rusher
Aaron James Klein,590.6177017461978,Rusher
Dre Greenlaw,559.8739067721001,Rusher
Brian Allen,991.4746943776527,Blocker
Colton Mckivitz,1083.1159968439738,Blocker
Travin Howard,604.9186661465054,Rusher
Justin Hollins,791.458536925063,Rusher
Josh Wells,1055.7960635660202,Blocker
Kevin Minter,658.5038561521845,Rusher
Darryl Johnson,751.0473595677271,Rusher
Deonte Brown,1120.9534371312534,Blocker
Grant Stuard,723.6326457940457,Rusher
K.J. Britt,728.9432101943596,Rusher
Brennan Scarlett,860.6557183913164,Rusher
John Jenkins,897.6276423609222,Rusher
Erik McCoy,1210.9054356274387,Blocker
Ryan Ramczyk,1124.1214505038056,Blocker
Malcolm Roach,844.165719203048,Rusher
Kaden Elliss,709.2164608766573,Rusher
Bobby Brown III,724.9598904243951,Rusher
Naquan Jones,898.5173690948928,Rusher
Zach Kerr,829.3643583183456,Rusher
Tyler Shelvin,798.5408730024612,Rusher
Ola Adeniyi,864.7869819608705,Rusher
Jayon Brown,516.779390686297,Rusher
Josh Tupou,865.9948867545531,Rusher
Nick Dzubnar,698.0209343743059,Rusher
Za'Darius Smith,886.0554059192267,Rusher
Nick Leverett,1138.2213603832206,Blocker
Efe Obada,846.212238561765,Rusher
Jackson Carman,1141.6963327916426,Blocker
Wyatt Ray,855.0298944405076,Rusher
D'Ante Smith,1050.3829628527724,Blocker
Frank Ragnow,1047.3246308449777,Blocker
Trey Flowers,830.1530886699544,Rusher
Romeo Okwara,974.9703351255612,Rusher
A.J. Cann,998.9698128140392,Blocker
Marcus Cannon,999.4381531572546,Blocker
Dakota Allen,716.9929320950962,Rusher
Chase Young,856.7128077302644,Rusher
Oday Aboushi,1036.6276046414662,Blocker
Bryan Bulaga,1132.788005424815,Blocker
Chase Roullier,1045.5754143372828,Blocker
Jonathan Bostic,681.5095466529588,Rusher
Eric Banks,724.1785979262817,Rusher
Wes Schweitzer,1046.7400827247852,Blocker
Julie'N Davenport,1025.3433540181802,Blocker
Tyquan Lewis,954.0664072138441,Rusher
Ben Banogu,862.6249732070382,Rusher
Daviyon Nixon,874.6491349636768,Rusher
Mekhi Becton,1101.218201494605,Blocker
Hamsah Nasirildeen,721.9623219100109,Rusher
Matt Paradis,1133.0454500999845,Blocker
Del'Shawn Phillips,635.7248209085958,Rusher
Jamien Sherwood,691.0488968174499,Rusher
Riley Reiff,1029.9869642094407,Blocker
Xavier Su'A-Filo,1196.6617424856427,Blocker
Rashod Hill,1080.897340404147,Blocker
Jordan Evans,677.9370427383152,Rusher
Akeem Davis-Gaither,605.4798657669585,Rusher
Everson Griffen,769.2666320130587,Rusher
Danielle Hunter,786.2469804852528,Rusher
Darius Hodges,807.874308582293,Rusher
Teair Tart,842.9547517883084,Rusher
Justin Murray,1081.7670033600589,Blocker
Kendall Lamm,1136.811878861092,Blocker
Brian Winters,1132.9591272160937,Blocker
Kylie Fitts,711.295396179442,Rusher
Derick Roberson,795.9832275638089,Rusher
Morgan Cox,1102.4389235121002,Blocker
Kevin Dotson,1157.62701076978,Blocker
Justin Zimmer,811.5597811943361,Rusher
Tyson Alualu,757.6624366924593,Rusher
Jon Feliciano,1071.2760945761745,Blocker
Isaiah Buggs,831.7596428159752,Rusher
Jamir Jones,834.8939276235667,Rusher
Isaac Seumalo,926.5885137300461,Blocker
Brandon Brooks,1078.2894939047592,Blocker
Eric Wilson,548.5651067035327,Rusher
Brandon Graham,824.6309917667453,Rusher
John Cominsky,768.639245322906,Rusher
Jack Conklin,982.3697176963544,Blocker
Jedrick Wills Jr.,1014.7431846825821,Blocker
J.C. Tretter,1145.27261051875,Blocker
Wyatt Teller,1046.116367709245,Blocker
Joel Bitonio,970.5529368147586,Blocker
Anthony Walker Jr.,471.92991911287766,Rusher
Lucas Niang,1040.1659401601087,Blocker
Jadeveon Clowney,815.1668401754196,Rusher
Malcolm Smith,586.1819027230697,Rusher
Takkarist Mckinley,853.3298606696404,Rusher
Chris Hubbard,1053.9150149132988,Blocker
Khalen Saunders,886.987729383376,Rusher
Jordan Elliott,870.9103950317374,Rusher
Joe Jackson,777.0361979682392,Rusher
Joshua Kaindoh,774.1428126032771,Rusher
Jeremiah Owusu-Koramoah,598.7936305743295,Rusher
Myles Garrett,827.1224303787675,Rusher
Malik Mcdowell,827.0016770057479,Rusher
Malik Jackson,935.0206479230616,Rusher
Andrew Billings,870.6730173006681,Rusher
Mike Remmers,971.6073344905627,Blocker
Sione Takitaki,779.4037593996195,Rusher
Mack Wilson Sr.,607.328337436318,Rusher
Andrus Peat,1056.25538747501,Blocker
Terron Armstead,1087.5494986959625,Blocker
Zack Baun,591.3247583253722,Rusher
Kingsley Keke,721.6127710166043,Rusher
Tanoh Kpassagnon,783.9723359908943,Rusher
Chauncey Rivers,784.4143300241219,Rusher
Andrew Dowell,735.0939074718755,Rusher
Nick Gates,1147.8646706299307,Blocker
Josey Jewell,656.4216674734079,Rusher
Graham Glasgow,987.8613290008757,Blocker
Shane Lemieux,1107.5773970917278,Blocker
Alexander Johnson,636.3783266402609,Rusher
Solomon Kindley,1094.2174327533362,Blocker
Sam Eguavoen,815.8283488361927,Rusher
Yasir Durant,1113.2683246476345,Blocker
Henry Anderson,717.2184868275363,Rusher
Patrick Queen,650.0983575544901,Rusher
Jermaine Eluemunor,942.0632926779066,Blocker
Brandon Williams,846.8643617144776,Rusher
Malik Harrison,576.0489797274661,Rusher
Justin Madubuike,938.6154795943361,Rusher
Bradley Bozeman,986.890026362153,Blocker
Alejandro Villanueva,1048.4665986418108,Blocker
Ben Powers,1029.9252545106635,Blocker
Ronnie Stanley,1119.063944159623,Blocker
Justin Houston,885.7081125621469,Rusher
Chris Board,756.2699348147615,Rusher
Calais Campbell,831.2611268305701,Rusher
Odafe Oweh,868.8364254957212,Rusher
Tyus Bowser,735.0079492641192,Rusher
Pernell Mcphee,855.8338175928734,Rusher
Kevin Zeitler,1078.313647435058,Blocker
Denzelle Good,1062.6910208288323,Blocker
Tyre Phillips,1022.8012644392358,Blocker
Jaylon Ferguson,898.1803700701909,Rusher
Broderick Washington,919.6011629993408,Rusher
Gerald McCoy,796.449194837282,Rusher
Justin Ellis,836.3147800856566,Rusher
Patrick Mekari,1027.268244268768,Blocker
Justin Strnad,553.2428239941947,Rusher
Tyrel Dodson,675.1442518971483,Rusher
Davion Taylor,673.1436707374803,Rusher
Terrell Lewis,878.644547444189,Rusher
Justin Lawler,740.8554367842556,Rusher
B.J. Finney,1037.1224668167697,Blocker
Jc Tretter,1104.289550834727,Blocker
Blake Hance,974.1659028184939,Blocker
Payton Turner,869.465334108162,Rusher
Bradlee Anae,933.1044985477826,Rusher
Brent Urban,819.2047292764066,Rusher
Quinton Bohanna,811.5546272902131,Rusher
Azur Kamara,878.0840849207356,Rusher
Ben Cleveland,1113.3369094178468,Blocker
Trystan Colon,1121.4761936212028,Blocker
Joe Thomas,664.572602007102,Rusher
Chris Reed,1092.3581524311392,Blocker
Antwaun Woods,853.5887497423433,Rusher
Ty Sambrailo,1032.2465290638838,Blocker
Woodrow Hamilton,890.1339521279277,Rusher
Rashad Weaver,758.2343167295202,Rusher
Elijah Lee,690.2064059741115,Rusher
Josh Bynes,627.5939765619727,Rusher
Kristian Welch,727.1022192977408,Rusher
Reginald Mckenzie,833.3098930742689,Rusher
Daelin Hayes,777.2743437049012,Rusher
Pete Werner,646.7676399553972,Rusher
Jake Zimmer,769.1142361532156,Rusher
Ty Summers,722.5447729684884,Rusher
Amani Bledsoe,795.1483370114931,Rusher
Sharif Finch,767.6480199314664,Rusher
Jack Driscoll,1102.7769696129858,Blocker
Austin Faoliu,741.679549865435,Rusher
Justin Hamilton,828.1169415734723,Rusher
James Hudson III,1033.6159120043299,Blocker
Greg Mancz,920.700531876951,Blocker
Danny Pinter,1027.1542777878597,Blocker
Cedric Ogbuehi,983.2391721355334,Blocker
Jaylon Moore,1138.2632414681602,Blocker
Jake Brendel,1104.6661000264435,Blocker
Ezekiel Turner,745.4874242462416,Rusher
Jack Heflin,727.1713772358584,Rusher
Andre Smith,1010.3424827557851,Blocker
Julian Stanford,768.0629562061672,Rusher
Caraun Reid,812.1753758766997,Rusher
Corey Levin,1094.1453758259138,Blocker
Joseph Jones,794.1466505574581,Rusher
Jordan Phillips,800.4734055622876,Rusher
Jonathan Ledbetter,776.6575854340623,Rusher
Sheldon Day,768.0473232058439,Rusher
Curtis Robinson,676.2303898949424,Rusher
Bobby Hart,1025.179657178122,Blocker
Dillon Radunz,1035.3082167237512,Blocker
Ladarius Hamilton,772.4926521218752,Rusher
Tyler Larsen,1083.138470043415,Blocker
Austin Reiter,934.8996605201787,Blocker
David Sharpe,1097.9768462793631,Blocker
Joe Bachie,666.0751818267519,Rusher
Joe Walker,675.301587141413,Rusher
Lachavious Simmons,1102.2467037840163,Blocker
Alex Bars,1059.7178693084497,Blocker
Josiah Bronson,737.3761408823248,Rusher
Monty Rice,631.6981976764353,Rusher
Eli Ankou,791.0394990860715,Rusher
Joseph Noteboom,1045.1572991637036,Blocker
Aj Jackson,1114.928899271986,Blocker
Ifeadi Odenigbo,800.7609884550615,Rusher
Da'Shawn Hand,860.8412976574327,Rusher
Calvin Anderson,916.5512546868001,Blocker
Ty Nsekhe,1075.6167219256001,Blocker
Cam Brown,706.9579295471674,Rusher
Benardrick Mckinney,643.6955373128155,Rusher
Jabari Zuniga,829.3474381898453,Rusher
Kahlil Mckenzie,745.342621796761,Rusher
Trey Hill,962.4720501960877,Blocker
Senio Kelemete,1005.8091645427884,Blocker
Tommy Togiai,801.5488436696226,Rusher
Calvin Munson,736.411345567288,Rusher
Isaiah Mack,830.8381552048048,Rusher
Porter Gustin,841.1015373647388,Rusher
Michael Dunn,1059.5678066415142,Blocker
Jacob Phillips,684.3413428079297,Rusher
Anthony Levine Sr.,678.9645861672867,Rusher
Marquel Lee,735.762919783781,Rusher
Jaryd Jones-Smith,1109.1153069064303,Blocker
Noah Spence,803.8081550790015,Rusher
Nick Harris,1128.5399653176462,Blocker
Clay Johnston,687.3311635056409,Rusher
Keaton Sutherland,1094.147962152625,Blocker
Austin Calitro,713.5848385110569,Rusher
Renell Wren,775.6017341043952,Rusher
Wyatt Raymond,869.6264153484686,Rusher
Keandre Jones,746.8558899323987,Rusher
Curtis Weaver,796.0654606637997,Rusher
Jake Hanson,1072.998492870849,Blocker
Hamilcar Rashed Jr.,820.5552254626107,Rusher
Eddie Yarbrough,744.3099971168986,Rusher
Joshua Miles,1079.0389754702762,Blocker
Marcus Henry,1103.0422920982157,Blocker
Jahlani Tavai,720.0491982673436,Rusher
Landon Young,1205.2510510545774,Blocker
Derek Rivers,789.9816800535858,Rusher
Dylan Cole,749.4050888905593,Rusher
Cameron Tom,1102.7305866791344,Blocker
Phil Hoskins,829.8767590602041,Rusher
Zach Banner,1100.416203521762,Blocker
Emmanuel Ellerbee,717.8632406329735,Rusher
Quinn Bailey,1037.8939815871759,Blocker
Brandin Bryant,841.4487508332651,Rusher
Jamil Douglas,1105.4617802704336,Blocker
Forrest Merrill,773.0909589276457,Rusher
Delontae Scott,791.5085112263653,Rusher
Daniel Archibong,767.026802695931,Rusher
Jordan Simmons,1158.968939392281,Blocker
Josh Woods,714.3714652757243,Rusher
Jackson Barton,1077.1608327184674,Blocker
A.J. Johnson,714.1679785247426,Rusher
David Moa,780.510587825063,Rusher
Khalil Davis,743.8509929595887,Rusher
Noah Dawkins,740.346870450924,Rusher
Blake Cashman,750.4256064910776,Rusher
Harvey Langi,776.2435393684405,Rusher
Jashon Cornell,767.696223693771,Rusher
Kendal Vickers,746.1382059672329,Rusher
Nick Martin,1104.752511777969,Blocker
Austin Schlottmann,1037.4181877030296,Blocker
Nick Thurman,731.209709603659,Rusher
Caleb Benenoch,1105.7505878936565,Blocker
Kyle Murphy,1111.5352466268052,Blocker
Braxton Hoyett,804.0671056573549,Rusher
Tre'Vour Wallace-Simms,1070.4166082368156,Blocker
Jordan Smith,729.1084029340852,Rusher
Doug Costin,773.2651599186275,Rusher
Will Fries,1112.140479243805,Blocker
Benning Potoa'E,775.9304807764033,Rusher
Charles Snowden,774.964151466641,Rusher
