player_name,final_elo,role
Lester Cotton Sr.,1110.1241699191921,Blocker
Logan Wilson,460.51894538667113,Rusher
Mike Daniels,1132.0427693518295,Rusher
Khalid Kareem,937.81795805139825,Rusher
Germaine Pratt,578.6238871381026,Rusher
B.J. Hill,884.914377632016,Rusher
Hakeem Adeniji,1133.5187796364207,Blocker
Trey Hopkins,1282.5907283597726,Blocker
Quinton Spain,1207.3042156771962,Blocker
Jonah Williams,1201.2720028201518,Blocker
Cam Sample,953.9494059796336,Rusher
D.J. Reader,1035.5795907321651,Rusher
Isaiah Prince,1061.8649160625264,Blocker
Sam Hubbard,878.6894424397136,Rusher
Trey Hendrickson,1055.8650788945342,Rusher
Larry Ogunjobi,959.4750925926951,Rusher
Markus Bailey,751.8746888455498,Rusher
Troy Dye,835.5673014540887,Rusher
"David Long, Jr.",590.6170644188799,Rusher
Jeffery Simmons,994.2143151180221,Rusher
Taylor Lewan,1140.4244562360889,Blocker
David Quessenberry,1206.950765467,Blocker
Rodger Saffold,1204.898062343531,Blocker
Nate Davis,1256.604356069447,Blocker
Ben Jones,1222.8405555397858,Blocker
Kyle Peko,1013.2285724469963,Rusher
Bud Dupree,890.0568314540925,Rusher
Larrell Murchison,908.3197953101375,Rusher
Harold Landry III,910.170128029878,Rusher
Denico Autry,1027.4474810351112,Rusher
Aaron Brewer,1138.9728371386325,Blocker
Kevin Strong,915.6277799219089,Rusher
Myron Cunningham,1115.604423291318,Blocker
Tyler Matakevich,784.5752490398788,Rusher
Carlos Basham Jr.,886.9132973557918,Rusher
Aaron James Klein,652.7682979208184,Rusher
Dre Greenlaw,613.0524911051729,Rusher
Brian Allen,1131.122721624368,Blocker
Colton Mckivitz,1163.232701760824,Blocker
Travin Howard,683.4364122753525,Rusher
Justin Hollins,866.3077579172452,Rusher
Josh Wells,1097.2016622019642,Blocker
Kevin Minter,749.2452766524764,Rusher
Darryl Johnson,882.3877156756784,Rusher
Deonte Brown,1154.7362168206519,Blocker
Grant Stuard,858.4346007031714,Rusher
K.J. Britt,863.9497396689569,Rusher
Brennan Scarlett,959.5814374003087,Rusher
John Jenkins,1001.469019243467,Rusher
Erik McCoy,1374.2058613092681,Blocker
Ryan Ramczyk,1265.2572256773312,Blocker
Malcolm Roach,927.6017391136672,Rusher
Kaden Elliss,792.7501166578595,Rusher
Bobby Brown III,864.6303013681057,Rusher
Naquan Jones,987.894503227588,Rusher
Zach Kerr,921.7852353074725,Rusher
Tyler Shelvin,921.3756505212608,Rusher
Ola Adeniyi,957.5038769540124,Rusher
Jayon Brown,566.079352326261,Rusher
Josh Tupou,943.5215079972642,Rusher
Nick Dzubnar,821.6553482858031,Rusher
Za'Darius Smith,993.9909603135192,Rusher
Nick Leverett,1171.4523754357315,Blocker
Efe Obada,926.878294974721,Rusher
Jackson Carman,1289.2315881947306,Blocker
Wyatt Ray,932.8908212055296,Rusher
D'Ante Smith,1121.4094451364117,Blocker
Frank Ragnow,1205.3347460094726,Blocker
Trey Flowers,911.0089748755943,Rusher
Romeo Okwara,1050.322803795825,Rusher
A.J. Cann,1120.1086202043,Blocker
Marcus Cannon,1123.3259487981788,Blocker
Dakota Allen,831.7124757344126,Rusher
Chase Young,930.7719185659896,Rusher
Oday Aboushi,1159.9804868597128,Blocker
Bryan Bulaga,1210.9709341088555,Blocker
Chase Roullier,1170.9305888024733,Blocker
Jonathan Bostic,745.9054699152277,Rusher
Eric Banks,854.3670902082331,Rusher
Wes Schweitzer,1177.3886362235312,Blocker
Julie'N Davenport,1166.345952241475,Blocker
Tyquan Lewis,1049.552471784216,Rusher
Ben Banogu,964.0094180984102,Rusher
Daviyon Nixon,980.0855797388177,Rusher
Mekhi Becton,1164.7957721247042,Blocker
Hamsah Nasirildeen,843.5016667820234,Rusher
Matt Paradis,1273.324406404225,Blocker
Del'Shawn Phillips,719.5302773339316,Rusher
Jamien Sherwood,783.3979674147334,Rusher
Riley Reiff,1153.0101300756914,Blocker
Xavier Su'A-Filo,1316.6922015460254,Blocker
Rashod Hill,1216.6402699246673,Blocker
Jordan Evans,792.852052051356,Rusher
Akeem Davis-Gaither,671.6848456326935,Rusher
Everson Griffen,848.9286996158809,Rusher
Danielle Hunter,865.6760748277461,Rusher
Darius Hodges,938.1671402986956,Rusher
Teair Tart,950.8195376936214,Rusher
Justin Murray,1176.0449306173605,Blocker
Kendall Lamm,1212.4328103244898,Blocker
Brian Winters,1166.0844181283564,Blocker
Kylie Fitts,837.409035538178,Rusher
Derick Roberson,916.689264143016,Rusher
Morgan Cox,1107.3168273826373,Blocker
Kevin Dotson,1313.3896803556722,Blocker
Justin Zimmer,890.5742100429313,Rusher
Tyson Alualu,856.4685988323248,Rusher
Jon Feliciano,1212.3327989537456,Blocker
Isaiah Buggs,925.9072316520583,Rusher
Jamir Jones,944.3778852398876,Rusher
Isaac Seumalo,1034.4298790667951,Blocker
Brandon Brooks,1157.4998785868397,Blocker
Eric Wilson,614.7559748661286,Rusher
Brandon Graham,941.1510617626165,Rusher
John Cominsky,913.2428739369385,Rusher
Jack Conklin,1111.998802579416,Blocker
Jedrick Wills Jr.,1167.9790312580285,Blocker
J.C. Tretter,1310.2002594843616,Blocker
Wyatt Teller,1207.803890384522,Blocker
Joel Bitonio,1111.426912313066,Blocker
Anthony Walker Jr.,499.2107234383791,Rusher
Lucas Niang,1183.5489727892862,Blocker
Jadeveon Clowney,882.3683366048625,Rusher
Malcolm Smith,636.8705618705998,Rusher
Takkarist Mckinley,954.6970467986961,Rusher
Chris Hubbard,1094.5581903604325,Blocker
Khalen Saunders,980.2726932774857,Rusher
Jordan Elliott,962.3165771153682,Rusher
Joe Jackson,870.0988823190326,Rusher
Joshua Kaindoh,880.2466027889814,Rusher
Jeremiah Owusu-Koramoah,635.3961132973129,Rusher
Myles Garrett,910.1729753322658,Rusher
Malik Mcdowell,898.2202543682214,Rusher
Malik Jackson,1028.8637974411665,Rusher
Andrew Billings,976.1148867507397,Rusher
Mike Remmers,1087.9873913425758,Blocker
Sione Takitaki,879.0737649576699,Rusher
Mack Wilson Sr.,700.2685684132772,Rusher
Andrus Peat,1178.963685860476,Blocker
Terron Armstead,1215.214476667652,Blocker
Zack Baun,667.5717617834312,Rusher
Kingsley Keke,793.9584614545836,Rusher
Tanoh Kpassagnon,865.0484364151855,Rusher
Chauncey Rivers,907.3849193755667,Rusher
Andrew Dowell,877.3544624619989,Rusher
Nick Gates,1257.5767089139058,Blocker
Josey Jewell,751.8267676398651,Rusher
Graham Glasgow,1128.0382715769654,Blocker
Shane Lemieux,1154.238754501873,Blocker
Alexander Johnson,677.6345250750024,Rusher
Solomon Kindley,1207.561055723081,Blocker
Sam Eguavoen,894.243791647969,Rusher
Yasir Durant,1191.2818749133428,Blocker
Henry Anderson,846.4806208757475,Rusher
Patrick Queen,691.3765422614977,Rusher
Jermaine Eluemunor,1073.8464532716985,Blocker
Brandon Williams,946.1610171589483,Rusher
Malik Harrison,658.3178527453288,Rusher
Justin Madubuike,1042.6475047575261,Rusher
Bradley Bozeman,1121.6842615047428,Blocker
Alejandro Villanueva,1201.0768789729718,Blocker
Ben Powers,1169.7421323664707,Blocker
Ronnie Stanley,1165.0950510725293,Blocker
Justin Houston,987.3385392764303,Rusher
Chris Board,813.533628856772,Rusher
Calais Campbell,914.1987776826023,Rusher
Odafe Oweh,962.2101624198157,Rusher
Tyus Bowser,805.5319364074488,Rusher
Pernell Mcphee,942.9964420818839,Rusher
Kevin Zeitler,1228.7252751706455,Blocker
Denzelle Good,1127.4758904618611,Blocker
Tyre Phillips,1152.8405627146306,Blocker
Jaylon Ferguson,1001.3904292043987,Rusher
Broderick Washington,1029.5341326210857,Rusher
Gerald McCoy,916.7111068317325,Rusher
Justin Ellis,936.4444248238395,Rusher
Patrick Mekari,1166.9550124937812,Blocker
Justin Strnad,601.5897251329067,Rusher
Tyrel Dodson,791.0113977214618,Rusher
Davion Taylor,747.0013364201163,Rusher
Terrell Lewis,977.7907671199292,Rusher
Justin Lawler,885.095862524759,Rusher
B.J. Finney,1146.0864953708326,Blocker
Jc Tretter,1150.2539112730149,Blocker
Blake Hance,1083.8622204445703,Blocker
Payton Turner,951.7096524543166,Rusher
Bradlee Anae,1040.8185615007555,Rusher
Brent Urban,916.9872468256282,Rusher
Quinton Bohanna,897.5137391815298,Rusher
Azur Kamara,993.7447024145315,Rusher
Ben Cleveland,1265.7852722706714,Blocker
Trystan Colon,1242.9577489141775,Blocker
Joe Thomas,781.8505755362123,Rusher
Chris Reed,1239.434541817982,Blocker
Antwaun Woods,966.6603714817576,Rusher
Ty Sambrailo,1138.2386705488448,Blocker
Woodrow Hamilton,1022.5051628124529,Rusher
Rashad Weaver,893.7041147398529,Rusher
Elijah Lee,812.075766804451,Rusher
Josh Bynes,674.2611104407459,Rusher
Kristian Welch,866.3017086783766,Rusher
Reginald Mckenzie,967.278732215433,Rusher
Daelin Hayes,925.1510139232886,Rusher
Pete Werner,717.6469592716765,Rusher
Jake Zimmer,879.7378178340904,Rusher
Ty Summers,859.877209103261,Rusher
Amani Bledsoe,915.0383144841994,Rusher
Sharif Finch,910.2792403706758,Rusher
Jack Driscoll,1239.271126341933,Blocker
Austin Faoliu,874.4751995160008,Rusher
Justin Hamilton,915.8965919174589,Rusher
James Hudson III,1182.918750723929,Blocker
Greg Mancz,1037.2289358416656,Blocker
Danny Pinter,1130.735792785041,Blocker
Cedric Ogbuehi,1036.6231791879827,Blocker
Jaylon Moore,1247.498034624056,Blocker
Jake Brendel,1108.6750785894692,Blocker
Ezekiel Turner,893.9158257119733,Rusher
Jack Heflin,862.8335673669424,Rusher
Andre Smith,1062.993327113192,Blocker
Julian Stanford,874.5896416037535,Rusher
Caraun Reid,947.3847752567908,Rusher
Corey Levin,1138.1625772505001,Blocker
Joseph Jones,919.7410187262113,Rusher
Jordan Phillips,884.3328657783566,Rusher
Jonathan Ledbetter,922.826472155408,Rusher
Sheldon Day,867.6903247992174,Rusher
Curtis Robinson,775.0221604513729,Rusher
Bobby Hart,1115.647479508878,Blocker
Dillon Radunz,1128.2883335159042,Blocker
Ladarius Hamilton,889.7935959587414,Rusher
Tyler Larsen,1196.7636133464339,Blocker
Austin Reiter,1053.5496691071119,Blocker
David Sharpe,1184.629225395279,Blocker
Joe Bachie,758.8821312063428,Rusher
Joe Walker,786.1765191428136,Rusher
Lachavious Simmons,1106.227391700625,Blocker
Alex Bars,1084.4739824928163,Blocker
Josiah Bronson,820.6384294563446,Rusher
Monty Rice,724.7413307600997,Rusher
Eli Ankou,903.8667076867043,Rusher
Joseph Noteboom,1150.0250832176073,Blocker
Aj Jackson,1185.6597248792523,Blocker
Ifeadi Odenigbo,872.9480189421798,Rusher
Da'Shawn Hand,969.7674897401542,Rusher
Calvin Anderson,1033.3851501993324,Blocker
Ty Nsekhe,1176.3650434544857,Blocker
Cam Brown,838.0369766917796,Rusher
Benardrick Mckinney,732.1639278471849,Rusher
Jabari Zuniga,961.249781097372,Rusher
Kahlil Mckenzie,893.1872929246402,Rusher
Trey Hill,1085.629070468421,Blocker
Senio Kelemete,1111.7837240623019,Blocker
Tommy Togiai,884.9216373896173,Rusher
Calvin Munson,877.9650882207179,Rusher
Isaiah Mack,954.3703862469612,Rusher
Porter Gustin,945.0938156133728,Rusher
Michael Dunn,1160.290664263828,Blocker
Jacob Phillips,760.5490012543937,Rusher
Anthony Levine Sr.,794.8756132432821,Rusher
Marquel Lee,876.2924842117365,Rusher
Jaryd Jones-Smith,1117.2968399202923,Blocker
Noah Spence,928.9987321052055,Rusher
Nick Harris,1205.7098032372858,Blocker
Clay Johnston,808.1250363432096,Rusher
Keaton Sutherland,1124.872868255366,Blocker
Austin Calitro,847.4908191478827,Rusher
Renell Wren,907.6461931248043,Rusher
Wyatt Raymond,964.8736641855265,Rusher
Keandre Jones,895.4070250781998,Rusher
Curtis Weaver,928.6276273391859,Rusher
Jake Hanson,1077.4841441548856,Blocker
Hamilcar Rashed Jr.,956.4230304428108,Rusher
Eddie Yarbrough,891.5634337555731,Rusher
Joshua Miles,1090.4383341821379,Blocker
Marcus Henry,1106.973957980009,Blocker
Jahlani Tavai,854.0462183641026,Rusher
Landon Young,1285.7708528579817,Blocker
Derek Rivers,883.6431029405326,Rusher
Dylan Cole,874.6033753690147,Rusher
Cameron Tom,1105.8413311750967,Blocker
Phil Hoskins,960.8047932903224,Rusher
Zach Banner,1101.1187580208127,Blocker
Emmanuel Ellerbee,853.8075056659161,Rusher
Quinn Bailey,1084.6466612643853,Blocker
Brandin Bryant,975.9417213828584,Rusher
Jamil Douglas,1110.945796986023,Blocker
Forrest Merrill,918.8144197195201,Rusher
Delontae Scott,931.589558462999,Rusher
Daniel Archibong,909.6503579740429,Rusher
Jordan Simmons,1210.4408741329196,Blocker
Josh Woods,822.8652460795671,Rusher
Jackson Barton,1084.0730437855018,Blocker
A.J. Johnson,835.9497099144997,Rusher
David Moa,914.9058873619382,Rusher
Khalil Davis,891.4881554210167,Rusher
Noah Dawkins,885.1394652248619,Rusher
Blake Cashman,887.1918270647959,Rusher
Harvey Langi,923.916392167986,Rusher
Jashon Cornell,910.4309784032582,Rusher
Kendal Vickers,879.0170199379128,Rusher
Nick Martin,1109.4171484816573,Blocker
Austin Schlottmann,1108.9844927252511,Blocker
Nick Thurman,872.4358845551579,Rusher
Caleb Benenoch,1156.2978295946177,Blocker
Kyle Murphy,1121.3963778201467,Blocker
Braxton Hoyett,947.9056454317086,Rusher
Tre'Vour Wallace-Simms,1099.4228949553446,Blocker
Jordan Smith,867.1430399621597,Rusher
Doug Costin,919.1735837568843,Rusher
Will Fries,1125.9654848270836,Blocker
Benning Potoa'E,922.8529714282627,Rusher
Charles Snowden,922.0957810330901,Rusher
