player_name,role,mean_final_elo,sd_final_elo,q025,q50,q975
Delontae Scott,Rusher,749.657194800564,0.3505803999605,748.868731715789,749.70753114568,750.221646849716
Demarcus Walker,Rusher,756.301124121623,4.27333176465799,747.238670702981,756.626168946321,763.707460027529
Demario Davis,Rusher,767.212447706882,5.15531467140047,758.224837948468,767.308114881712,775.528304710067
Demetrius Flannigan-Fowles,Rusher,746.529183225815,0.239530098226031,746.023641788365,746.539420838535,746.989344831092
Demone Harris,Rusher,753.640239076686,1.61371165907477,750.287026987125,753.870843401918,756.244131217212
Denico Autry,Rusher,773.437252184619,8.03156861123036,758.570967269502,773.313170306538,789.186332216926
Dennis Daley,Blocker,1095.93026765715,7.82163264878156,1081.06893398256,1095.57606379402,1111.88276220605
Dennis Gardeck,Rusher,726.381742193864,1.78960919226829,722.740267485103,726.449608992047,729.63940242025
Dennis Kelly,Blocker,1126.76105097326,6.78956255432216,1115.77289757239,1125.40297727845,1140.3517384564
Denzel Perryman,Rusher,743.693832201095,0.291734318165985,743.085009885515,743.716348591071,744.19763175622
Denzelle Good,Blocker,1132.10625645154,0.462753145846859,1131.2012239714,1132.12125171171,1133.10230173356
Deonte Brown,Blocker,1131.76164005488,0.754189556339117,1130.73770608291,1131.63914346456,1133.189392278
Derek Barnett,Rusher,722.008603265901,3.35886787369152,715.292000869953,722.086488669226,728.344391390898
Derek Rivers,Rusher,745.137005987239,1.86180295550133,741.357452042688,745.229512368666,748.520026277665
Derick Roberson,Rusher,759.186928652997,1.64407730016344,756.289440276746,759.406445579514,761.643377575607
Derrek Tuszka,Rusher,737.678545428309,3.44929206254546,731.068180253177,737.629602230106,744.255607926637
Derrick Barnes,Rusher,740.906883310055,0.651125073807713,739.618114376076,740.937007830584,742.078353440441
Derrick Brown,Rusher,747.310122222532,3.35920549461366,740.739502228081,747.324736222292,753.578806471351
Derrick Nnadi,Rusher,748.778245394793,2.90731597365559,743.007419946614,748.83881321097,754.295617217301
Deshawn Williams,Rusher,691.093290346049,1.65942160748163,687.811927311384,691.120309748654,694.175854076894
Devin Bush,Rusher,741.215928644207,0.408737100498884,740.401436373326,741.225446735399,741.981310387792
Devin White,Rusher,737.097384897677,0.543477605603025,736.058096267928,737.092173512605,738.141211794972
Devon Kennard,Rusher,701.802260788957,2.82125979284395,696.455392510639,701.777220291102,707.076133133876
Dexter Lawrence,Rusher,757.199858460965,4.25675829219178,748.834017270245,757.249085484438,765.426634012632
Dillon Radunz,Blocker,1105.48905670263,2.03497207067741,1101.83361433704,1105.37140159913,1109.66809190223
Dion Dawkins,Blocker,1160.95407316957,10.7624593725849,1138.92910999346,1162.44834013535,1178.63831467213
Divine Deablo,Rusher,738.79234473342,0.423635460572218,737.868173185448,738.846356137011,739.48619829506
Donovan Smith,Blocker,1145.98594976173,1.92449659278417,1142.23237657328,1145.99727193605,1149.68447450819
Dont'A Hightower,Rusher,706.071374504546,1.61178679298217,702.917533619162,706.095763231715,709.194348478225
Dorance Armstrong,Rusher,735.388525657345,3.54529879962854,728.276575902737,735.471877103556,741.962737936052
Dorian O'Daniel,Rusher,747.491465786497,0.0977250812044631,747.313771661688,747.483928965859,747.693822747852
Doug Costin,Rusher,745.79947240675,0.337560614688921,745.135032472766,745.886020633057,746.265980407634
Dre Greenlaw,Rusher,742.34062742316,0.400077378142853,741.444540022104,742.398158861373,742.961649543102
Dre'Mont Jones,Rusher,767.6236534995,8.4834845201004,752.339518509084,767.212867379143,784.774504058543
Drew Dalman,Blocker,1136.74140310838,0.786198054893743,1135.33208654976,1136.69811005902,1138.40668278852
Drue Tranquill,Rusher,747.117637193866,0.644686778770155,745.798268195202,747.141055439528,748.317754777479
Duane Brown,Blocker,1137.25884866418,6.69448805134139,1124.31737577879,1137.30691618368,1149.91913899535
Duke Riley,Rusher,736.124526453956,0.996533183111193,733.965677338376,736.154155684866,737.977587950388
Dylan Cole,Rusher,754.610772277114,0.221267859824726,754.151582118447,754.64051913765,754.965686860498
E.J. Speed,Rusher,743.800171536428,0.600252141964657,742.556030793745,743.830836617459,744.883536985235
Ed Oliver,Rusher,756.486170289524,5.69592739765554,745.844224799801,756.32022268051,767.605520532624
Eddie Goldman,Rusher,737.098170240455,2.79352806471201,731.674011620678,737.110776113565,742.413411485798
Efe Obada,Rusher,791.920639542548,5.32510528443092,780.931562530033,792.273614727018,801.296823115661
Elandon Roberts,Rusher,739.311282385867,0.570458999464321,738.136049338635,739.345014754217,740.32436827412
Elerson Smith,Rusher,741.518384927907,1.00568428204213,739.445330641637,741.574000449065,743.347586005292
Elgton Jenkins,Blocker,1129.03671147223,2.85529654575063,1123.39472228001,1129.04375734222,1134.5362476909
Eli Ankou,Rusher,737.201733982567,1.53374457449648,734.087115209115,737.260047510208,739.958663277624
Elijah Lee,Rusher,748.949351924155,0.0989317967995242,748.763645198967,748.971029197514,749.096406717643
Elijah Wilkinson,Blocker,1119.10605623777,2.50287482078131,1114.47263941371,1118.97447663572,1124.40569955783
Emeke Egbule,Rusher,739.38093733814,0.615408165575569,738.03492873589,739.403433888494,740.51717379033
Emmanuel Ellerbee,Rusher,748.928688254886,0.0913429962509087,748.755039218374,748.950304065931,749.086170021575
Emmanuel Ogbah,Rusher,731.642771822766,6.06670241433326,719.680842132606,731.88636426718,742.823597640623
Ereck Flowers Sr.,Blocker,1130.77594550215,7.82350008788706,1114.77649653126,1131.47616582773,1144.35650988266
Eric Banks,Rusher,741.574227139949,0.569008203239451,740.417621524295,741.59344620324,742.624223618895
Eric Fisher,Blocker,1125.17135835292,4.9017914346677,1116.00949333698,1125.10669362564,1134.75606477811
Eric Kendricks,Rusher,731.756008250128,2.26273513011636,727.604254212613,731.734904794081,735.790534094608
Eric Wilson,Rusher,744.82758731779,0.407329948362692,743.893595522579,744.907942588031,745.450701710094
Erik McCoy,Blocker,1166.60084455658,2.531010532254,1161.67654945733,1166.58344402859,1171.55281842048
Ernest Jones,Rusher,742.432258923306,0.661401820246497,741.113654381758,742.47839361188,743.642254376324
Ethan Pocic,Blocker,1133.48636500681,2.92527241379786,1127.79431325152,1133.45562527718,1139.29232494809
Evan Brown,Blocker,1125.86324628602,3.1546250800386,1119.6546308251,1125.91306305736,1131.78540643524
Everson Griffen,Rusher,767.288705497158,4.81945107085515,757.336815978369,767.64669863074,775.85049906835
Ezra Cleveland,Blocker,1126.60376236697,6.77871027084443,1113.90163595612,1126.52813831351,1140.1297902143
Fletcher Cox,Rusher,745.785551798226,7.40284454790617,731.694935430785,745.766506085779,760.1096709263
Folorunso Fatukasi,Rusher,757.654470020622,3.14176234120007,751.381961865428,757.694752564612,763.68536386961
Forrest Merrill,Rusher,742.573192414615,0.356380011526127,741.872146998411,742.609380711761,743.166316610813
Foyesade Oluokun,Rusher,727.4118540391,1.8060638527294,723.875762467492,727.44015733809,730.797499580525
Frank Clark,Rusher,724.690102362676,5.02227475300005,714.828369846418,724.732422498379,734.054554453147
Frank Ragnow,Blocker,1143.63916145749,2.32826381961035,1139.43200816711,1143.53305868352,1148.41007525858
Frankie Luvu,Rusher,719.089251320901,0.879830699203282,717.406496009194,719.076705069979,720.799750098629
Fred Johnson,Blocker,1152.71208593861,1.44335548587067,1150.06061905157,1152.66781294276,1155.55811787149
Fred Warner,Rusher,730.49899083354,1.8724118526697,727.048256420175,730.560605677119,733.775256541255
Freedom Akinmoladun,Rusher,743.218889752081,0.614498311309124,742.067692563329,743.361718920832,744.069382334861
Gabe Jackson,Blocker,1175.38232152639,4.96755811700783,1165.91125001804,1175.31715052539,1184.83956038383
Garett Bolles,Blocker,1158.48669997871,3.71267353568176,1151.07637320587,1158.61300172539,1165.26319704911
Garret Wallow,Rusher,747.01685974678,0.153902409168138,746.707059997366,747.019116903646,747.298452651297
Garrett Bradbury,Blocker,1155.28938170501,2.70600649554447,1150.07416666378,1155.24752289428,1160.58733343954
Genard Avery,Rusher,739.855927429576,2.01479056908622,736.095613900142,739.874517428299,743.457590771725
George Fant,Blocker,1135.24251989542,6.34202001001466,1122.91038067073,1135.25770486014,1147.28146465613
Gerald McCoy,Rusher,756.424082629138,0.547351354417848,755.267527083041,756.57656546059,757.150171908246
Germain Ifedi,Blocker,1145.27930346803,4.65911155025098,1137.11697752733,1144.93786013203,1154.81449427501
Germaine Pratt,Rusher,719.956223559671,0.715925588146731,718.510992684879,719.967412124157,721.320890766327
Geron Christian Sr.,Blocker,1154.44967420004,3.25267523294808,1148.29174911926,1154.4666828082,1160.61668866511
Grady Jarrett,Rusher,738.640694557813,4.11451311809563,730.595043087068,738.682710084729,746.39476146535
Graham Glasgow,Blocker,1116.36422625948,2.92968956417465,1110.97688284797,1116.17553241433,1122.48380228005
Grant Stuard,Rusher,747.463558417803,0.246784341764621,747.005640666548,747.456938280184,747.904281554663
Greg Gaines,Rusher,734.796353841676,10.9674293796522,714.635964065599,734.264094732511,756.403437907582
Greg Mancz,Blocker,1145.60957345008,3.17615108937641,1139.86807908583,1145.5979033376,1151.69680843925
Greg Rousseau,Rusher,740.005066796192,3.63312342938379,732.576692791408,740.160464791549,746.556717353794
Greg Van Roten,Blocker,1149.4063601923,4.54899565336316,1140.90965464475,1149.39879022915,1158.22959137987
Grover Stewart,Rusher,702.430464699999,2.99059883328315,696.667777884996,702.467547251285,708.044360898986
Haason Reddick,Rusher,731.099787215228,4.27720273073856,721.846679438119,731.469657867628,738.625054485155
Hakeem Adeniji,Blocker,1086.74103833013,5.64860405391432,1076.16314871915,1086.6105007787,1097.98625069322
Halapoulivaati Vaitai,Blocker,1171.66119285659,2.98351800046857,1165.82257369859,1171.67552614692,1177.40644718995
Hamilcar Rashed Jr.,Rusher,746.900487966779,0.733918817845664,745.175348179328,746.885675040844,748.192669292055
Hamsah Nasirildeen,Rusher,747.73975986843,0.114449954799845,747.526737198905,747.745012931885,747.960666991752
Harold Landry III,Rusher,760.481546118711,6.7243117797464,747.723595800406,760.49423402131,773.58701644421
Harvey Langi,Rusher,749.036308202798,0.10173274021715,748.831490096045,749.060915713585,749.185129809842
Hassan Ridgeway,Rusher,735.836480415263,2.5638296620027,731.031129147089,735.829714818431,740.779961590812
Henry Anderson,Rusher,752.013032222227,0.72629378819206,750.459898756432,752.17722654723,753.098656739033
Henry Mondeaux,Rusher,752.480462965733,3.37543601972369,745.525341770214,752.59663100887,758.474861574722
Ifeadi Odenigbo,Rusher,718.317723078876,1.68389358516574,714.892199923929,718.362847651353,721.368445390064
Ike Boettger,Blocker,1114.36040675301,6.34042446718906,1102.3428875101,1114.12629893734,1127.12364576399
Iosua Opeta,Blocker,1102.47452338907,3.7883287884447,1095.08888406618,1102.58428775457,1109.63341019326
Isaac Rochell,Rusher,729.649087616664,2.71102756408186,724.323848649459,729.655135049212,734.805777594111
Isaac Seumalo,Blocker,1132.24967395496,2.94822971335175,1127.23827721584,1132.16782435238,1137.58613914526
Isaiah Buggs,Rusher,725.532961137905,1.48830328782712,722.484306048314,725.588555527819,728.328101785374
Isaiah Mack,Rusher,766.554554691081,1.04677086076958,764.416853348111,766.650704386722,768.328942488697
Isaiah Prince,Blocker,1143.35524332712,3.71106706342612,1136.51570667804,1143.24171235176,1150.81921011547
Isaiah Simmons,Rusher,733.303482157629,1.18192363371836,730.949887646823,733.30669253518,735.568818155169
Isaiah Williams,Blocker,1128.16966921701,0.32773855029541,1127.64820432735,1128.12353830765,1128.99929350101
Isaiah Wynn,Blocker,1136.32465579942,5.18522447047377,1126.47255730991,1136.25293840743,1146.32931764447
Isaiahh Loudermilk,Rusher,702.690186237852,2.187857997718,698.268943740231,702.741822486896,706.732886615547
J.C. Hassenauer,Blocker,1165.99596174627,2.40496673124572,1161.27077874175,1166.00332215441,1170.67475924727
J.C. Tretter,Blocker,1163.85853642522,2.80942003110069,1158.43074155875,1163.88761092002,1169.14729803509
J.J. Watt,Rusher,784.610005892956,3.62449873973517,776.95401924434,784.832183788967,791.037408199828
Ja'Whaun Bentley,Rusher,739.806380293235,1.83182246557632,736.464577968418,739.752286014145,743.311509300179
Jabari Zuniga,Rusher,779.309809569099,0.74721759808729,777.834858673653,779.285854330275,780.812571245531
Jack Anderson,Blocker,1115.26107355327,1.42263889798876,1113.08126552262,1114.97809319486,1117.83373462852
Jack Conklin,Blocker,1144.65595523078,3.50644632690672,1138.2039182488,1144.57428617911,1151.72646643813
Jack Driscoll,Blocker,1137.85197947101,2.76921576974928,1132.44550361081,1137.82910149794,1143.36285272442
Jack Heflin,Rusher,748.960800549365,0.294026503129562,748.362176010572,748.968594568288,749.494929294573
Jackson Barton,Blocker,1120.32986044297,0.148753545167783,1120.05787674501,1120.31861913453,1120.63682160302
Jackson Carman,Blocker,1132.70028030288,3.85593413945425,1126.01934618158,1132.51185452172,1140.70890904059
Jacob Martin,Rusher,744.362473469894,4.28886296809131,735.644327796594,744.482417650666,752.36698497206
Jacob Phillips,Rusher,760.099807563749,0.278948535648031,759.553492623937,760.10371736075,760.630934166869
Jacob Tuioti-Mariner,Rusher,780.256043454493,1.32146035670142,777.66046318317,780.265142099652,782.714844165461
Jadeveon Clowney,Rusher,759.021995403409,6.64680216302513,746.008435893636,759.157353117815,771.293189725967
Jaelan Phillips,Rusher,755.806923357665,10.0869416044287,734.98802076612,756.009877952269,774.114560144021
Jake Brendel,Blocker,1125.63295770459,0.0700571220647567,1125.49967220616,1125.63326646883,1125.77412462004
Jake Curhan,Blocker,1111.78325085451,4.46252873492953,1103.28491655817,1111.8081699025,1120.06268507977
Jake Hanson,Blocker,1126.6692025907,0.114953392055415,1126.48252552123,1126.65326925589,1126.91717306374
Jake Matthews,Blocker,1160.59055322177,3.8673870864573,1153.24122676921,1160.60430445367,1168.04909169717
Jake Zimmer,Rusher,744.807840270812,0.89460534225413,743.028261492512,744.964854387984,746.181067592694
Jaleel Johnson,Rusher,719.818100370554,3.15494524662929,713.083657147704,720.198218125884,725.087913617967
Jalen Mayfield,Blocker,1104.77765517084,6.08222411123162,1093.29630161467,1104.6627304536,1116.7580792572
Jalen Reeves-Maybin,Rusher,723.660963948266,1.82509941986319,720.219507741683,723.649074423929,727.104032573314
Jalyn Holmes,Rusher,699.97827171642,2.73954344135361,695.049218125256,699.831011026569,705.159847450096
Jamarco Jones,Blocker,1145.05696594451,1.94050163610916,1141.36176027481,1145.03755220093,1148.92716789467
James Carpenter,Blocker,1127.2518767387,0.141270487547349,1126.99855823254,1127.24087596163,1127.55955869443
James Daniels,Blocker,1155.67793174386,7.97371509108351,1139.90698243582,1155.9517145276,1169.86974722921
James Ferentz,Blocker,1124.33145077999,1.62553267137093,1121.35470236507,1124.27502314585,1127.87968920912
James Hudson III,Blocker,1104.14429728759,5.42345207953936,1094.215815587,1104.36807797151,1114.26191054147
James Lynch,Rusher,711.361824114672,2.09078308767062,707.295538003583,711.384981157772,715.338485962143
James Smith-Williams,Rusher,690.491887798023,2.51713469598516,685.379595239619,690.593104875319,695.116489345851
James Vaughters,Rusher,747.149993005807,3.42544459420553,740.298359463759,747.274281686532,753.353391559041
Jamie Collins Sr.,Rusher,736.816010982876,0.793025436583668,735.245539477553,736.813970610806,738.362769417683
Jamien Sherwood,Rusher,747.064936144193,0.310348337585376,746.484089922417,747.056434137369,747.6729708751
Jamil Douglas,Blocker,1126.51235844576,0.10417656229343,1126.34774194648,1126.49004923726,1126.72101152209
Jamin Davis,Rusher,750.07711814241,2.57350294100293,745.62512949869,750.027189674412,754.582030646312
Jamir Jones,Rusher,738.039600410287,1.12735288303593,735.750500535818,738.070500477979,740.168076880154
Jarrad Davis,Rusher,743.890158822076,0.628101313261569,742.410574369491,743.938975124381,744.942006115585
Jarran Reed,Rusher,733.610758163001,6.16936550018807,721.996638621062,733.502989486797,745.525618967027
Jaryd Jones-Smith,Blocker,1127.15473487579,0.221277872370608,1126.75209719893,1127.14391982665,1127.66051599092
Jashon Cornell,Rusher,750.796912424333,0.225611715185725,750.297091509793,750.856944985958,751.103748407701
Jason Kelce,Blocker,1121.09623276558,2.95823304892092,1115.36758632233,1121.04813554915,1126.84792476882
Jason Peters,Blocker,1126.50717917097,5.04111451756865,1116.95874702064,1126.47502743577,1136.30799154173
Jason Pierre-Paul,Rusher,722.688456127362,0.815326452542987,720.988396961218,722.722805306101,724.184816167301
Jason Spriggs,Blocker,1137.98297990429,2.3195108499518,1134.0515721017,1137.66964625957,1142.60967391407
Javon Hargrave,Rusher,790.972731644283,13.3618592365025,766.050031106718,790.643784366796,817.562073757837
Javon Kinlaw,Rusher,748.48539754144,4.12162683337777,741.144293871597,748.691139781077,755.456469635635
Jawaan Taylor,Blocker,1151.77087731099,5.71141487412735,1140.81381216112,1151.73632042788,1162.90478878351
Jay Tufele,Rusher,740.806958269383,1.05944403517595,738.546943985021,740.931495104689,742.485906213367
Jaylon Ferguson,Rusher,706.537565790893,1.26032657200521,703.946687088749,706.565861012989,708.880954170647
Jaylon Moore,Blocker,1149.85543625409,2.50260752510957,1145.36454330599,1149.88640221341,1154.47188267666
Jaylon Smith,Rusher,730.246398104996,0.470057407035054,729.298759669665,730.257856393506,731.13341316514
Jayon Brown,Rusher,734.568755296874,0.623510045962102,733.293892951786,734.597916347236,735.707143126432
Jc Tretter,Blocker,1136.63974709055,0.757194079602594,1135.22948802044,1136.57065938874,1138.22698380674
Jedrick Wills Jr.,Blocker,1123.94541502743,4.93727161510441,1114.31395430771,1123.99979334172,1133.3600461038
Jeffery Simmons,Rusher,769.242794397569,13.411532304714,745.188700158886,768.695396469018,796.431247343779
Jeremiah Attaochu,Rusher,738.83504041126,1.7004382085706,735.458549077809,738.847719175994,742.118159688995
Jeremiah Owusu-Koramoah,Rusher,744.477001876805,0.886817565576635,742.75266963898,744.466638930072,746.211270836181
Jermaine Carter Jr.,Rusher,743.632496565574,0.735433790196661,742.148476063797,743.648885973247,745.017624431935
Jermaine Eluemunor,Blocker,1163.37938033245,4.10981454895053,1157.17707167935,1162.43989583438,1171.49749419324
Jerome Baker,Rusher,718.71925342447,5.65727089120652,709.051161705257,719.532996686194,726.736201779322
Jerry Hughes,Rusher,717.623310846799,2.51375741158465,712.680907293999,717.627879481156,722.409600858492
Jerry Tillery,Rusher,707.227777855012,4.15577652724268,699.009882884692,707.272910335513,715.120273787519
Jesse Davis,Blocker,1164.77187947647,4.82458108918319,1155.19346475026,1164.9382004914,1173.69473171421
Jessie Lemonier,Rusher,774.018183082308,5.26896490610424,764.25436543372,774.007192582524,783.656839659144
Jihad Ward,Rusher,751.514298917879,3.00230070089291,745.324055474075,751.606137617522,757.097601475335
Jimmy Morrissey,Blocker,1146.47647067625,3.08911768278448,1141.59463781026,1146.15139490835,1153.51735204326
Joe Bachie,Rusher,748.742557642574,0.0878927354776113,748.564299481679,748.767634035041,748.864518479206
Joe Gaziano,Rusher,726.156784577949,2.0498165150964,722.244041119952,726.119384309235,730.187606659909
Joe Haeg,Blocker,1141.70379865626,4.17506208503338,1134.63100499154,1141.22330885916,1150.02007161867
Joe Jackson,Rusher,728.347389058508,2.94903982499038,723.06046651881,728.244884047536,733.705776997851
Joe Noteboom,Blocker,1134.94301166082,1.22325579463047,1132.72342841807,1134.86583635641,1137.64990382542
Joe Schobert,Rusher,722.960242795006,2.05917337392678,719.238283622477,722.922783163138,726.752886942283
Joe Thomas,Rusher,767.504534775475,0.145330902315265,767.22660969217,767.507616148252,767.772996302277
Joe Thuney,Blocker,1203.70981496454,6.03061928547045,1192.20208100391,1203.63252931197,1215.56618236812
Joe Tryon-Shoyinka,Rusher,754.324346903936,2.02588753862751,750.620554166923,754.300059093607,758.002971117952
Joe Walker,Rusher,743.652555395182,0.323670518835583,743.036878882161,743.653989475927,744.259084056342
Joel Bitonio,Blocker,1178.44678340097,4.34851599662062,1169.76987594748,1178.64667457441,1186.54629144869
Joey Bosa,Rusher,784.219156897129,6.16070511202843,771.829216695257,784.327406575359,795.662528718633
John Cominsky,Rusher,754.68122829716,0.196654327302757,754.278499581103,754.708356880923,755.013830732662
John Franklin-Myers,Rusher,736.696175771121,4.65519547268891,727.072635885855,736.969912215716,744.896631980457
John Jenkins,Rusher,726.013491478565,1.89349559904665,722.047155415252,726.10558062055,729.574379312744
John Leglue,Blocker,1159.73482412986,2.51502402605627,1155.10032400026,1159.64970453668,1164.82204312795
John Miller,Blocker,1102.86557211042,3.58418576664772,1095.72869938085,1102.96654855351,1109.54161121346
John Penisini,Rusher,725.934882538491,1.65394801381424,722.661412784867,726.004175975354,728.94247801188
John Simon,Rusher,747.080516608412,0.642975232549722,745.789415955734,747.075149113447,748.29628311078
John Simpson,Blocker,1143.05443805829,8.98510135311303,1125.40716721109,1143.24211668777,1159.98162981879
Johnathan Hankins,Rusher,696.626420608121,2.42150032177777,691.877660074493,696.609424586228,701.329025117952
Jon Feliciano,Blocker,1136.94635513858,3.40716206594388,1130.35501445962,1136.90329034942,1143.74374023416
Jon Runyan,Blocker,1155.51681680309,3.80237048452649,1148.43567482685,1155.42009469437,1163.16663194747
Jon Toth,Blocker,1124.27700182221,0.331755829359213,1123.65104190958,1124.29385753295,1124.9142700247
Jonah Jackson,Blocker,1149.18585833377,5.76728333866605,1138.32708173166,1149.23004315262,1160.2052936512
Jonah Williams,Blocker,1146.90547706024,8.56522281685497,1130.36432505801,1147.04539929729,1163.21158303503
Jonas Griffith,Rusher,739.620283965498,0.593725851812807,738.347669846291,739.73099552862,740.516822745534
Jonathan Allen,Rusher,787.273529369016,9.00391351424208,770.154689901127,787.132854034242,804.997997163353
Jonathan Bostic,Rusher,738.520881456534,0.63311035958611,737.178404098242,738.554734188949,739.653414775124
Jonathan Bullard,Rusher,728.849342616631,1.43783478068332,726.121442734075,728.848682480693,731.626278076698
Jonathan Garvin,Rusher,727.789336005073,2.7305239370902,722.315558160943,727.863760463782,732.83779421821
Jonathan Greenard,Rusher,780.373001643455,4.40668294773039,771.645724739933,780.602936195041,788.366737616619
Jonathan Harris,Rusher,733.743650206851,1.01570192436812,731.658293698005,733.797630050815,735.482866899679
Jonathan Ledbetter,Rusher,745.754320103655,0.497228755475262,744.629782248692,745.942858240527,746.307992509006
Jonathan Marshall,Rusher,738.158803254436,1.76490194485432,734.632125332351,738.303534501061,741.258883417043
Jonathon Cooper,Rusher,729.699757644849,5.65037757491942,717.371515665149,730.965693599577,738.169845529038
Jordan Elliott,Rusher,700.031088547727,1.93518131861791,696.257021168336,700.044126238909,703.760490991256
Jordan Evans,Rusher,746.692913888331,0.178071281277775,746.299305252906,746.725326687196,746.970839588747
Jordan Hicks,Rusher,737.95921902401,1.66604516902315,734.613311710243,738.010172062907,741.042019392914
Jordan Jenkins,Rusher,783.153113084528,7.87055100439067,769.945514846177,783.474841925867,795.181833463606
Jordan Mailata,Blocker,1143.59559335977,3.65119859852709,1136.65255271678,1143.53193435552,1150.73304990467
Jordan Mills,Blocker,1184.34081967183,1.96363663841853,1180.77904378282,1184.2740223197,1187.95585468105
Jordan Phillips,Rusher,744.69251412294,4.75534306661919,734.614336844455,745.217727953472,752.362244992693
Jordan Simmons,Blocker,1108.79336221546,1.25516320167324,1106.33977477327,1108.84431271423,1111.1575721857
Jordan Smith,Rusher,742.993784393253,0.528448406373489,741.941904501864,743.076990185823,743.848530632384
Jordan Willis,Rusher,727.602728579918,3.95916078312142,719.768283761565,727.782063197151,734.513415182253
Jordyn Brooks,Rusher,734.547776905084,1.96136542680438,730.999172497225,734.537924351694,738.132906186568
Joseph Jones,Rusher,735.283260710208,0.385165239751436,734.586398384981,735.259136572369,736.01564682708
Joseph Noteboom,Blocker,1130.71105664433,3.68981141911925,1124.45417340029,1130.47670729626,1137.20205413921
Josey Jewell,Rusher,747.607733782292,0.0810120122536341,747.434762278011,747.615771113285,747.758827137956
Josh Allen,Rusher,795.601952772076,11.5289882254809,774.418030402201,795.23416887745,818.131195093406
Josh Bynes,Rusher,739.942797868357,0.564219465377187,738.88379322094,739.934352347889,741.084237224318
Josh Jones,Blocker,1116.63393219649,4.46955366106424,1108.01245620966,1116.62734033171,1125.22943698889
Josh Mauro,Rusher,766.448576431885,2.45200654009999,762.498928589772,766.560942056184,770.332083347741
Josh Myers,Blocker,1153.6080040596,2.32633478358423,1149.44632092337,1153.47972226471,1158.32657271476
Josh Sweat,Rusher,753.183472431359,4.97958671018058,743.068980789427,753.375193121745,762.177125179279
Josh Tupou,Rusher,737.388093230234,2.67746296729178,731.986476170512,737.454819143534,742.377475929578
Josh Uche,Rusher,793.80427523256,8.79810154186887,777.799736463345,794.415660783302,807.826004300701
Josh Wells,Blocker,1134.88727999536,0.600005388349887,1133.7506870849,1134.87479104217,1136.08808539493
Josh Woods,Rusher,739.424664649351,0.399840381521544,738.589743191719,739.43324393981,740.201234121155
Joshua Kaindoh,Rusher,757.919288440153,1.16932950739589,755.351660388289,758.094023466513,759.771548770673
Joshua Miles,Blocker,1124.08293117842,0.264212616010244,1123.62583564079,1124.0753956728,1124.66691201981
Josiah Bronson,Rusher,705.071259771894,2.10817104187783,700.930911687905,705.145809942024,708.621437951502
Julian Okwara,Rusher,721.590873713435,2.66279090675634,716.059146125104,721.833912284376,726.197943974435
Julian Stanford,Rusher,744.156595312607,0.231316905720212,743.704826150093,744.157857454135,744.600893839805
Julie'N Davenport,Blocker,1127.32466209571,8.95195464177276,1113.46639515129,1126.0672069377,1142.90978289528
Justin Britt,Blocker,1115.93996758625,3.03426594086158,1110.50737518167,1115.79483953234,1122.14749626269
Justin Ellis,Rusher,702.295508297797,2.15378847308532,698.045144734934,702.327614050454,706.440179764645
Justin Hamilton,Rusher,722.610369042563,2.18624302046841,718.139054133774,722.668244826577,726.551403236181
Justin Herron,Blocker,1156.1621027966,3.64936149858207,1149.42171934423,1156.02095026041,1163.35551365987
Justin Hollins,Rusher,745.126145279658,4.14045307745687,737.829883296125,744.992879564299,752.119633989772
Justin Houston,Rusher,735.789155043311,3.29844128873233,729.337625951183,735.848513225682,742.112077381173
Justin Jones,Rusher,714.704339839095,2.52574319171423,709.686280222724,714.709248575552,719.562467225424
Justin Lawler,Rusher,746.427389384437,0.287927549824604,745.808912013234,746.451850632592,746.928569514923
Justin Madubuike,Rusher,732.238432129012,2.48029899986791,727.301535831936,732.310652594359,736.936433620415
Justin Mccray,Blocker,1095.28716996257,4.24790355988276,1087.71550399011,1095.09502409816,1104.05486345359
Justin Murray,Blocker,1130.70680602896,2.16024519975606,1127.22169742482,1130.68803324406,1134.49583292087
Justin Pugh,Blocker,1159.76419540214,3.91062560617107,1152.41261817823,1159.69755270887,1167.33322654961
Justin Strnad,Rusher,740.76723171987,0.814841576155826,739.024351610325,740.815717373537,742.189955286823
Justin Zimmer,Rusher,744.148898411456,1.92977289439572,740.36085067075,744.14665233696,747.925221613905
K'Lavon Chaisson,Rusher,742.700083294355,3.30270725205892,736.378145663043,742.681598758793,748.954275098818
K.J. Wright,Rusher,743.619939134974,0.212256385509148,743.188572268626,743.627379929858,744.013603650198
Kaden Elliss,Rusher,725.924935068964,0.726296873877483,724.450509794387,725.943142709157,727.284615221323
Kahlil Mckenzie,Rusher,748.909282840871,0.137314228893148,748.545983228911,748.921473006881,749.148549842577
Kaleb McGary,Blocker,1115.56837805852,5.99397689822046,1103.80706230058,1115.64843910194,1126.99518543511
Kamu Grugier-Hill,Rusher,737.881020124842,1.29354089222795,735.429147007978,737.872769118521,740.368175613772
Kayode Awosika,Blocker,1099.40056180463,0.948385890875276,1098.01430863454,1099.27287903634,1101.09000572639
Kc Mcdermott,Blocker,1128.71460036943,1.04305702253877,1126.94263600117,1128.67378176513,1130.53496569228
Keanu Neal,Rusher,738.148719530658,0.462047971214054,737.158919751019,738.200056856621,738.921661627712
Keaton Sutherland,Blocker,1126.00467020233,0.388826759114195,1125.31272831717,1125.97227146706,1126.86908343682
