player_name,role,mean_score,sd_score,q025,q25,q50,q75,q975,n_boot,fixed_lambda,bootstrap_scope
Tyler Shatley,Blocker,0.0415224200113917,0.12555464006857325,-0.2329343833259428,-0.044394072597110035,0.059643787337787496,0.14322322609001814,0.2280242131909046,1000,7.337467970651383e-5,train_fit_end_to_end
Ben Jones,Blocker,0.037930925576686154,0.10009483142909475,-0.14583912860047316,-0.02953712831754257,0.034606303143689454,0.09940034303862624,0.23921115952746322,1000,7.337467970651383e-5,train_fit_end_to_end
Hassan Ridgeway,Rusher,0.03743795407628614,0.13840587616050423,-0.16099173845578363,-0.07891931633551555,0.02499795364113297,0.12930021579405163,0.32562510022592855,1000,7.337467970651383e-5,train_fit_end_to_end
Mctelvin Agim,Rusher,0.0372425809469129,0.06977872355743102,-0.061009666968248666,-0.01773756854650236,0.03129717674330206,0.07169756485668825,0.20999475861701003,1000,7.337467970651383e-5,train_fit_end_to_end
Josh Myers,Blocker,0.03703832601214212,0.0609894526031751,-0.08872062919889018,-0.0022222563286560205,0.0419010855232378,0.08099495515486918,0.14554193543729038,1000,7.337467970651383e-5,train_fit_end_to_end
Jimmy Morrissey,Blocker,0.036969665962119064,0.07557192606808999,-0.12870018169872116,-0.014664608818759209,0.044175417300553424,0.08933721889716797,0.17142510012722,1000,7.337467970651383e-5,train_fit_end_to_end
Andrew Norwell,Blocker,0.03640749059467907,0.12381258512420255,-0.21582042044804337,-0.04409857269688534,0.04415233917000924,0.12271840008425215,0.25742140807261576,1000,7.337467970651383e-5,train_fit_end_to_end
Tommy Kraemer,Blocker,0.035712189197629564,0.06511388642148265,-0.09650763346244869,-0.006297818664621015,0.03741640494215971,0.08427134954755468,0.15767030498241658,1000,7.337467970651383e-5,train_fit_end_to_end
Damion Square,Rusher,0.03564827334613449,0.11663396243058938,-0.12767537593395173,-0.06327825544083632,0.029983020447643807,0.10187945134820532,0.30134399345351154,1000,7.337467970651383e-5,train_fit_end_to_end
Alexander Johnson,Rusher,0.035614718841160777,0.0866888200059503,-0.0754593796156108,-0.039073464586560816,0.03444936093223482,0.08157115632129616,0.23651130736888476,1000,7.337467970651383e-5,train_fit_end_to_end
Jacob Martin,Rusher,0.033925259376911536,0.09501242165780929,-0.1482109095712522,-0.031565829223028474,0.03031265575907683,0.09856239606689403,0.21712943386479333,1000,7.337467970651383e-5,train_fit_end_to_end
Blake Lynch,Rusher,0.0334850756520799,0.07893909977992881,-0.06187668256416299,-0.03571799039688454,0.03483622696296083,0.07097075265784289,0.21703423886753487,1000,7.337467970651383e-5,train_fit_end_to_end
Brandon Brooks,Blocker,0.03309117858802778,0.02359050209571197,0,0.020079983062264727,0.03141007327544429,0.04802891076870288,0.0818771960909461,1000,7.337467970651383e-5,train_fit_end_to_end
Jason Spriggs,Blocker,0.03256327853941935,0.02908127384096372,-0.011163470411016929,0.00717825204367579,0.034334413401058736,0.05022818823815649,0.09423028371696052,1000,7.337467970651383e-5,train_fit_end_to_end
Billy Turner,Blocker,0.03238199379985546,0.09149059955173959,-0.14100077723425108,-0.0321427201273811,0.03239865270469322,0.10034175095144127,0.19620496133560367,1000,7.337467970651383e-5,train_fit_end_to_end
Kenny Clark,Rusher,0.032236983679323254,0.1756993983970872,-0.26839246310648146,-0.10811228465256315,0.029527077572356595,0.1545920107783293,0.372365467362452,1000,7.337467970651383e-5,train_fit_end_to_end
James Carpenter,Blocker,0.032216255362724336,0.0216328082156056,0,0.019624293666464218,0.0321025338954961,0.04758748268501004,0.07056305667848797,1000,7.337467970651383e-5,train_fit_end_to_end
Romeo Okwara,Rusher,0.031833721760311046,0.07388690693372292,-0.07815178928677187,-0.03365985863967205,0.02388055929753488,0.08055174128531241,0.1864388819608157,1000,7.337467970651383e-5,train_fit_end_to_end
Matt Nelson,Blocker,0.03173978792972633,0.11408393022257986,-0.21873016545053267,-0.047260723091034185,0.03852092235269294,0.11594917938682288,0.22612526383626153,1000,7.337467970651383e-5,train_fit_end_to_end
Cody Ford,Blocker,0.03147362215265151,0.08312660610454149,-0.1340784686416745,-0.024758644518380907,0.03409658950612368,0.09218314432341955,0.19372556592614779,1000,7.337467970651383e-5,train_fit_end_to_end
Taylor Decker,Blocker,0.03127381694300089,0.08726357441196078,-0.15399274720901243,-0.025588772136252325,0.030716445408436113,0.09356274767964648,0.1971743353833383,1000,7.337467970651383e-5,train_fit_end_to_end
Cameron Fleming,Blocker,0.030954296828314267,0.06818733426178303,-0.10824564344849841,-0.014183972998831165,0.03497594211376603,0.07805232996403212,0.15590274782973212,1000,7.337467970651383e-5,train_fit_end_to_end
Fred Johnson,Blocker,0.03094527701280553,0.021482035802676297,-0.006165924121783753,0.015679808168969217,0.030826527669729244,0.044537935987895794,0.07761052114600457,1000,7.337467970651383e-5,train_fit_end_to_end
Nick Allegretti,Blocker,0.030320181800101126,0.02788849126256043,-0.008907705182935355,0.005486511154779948,0.033246286226825156,0.04486890737743812,0.09221068745878205,1000,7.337467970651383e-5,train_fit_end_to_end
Landon Young,Blocker,0.029465392611219502,0.039802229040278345,-0.019953998745243375,-0.007076821211029748,0.03761942632370607,0.050958667540040845,0.11293363094494557,1000,7.337467970651383e-5,train_fit_end_to_end
J.J. Watt,Rusher,0.02911264757040143,0.11867306587715522,-0.15315065399987313,-0.0622081522362478,0.008652145702877777,0.10514436676981744,0.298034240947834,1000,7.337467970651383e-5,train_fit_end_to_end
Jc Tretter,Blocker,0.028444073061765517,0.03115570846934549,0,0,0.03589862333439717,0.043237370484993265,0.10142458404982167,1000,7.337467970651383e-5,train_fit_end_to_end
Derrick Nnadi,Rusher,0.028378228652002024,0.1439913464582901,-0.2009013155398232,-0.08955582752236145,0.018269597076190393,0.12988491745548825,0.325146588386943,1000,7.337467970651383e-5,train_fit_end_to_end
Joe Jackson,Rusher,0.027535958929059703,0.08465935049065444,-0.08129902549499013,-0.04316454411403781,0.023541617941638667,0.0713034701129334,0.22601369521344095,1000,7.337467970651383e-5,train_fit_end_to_end
Brett Toth,Blocker,0.027519195717617052,0.022697256520561693,-0.009430517985069298,0.00956900697040349,0.028195603137661465,0.04312403674736406,0.07240600978987942,1000,7.337467970651383e-5,train_fit_end_to_end
Jon Feliciano,Blocker,0.02714909069327917,0.07422607614372319,-0.11700729416999905,-0.02724178474694438,0.030759269197734883,0.07989179154568422,0.16211563505041587,1000,7.337467970651383e-5,train_fit_end_to_end
Jake Matthews,Blocker,0.027040557211113477,0.08867537874027787,-0.15241391994474962,-0.03064535139358847,0.02963419859540721,0.08997715696863667,0.19284001974583959,1000,7.337467970651383e-5,train_fit_end_to_end
Brian Allen,Blocker,0.025509233020641113,0.10260156947905617,-0.1848731411366051,-0.042588918442358056,0.02437096196158653,0.09975581219761549,0.21156357235803475,1000,7.337467970651383e-5,train_fit_end_to_end
Jack Anderson,Blocker,0.025417428800874473,0.03567519687928856,-0.015261955660931909,0,0.02734495833868328,0.03718630914104328,0.11002192050054274,1000,7.337467970651383e-5,train_fit_end_to_end
Drew Dalman,Blocker,0.02503188783725715,0.013572992363661364,0,0.01564606242427665,0.024412397902756074,0.03367842103668442,0.05409743604034024,1000,7.337467970651383e-5,train_fit_end_to_end
Quinton Jefferson,Rusher,0.02500024837868716,0.12318213073578838,-0.19110123344161717,-0.06469166391006768,0.01924476187312155,0.10503352833725821,0.2794741119241017,1000,7.337467970651383e-5,train_fit_end_to_end
J.C. Hassenauer,Blocker,0.02456925935016126,0.052298173416326144,-0.08497890747345671,-0.008855357722712997,0.0238599863016308,0.06103062194160763,0.1190226711378009,1000,7.337467970651383e-5,train_fit_end_to_end
Matt Pryor,Blocker,0.024178181823099523,0.08879016815701157,-0.1592735453506997,-0.039481558067932396,0.02629591331296239,0.08946536645365043,0.18883189379920193,1000,7.337467970651383e-5,train_fit_end_to_end
Quinn Bailey,Blocker,0.023648758486088117,0.02249868563422094,0,0.004141189602018298,0.025101488440341997,0.03245628968910204,0.07932222950846407,1000,7.337467970651383e-5,train_fit_end_to_end
Jermaine Eluemunor,Blocker,0.023359702650185988,0.07675328666964318,-0.13336135464387902,-0.030682321143281715,0.027087321279103467,0.0790459537863306,0.1644715376100173,1000,7.337467970651383e-5,train_fit_end_to_end
Sam Tecklenburg,Blocker,0.02297113959133645,0.015004170281935195,0,0.012587037435029109,0.021355767444201333,0.031525852349123626,0.05627532040391128,1000,7.337467970651383e-5,train_fit_end_to_end
Lucas Niang,Blocker,0.02268983982380608,0.08143284112259176,-0.13488073272882992,-0.033640268364663724,0.02356415481137436,0.07918751418588418,0.18285090953291316,1000,7.337467970651383e-5,train_fit_end_to_end
Blake Brandel,Blocker,0.022513019595612697,0.02355813333223183,-0.018144867129624098,0.004575569188647323,0.02139562290649938,0.039006606192536125,0.0705896785664908,1000,7.337467970651383e-5,train_fit_end_to_end
Patrick O'Connor,Rusher,0.02171056019576752,0.02625442767220125,-0.018144169935517655,0,0.019007464259686573,0.03939314246345127,0.07561160422649492,1000,7.337467970651383e-5,train_fit_end_to_end
Tristan Wirfs,Blocker,0.02135740456016406,0.0797264695923765,-0.16576022855905007,-0.02323468814976142,0.03183206418664976,0.08735082628920468,0.12220969841766448,1000,7.337467970651383e-5,train_fit_end_to_end
Troy Reeder,Rusher,0.02066354508231364,0.07455253585489587,-0.07818574835081252,-0.04218157210661125,0.014449064025212115,0.06449101687860491,0.1856927002783654,1000,7.337467970651383e-5,train_fit_end_to_end
Kc Mcdermott,Blocker,0.020655057345831195,0.016679717623677294,0,0.006718746093884238,0.02048417077252284,0.029793605516823335,0.057622249193414965,1000,7.337467970651383e-5,train_fit_end_to_end
Benson Mayowa,Rusher,0.020652608721466455,0.09822352221433037,-0.13354113723188732,-0.050736449015838986,0.010864392977237432,0.08636765190030268,0.23100465466713946,1000,7.337467970651383e-5,train_fit_end_to_end
Genard Avery,Rusher,0.020429304663121713,0.08230632943268525,-0.0799637458478581,-0.046761005477555004,0.011702666458041069,0.06260911856719564,0.21198351221828965,1000,7.337467970651383e-5,train_fit_end_to_end
Tyron Smith,Blocker,0.019946145333167936,0.08425290659967338,-0.14422950946111093,-0.039852849895656274,0.0218299983390651,0.07922358531208461,0.1852123152267848,1000,7.337467970651383e-5,train_fit_end_to_end
Bryan Bulaga,Blocker,0.01990150595808925,0.022860828513815427,0,0,0.018983253095133275,0.026351185292653224,0.07852168064467877,1000,7.337467970651383e-5,train_fit_end_to_end
Kevin Zeitler,Blocker,0.019864969596407354,0.14272521803556232,-0.26257885561095273,-0.08276053718832199,0.025246821564651856,0.12476044786317877,0.26240400703699923,1000,7.337467970651383e-5,train_fit_end_to_end
Wes Schweitzer,Blocker,0.019782590998929837,0.07265237398612999,-0.1359015531309182,-0.02755511014019686,0.019241193533880593,0.06816624899125677,0.15461863596590272,1000,7.337467970651383e-5,train_fit_end_to_end
Cornelius Lucas,Blocker,0.019397576461937308,0.08174695839722788,-0.13693862909900115,-0.037486793854222204,0.01681147510952933,0.07513081595628823,0.18260487442657705,1000,7.337467970651383e-5,train_fit_end_to_end
Justin Britt,Blocker,0.01891986923193786,0.11958800899496963,-0.22678212023300195,-0.0638894875688999,0.022956365940350224,0.11206548067264416,0.2239990345690986,1000,7.337467970651383e-5,train_fit_end_to_end
Dante Fowler Jr.,Rusher,0.01874375684422924,0.08640253141830055,-0.13208184170658796,-0.04528594090088067,0.017736441749153727,0.07864224571194377,0.19643942701006203,1000,7.337467970651383e-5,train_fit_end_to_end
Austin Schlottmann,Blocker,0.018591307902417083,0.021435345251705453,-0.005628052978856575,0,0.023190360413622,0.029549127198002977,0.06351879186191627,1000,7.337467970651383e-5,train_fit_end_to_end
K'Lavon Chaisson,Rusher,0.017895624953187837,0.08864015529368556,-0.09039647577550745,-0.05893061023294535,0.014914486278066054,0.05221480384707243,0.2314105132249179,1000,7.337467970651383e-5,train_fit_end_to_end
Chris Lindstrom,Blocker,0.01785616440609493,0.11111973746753148,-0.20167561939982098,-0.05937701617400685,0.017202990956643283,0.0953018539971846,0.232435887942217,1000,7.337467970651383e-5,train_fit_end_to_end
Trent Scott,Blocker,0.017316303618457287,0.07834164185412351,-0.14854511750000562,-0.03387267900929598,0.025162099145790928,0.07730010899389,0.13952403490803508,1000,7.337467970651383e-5,train_fit_end_to_end
Andre Smith,Blocker,0.017172396302980286,0.019100028974776678,0,0,0.017965711066621315,0.025904281623735842,0.06436558665574472,1000,7.337467970651383e-5,train_fit_end_to_end
Ronnie Stanley,Blocker,0.016778399390504215,0.01979506796582743,0,0.0026961396087534567,0.011753711080688841,0.02189544452376407,0.07086232154436274,1000,7.337467970651383e-5,train_fit_end_to_end
Coleman Shelton,Blocker,0.015975097661347405,0.06812480208982713,-0.12328275632387595,-0.02621424468644347,0.017225943355561442,0.06728665922122527,0.13140652885093712,1000,7.337467970651383e-5,train_fit_end_to_end
Anthony Walker Jr.,Rusher,0.01524993245117306,0.07704506804044096,-0.08326278806589017,-0.05019107157149051,0.012076893520301776,0.05894587302429527,0.19486587223284726,1000,7.337467970651383e-5,train_fit_end_to_end
Cam Robinson,Blocker,0.015224073206969392,0.097189044557744,-0.17677792628783967,-0.05231860606431586,0.01669606305876105,0.08409489907842965,0.20473265511019692,1000,7.337467970651383e-5,train_fit_end_to_end
Danny Isidora,Blocker,0.013805984297248374,0.008647507985315496,0,0.007523453812003322,0.013295070518328497,0.01892333974566978,0.03175307440584011,1000,7.337467970651383e-5,train_fit_end_to_end
Corey Levin,Blocker,0.013650060483730898,0.022647196003002797,-0.029154215657195302,-4.3289196829956154e-5,0.01361520965306513,0.027109189099583802,0.06013602134774959,1000,7.337467970651383e-5,train_fit_end_to_end
John Simpson,Blocker,0.013519136339627142,0.1407080006576482,-0.27605850872026255,-0.07684369457845565,0.02075476392764091,0.11576879059881473,0.27129537952865,1000,7.337467970651383e-5,train_fit_end_to_end
Bunmi Rotimi,Rusher,0.013493365959260031,0.08486615039351687,-0.10634081748665042,-0.05574195721136098,0.001548510609397447,0.062744469688355,0.2120086446276134,1000,7.337467970651383e-5,train_fit_end_to_end
Isaiah Wynn,Blocker,0.013402970156984873,0.10461927950405035,-0.1955048220504745,-0.05880722921797291,0.013226109717699169,0.0873535308496288,0.2092956370582584,1000,7.337467970651383e-5,train_fit_end_to_end
Landon Dickerson,Blocker,0.01288930478443356,0.09149549685060866,-0.1614672356435944,-0.04515806190747402,0.011953185184582632,0.07288200794264482,0.19022037484563764,1000,7.337467970651383e-5,train_fit_end_to_end
Kentavius Street,Rusher,0.012744179194058023,0.1015490803240651,-0.15953427219603916,-0.059751225935130055,0.0034565124185853818,0.0772147793027708,0.2325532329622836,1000,7.337467970651383e-5,train_fit_end_to_end
Demarcus Walker,Rusher,0.012522539944184771,0.13707836969841458,-0.2034682446906513,-0.09290847918762749,-0.0011558315805819822,0.09067984211014077,0.3165330850397759,1000,7.337467970651383e-5,train_fit_end_to_end
Henry Mondeaux,Rusher,0.012035700832389416,0.1052246623047591,-0.14868023773550662,-0.0699364952141007,-4.7826273899479604e-4,0.07768387514112896,0.2511293427100925,1000,7.337467970651383e-5,train_fit_end_to_end
Payton Turner,Rusher,0.011777241203333053,0.07789555538983872,-0.10102271976385947,-0.05134460777815003,0.0026113658806389706,0.06060108131122831,0.1841764676015047,1000,7.337467970651383e-5,train_fit_end_to_end
Derrick Kelly,Blocker,0.011146827077462958,0.011129074421890837,0,0,0.013724542272822937,0.016692845164245955,0.03560464279611371,1000,7.337467970651383e-5,train_fit_end_to_end
Robert Jones,Blocker,0.011021127006928163,0.019203703730696926,-0.025575800536979346,0,0.011610085101618105,0.022027776945414575,0.04983665483945787,1000,7.337467970651383e-5,train_fit_end_to_end
Shane Lemieux,Blocker,0.01100007561559665,0.012069418464055693,0,0,0.010644663276363247,0.01653782722206061,0.03960696459391793,1000,7.337467970651383e-5,train_fit_end_to_end
John Cominsky,Rusher,0.010340412776569347,0.016276420299843723,-0.01852558436315423,-7.045265512749879e-4,0.0090604714935109,0.020803531786378955,0.041323378844818966,1000,7.337467970651383e-5,train_fit_end_to_end
David Bakhtiari,Blocker,0.010160454589714275,0.012533334349076566,0,0,0.007897859571375041,0.014461881040464475,0.04466810586498644,1000,7.337467970651383e-5,train_fit_end_to_end
Joe Thomas,Rusher,0.009948822314697568,0.016056475001819073,-0.013691271385639142,-0.0029634843343508857,0.006986184251010878,0.019841531260073292,0.04543871040187875,1000,7.337467970651383e-5,train_fit_end_to_end
Jonah Williams,Blocker,0.009883900838077378,0.08181667251250094,-0.14690326544573787,-0.04661137647793553,0.013424442716698714,0.06673925205278425,0.164432202294841,1000,7.337467970651383e-5,train_fit_end_to_end
Austin Calitro,Rusher,0.009707610544631866,0.010827725770405435,0,0,0.011820606801705496,0.013666113961541727,0.03664380086449199,1000,7.337467970651383e-5,train_fit_end_to_end
Denzelle Good,Blocker,0.009439537254314173,0.010560668404768535,0,0,0.009759387902848006,0.013951386593937841,0.03512503408643751,1000,7.337467970651383e-5,train_fit_end_to_end
Demario Davis,Rusher,0.009349041168211064,0.14274267606451055,-0.16790965748695857,-0.10666889670908475,-0.0058147245535443825,0.0790621472672174,0.3751239598555691,1000,7.337467970651383e-5,train_fit_end_to_end
Taven Bryan,Rusher,0.009181966394812913,0.134205748492745,-0.17152927967862452,-0.1084362974376138,0.006286937067696558,0.0885240093195521,0.3061823503458096,1000,7.337467970651383e-5,train_fit_end_to_end
Dalton Risner,Blocker,0.009025353473363116,0.12283471833052814,-0.23327932032915166,-0.07367534937027496,0.01127210064290183,0.10014409320311263,0.2327370107366313,1000,7.337467970651383e-5,train_fit_end_to_end
Andre James,Blocker,0.00901757027838737,0.12106418335750571,-0.23378123449374535,-0.06954234088743388,0.014785219095463204,0.09261196639892803,0.2269973561792307,1000,7.337467970651383e-5,train_fit_end_to_end
Joseph Noteboom,Blocker,0.008897272867463949,0.05994034330903663,-0.10971188552203986,-0.03265998936281855,0.004951492972317619,0.05246990409958936,0.12595992659957211,1000,7.337467970651383e-5,train_fit_end_to_end
Star Lotulelei,Rusher,0.008362027915598631,0.12597469438603032,-0.1711647420276919,-0.08972942095596308,-0.006979712324329354,0.0846561288964683,0.31071479363637805,1000,7.337467970651383e-5,train_fit_end_to_end
Vernon Butler,Rusher,0.008222356722174537,0.10248758309846243,-0.15803354958243127,-0.06940067707627548,-0.005284108121261211,0.07833140544367512,0.22872185666046188,1000,7.337467970651383e-5,train_fit_end_to_end
Deonte Brown,Blocker,0.008034341020102373,0.015502171691382719,-0.015691205680649137,-0.006744955290177806,0.007290137376539372,0.017860934624717918,0.040238473824157114,1000,7.337467970651383e-5,train_fit_end_to_end
Kyle Murphy,Blocker,0.007790996716885176,0.00847113427177641,0,0,0.009567267866910187,0.011168212621741766,0.028214338000686155,1000,7.337467970651383e-5,train_fit_end_to_end
Josh Wells,Blocker,0.0076766350550091615,0.005666379722440387,0,0.003907140134857835,0.0071448981641747,0.011098394012761184,0.01965926329057975,1000,7.337467970651383e-5,train_fit_end_to_end
Jake Hanson,Blocker,0.00763908923454076,0.007949882069482078,0,0,0.009282832017635871,0.010622476067659559,0.026019018050130023,1000,7.337467970651383e-5,train_fit_end_to_end
Michael Pierce,Rusher,0.007509462871170789,0.12327869933461273,-0.17051067656640848,-0.09815540103328446,-0.001366119948982305,0.09439842051779415,0.2641669384708255,1000,7.337467970651383e-5,train_fit_end_to_end
Joe Noteboom,Blocker,0.007415356296416462,0.014216216018049814,-0.01236251877580838,0,0.008479428794113267,0.01370460247839187,0.03791645963071595,1000,7.337467970651383e-5,train_fit_end_to_end
Keaton Sutherland,Blocker,0.007338395200816268,0.008273471978978302,0,0,0.007677917316916276,0.011229099295276664,0.027602313900859866,1000,7.337467970651383e-5,train_fit_end_to_end
Ola Adeniyi,Rusher,0.007188525420610121,0.06546152068985474,-0.08896160912752159,-0.04479032752425967,5.190073755432876e-4,0.04668205586054214,0.1535843077852489,1000,7.337467970651383e-5,train_fit_end_to_end
Aaron Banks,Blocker,0.006781203388120434,0.00753857394215506,0,0,0.008345339397337172,0.009387556453789461,0.024143574813752993,1000,7.337467970651383e-5,train_fit_end_to_end
Jamil Douglas,Blocker,0.006537577857644842,0.006643267169587389,0,0,0.008033995090600838,0.008880535740625745,0.021674721476021314,1000,7.337467970651383e-5,train_fit_end_to_end
Cody Barton,Rusher,0.006438962665758061,0.008068269716659063,-0.010553713862292683,0.001701768227898655,0.006520319377989463,0.012603181810227664,0.019891690565363128,1000,7.337467970651383e-5,train_fit_end_to_end
Andrew Dowell,Rusher,0.006384896551974915,0.0073279255680722384,-0.002832939173594573,0,0.007087802329488794,0.011166234050344814,0.021419232567422297,1000,7.337467970651383e-5,train_fit_end_to_end
Joshua Miles,Blocker,0.006316329831719807,0.009274470595177385,-0.012127783306833943,0,0.0067177977112806595,0.012796192002043518,0.025836923764769423,1000,7.337467970651383e-5,train_fit_end_to_end
Michael Dogbe,Rusher,0.006165052066175561,0.14230326563879547,-0.1860776636006323,-0.11341437042963734,-2.6078724356241086e-4,0.0810199930346077,0.3526745544947895,1000,7.337467970651383e-5,train_fit_end_to_end
Neville Gallimore,Rusher,0.0061461373478668944,0.070634972729617,-0.10194656630910186,-0.04618063150943209,0,0.04796315816059374,0.16352335937656498,1000,7.337467970651383e-5,train_fit_end_to_end
Lester Cotton Sr.,Blocker,0.0059786170115755715,0.0066773525364896835,0,0,0.007044254625756226,0.00863826828093924,0.022026949768639757,1000,7.337467970651383e-5,train_fit_end_to_end
Mark Glowinski,Blocker,0.00576783497806182,0.10537516882371638,-0.2308038226323841,-0.06452192489647456,0.012197512140419458,0.07867083472937578,0.1893653605418322,1000,7.337467970651383e-5,train_fit_end_to_end
Rashaad Coward,Blocker,0.005471149362421118,0.00613852794643444,0,0,0.00658141745745849,0.007474958755107637,0.020788354363060785,1000,7.337467970651383e-5,train_fit_end_to_end
Ike Boettger,Blocker,0.005311392626127911,0.10973901579803821,-0.21798764165874243,-0.06990617043498366,0.014541691329265277,0.08942816453236063,0.18503306449930795,1000,7.337467970651383e-5,train_fit_end_to_end
Ben Bartch,Blocker,0.005237551582965914,0.09067507934661734,-0.17520306123144508,-0.05839028960880979,0.005196962862976853,0.06636767428856108,0.1790168884732154,1000,7.337467970651383e-5,train_fit_end_to_end
Ryan Kelly,Blocker,0.005119286944983781,0.09774793118970919,-0.17760950491551472,-0.06194220594829729,0.0041215530787572004,0.07599895087907771,0.1922070896916761,1000,7.337467970651383e-5,train_fit_end_to_end
Jamin Davis,Rusher,0.0050435747879261274,0.08612511472000128,-0.10489584177479962,-0.06439916391196385,-0.006967959030946042,0.04661158499413423,0.21349576820682017,1000,7.337467970651383e-5,train_fit_end_to_end
Jake Brendel,Blocker,0.005041108565741809,0.00394317954645742,0,0.002699024432618392,0.00395334303657565,0.007281396356012349,0.013562145093043196,1000,7.337467970651383e-5,train_fit_end_to_end
Noah Dawkins,Rusher,0.00502218850003939,0.005321760742794054,0,0,0.006380576627617696,0.006921657085069596,0.017724280872748188,1000,7.337467970651383e-5,train_fit_end_to_end
Khaleke Hudson,Rusher,0.004921404825236688,0.003574400816391787,0,0.0031419236613859426,0.004487821399083709,0.007171052628424296,0.01234927494916783,1000,7.337467970651383e-5,train_fit_end_to_end
Jermaine Johnson II,Rusher,0.004832013138489151,0.005177296438828864,0,0,0.0056484663060060916,0.006460000383536794,0.01718192423017251,1000,7.337467970651383e-5,train_fit_end_to_end
Raymond Johnson III,Rusher,0.0047592283459749396,0.08616659297959756,-0.1037940953612975,-0.06493527779641857,-5.971340345836389e-4,0.044714668157295315,0.21839444531544494,1000,7.337467970651383e-5,train_fit_end_to_end
Jaryd Jones-Smith,Blocker,0.004745640882250471,0.004948334856801422,0,0,0.0056923012350782055,0.0068099191808413395,0.016329649196739227,1000,7.337467970651383e-5,train_fit_end_to_end
Mike Remmers,Blocker,0.004666155524754669,0.06538861957750598,-0.10418180412683752,-0.05287456179172346,0.0031586159677139142,0.06229985262052462,0.12806667620049,1000,7.337467970651383e-5,train_fit_end_to_end
Hardy Nickerson,Rusher,0.004368646591492399,0.004704328288287925,0,0,0.005410555790869577,0.006376542528083537,0.015380869184474247,1000,7.337467970651383e-5,train_fit_end_to_end
Derek Rivers,Rusher,0.00420484856048375,0.07353143693508105,-0.1049767481341285,-0.05212169010082722,-0.001977020724645038,0.045395481436584444,0.18504315119981335,1000,7.337467970651383e-5,train_fit_end_to_end
Jerome Baker,Rusher,0.004133053703846317,0.14518733251522445,-0.1818996247771795,-0.11755014116128723,-0.005174851679159827,0.08335759819175395,0.3498674377372118,1000,7.337467970651383e-5,train_fit_end_to_end
Scott Daly,Blocker,0.00396271139885772,0.004206221845059216,0,0,0.0047011379590013915,0.005653647196832463,0.01381627954212491,1000,7.337467970651383e-5,train_fit_end_to_end
A.J. Cann,Blocker,0.0039004871089598036,0.0437107902719281,-0.09159617157104386,-0.021787715740837384,0.006963337214725428,0.031532857802703464,0.0867045058607119,1000,7.337467970651383e-5,train_fit_end_to_end
Myron Cunningham,Blocker,0.0037099074941946975,0.00535213086698454,-0.0014649808789252716,0,0.001832886295373014,0.00544430952104479,0.01779196108700465,1000,7.337467970651383e-5,train_fit_end_to_end
Stone Forsythe,Blocker,0.0036742511505513595,0.006496621084895278,-4.30469894495506e-4,0,0,0.004612956288039203,0.024836436045550605,1000,7.337467970651383e-5,train_fit_end_to_end
David Steinmetz,Blocker,0.003354969324337796,0.003440415583910277,0,0,0.004033287430352588,0.004423549119447215,0.011912208399050146,1000,7.337467970651383e-5,train_fit_end_to_end
Kevin Dotson,Blocker,0.0033220384091214444,0.09324053565238921,-0.19141797722873138,-0.0579216624278482,0.006361818450692693,0.06946065462727541,0.16906488348048587,1000,7.337467970651383e-5,train_fit_end_to_end
Will Fries,Blocker,0.003227538552412417,0.004851557712678055,-0.0018821412152919474,0,0.002173112804338185,0.004833244291553417,0.016731541557329106,1000,7.337467970651383e-5,train_fit_end_to_end
Cameron Tom,Blocker,0.003148683939545542,0.0033565748849546215,0,0,0.003669910902489414,0.004297137008983279,0.010982143836170334,1000,7.337467970651383e-5,train_fit_end_to_end
Derrick Brown,Rusher,0.0030451300065363293,0.13148365102834406,-0.21895262061921608,-0.0985686900876973,-0.005854140521065802,0.09603151301781196,0.27973569764415646,1000,7.337467970651383e-5,train_fit_end_to_end
Micah Kiser,Rusher,0.0030177445263688224,0.015843406407005968,-0.02610271638270009,-0.007716786905203481,8.596411155642712e-4,0.015272890141063148,0.03325349365818372,1000,7.337467970651383e-5,train_fit_end_to_end
Chase Young,Rusher,0.0028707555287132607,0.08753536527167377,-0.15693542263521282,-0.06177017231087424,-2.1120625435596362e-4,0.06124350424439072,0.1798184599775654,1000,7.337467970651383e-5,train_fit_end_to_end
Attauyo Nsekhe,Blocker,0.002605577929375572,0.004914697026736393,-0.0015274113067472897,0,0,0.0033590703016866973,0.016949894330243354,1000,7.337467970651383e-5,train_fit_end_to_end
Benning Potoa'E,Rusher,0.0021549838678683814,0.0026977989483672666,-9.708062130945324e-5,0,4.5212774808849575e-4,0.004461535394853675,0.00778421444999949,1000,7.337467970651383e-5,train_fit_end_to_end
Patrick Johnson,Rusher,0.0018983413417080583,0.015285952968737224,-0.02080555299074455,-0.01006932957667028,0,0.01020180211631404,0.0351610569452019,1000,7.337467970651383e-5,train_fit_end_to_end
Vince Biegel,Rusher,0.0018054251593607122,0.007742137774140086,-0.011777654646437607,-0.004239862242532765,0,0.007710230818230761,0.015551897043074907,1000,7.337467970651383e-5,train_fit_end_to_end
Calvin Munson,Rusher,0.0017993702355510043,0.0021723300322158932,-5.830160116792636e-4,0,0.0012226588558104708,0.0027129497682339887,0.008214639958376594,1000,7.337467970651383e-5,train_fit_end_to_end
