player_name,role,bt_logit_score,elo_like_score,coefficient_source
Amen Ogbongbemiga,Rusher,1.4046825433743549e-5,1000.0024402950909,lambda.min
Will Bradley-King,Rusher,1.379508964400576e-5,1000.0023965641051,lambda.min
Senio Kelemete,Blocker,1.2985731846711688e-5,1000.002255964255,lambda.min
Benning Potoa'E,Rusher,1.294199350939923e-5,1000.0022483661276,lambda.min
Yasir Durant,Blocker,1.278495712082107e-5,1000.0022210861127,lambda.min
Myles Adams,Rusher,1.2276601442165684e-5,1000.0021327756864,lambda.min
Gerald McCoy,Rusher,1.206564531464809e-5,1000.0020961288535,lambda.min
Daniel Archibong,Rusher,1.206362093034726e-5,1000.0020957771819,lambda.min
Josh Wells,Blocker,1.1660061208249584e-5,1000.0020256716778,lambda.min
Shaka Toney,Rusher,1.1599200204840106e-5,1000.0020150990385,lambda.min
Bruce Hector,Rusher,1.1387182252308375e-5,1000.0019782677479,lambda.min
Azur Kamara,Rusher,1.1176643907212527e-5,1000.0019416934913,lambda.min
Bradlee Anae,Rusher,1.0732657080214515e-5,1000.0018645650797,lambda.min
Woodrow Hamilton,Rusher,1.0728604323402438e-5,1000.0018638610437,lambda.min
Khaleke Hudson,Rusher,1.0533939987458082e-5,1000.0018300443849,lambda.min
Malcolm Smith,Rusher,1.050381781563244e-5,1000.0018248116277,lambda.min
Za'Darius Smith,Rusher,1.0291294524799965e-5,1000.0017878925507,lambda.min
Darryl Johnson,Rusher,9.648319261512733e-6,1000.0016761963071,lambda.min
Yosh Nijman,Blocker,9.222455136078676e-6,1000.0016022161312,lambda.min
Braxton Hoyett,Rusher,9.200969059142231e-6,1000.0015984836174,lambda.min
Devon Kennard,Rusher,9.119658829666748e-6,1000.0015843585838,lambda.min
Kyle Murphy,Blocker,8.560899182937882e-6,1000.0014872920913,lambda.min
Jake Hanson,Blocker,8.560601277196087e-6,1000.0014872403398,lambda.min
Jamil Douglas,Blocker,8.55887048882876e-6,1000.001486939671,lambda.min
Hardy Nickerson,Rusher,8.119465655853273e-6,1000.0014106072333,lambda.min
Noah Dawkins,Rusher,8.11927009984149e-6,1000.0014105732618,lambda.min
Jermaine Johnson II,Rusher,8.118315104768535e-6,1000.0014104073622,lambda.min
Calvin Munson,Rusher,7.681252824062553e-6,1000.0013344818674,lambda.min
Dorian O'Daniel,Rusher,7.679062244493509e-6,1000.0013341013248,lambda.min
Benardrick Mckinney,Rusher,7.456346391655686e-6,1000.0012954116185,lambda.min
Mekhi Becton,Blocker,7.2694234900200295e-6,1000.0012629397845,lambda.min
James Lynch,Rusher,7.2537271987159795e-6,1000.0012602130595,lambda.min
Jacoby Stevens,Rusher,7.244776951602342e-6,1000.0012586582423,lambda.min
Derrick Kelly,Blocker,7.0304045025277025e-6,1000.0012214179336,lambda.min
P.J. Williams,Rusher,6.7938695935547655e-6,1000.0011803276113,lambda.min
Lester Cotton Sr.,Blocker,6.145962866900867e-6,1000.0010677746849,lambda.min
Aaron Banks,Blocker,5.7087183917872294e-6,1000.0009918175397,lambda.min
Rashaad Coward,Blocker,5.706364979316114e-6,1000.0009914087101,lambda.min
Jaryd Jones-Smith,Blocker,5.704909386874056e-6,1000.0009911558478,lambda.min
Aj Jackson,Blocker,5.692572571965681e-6,1000.0009890127235,lambda.min
Carter Coughlin,Rusher,5.473841232043127e-6,1000.000951015198,lambda.min
Vince Biegel,Rusher,5.266558917739331e-6,1000.0009150065719,lambda.min
La'Darius Hamilton,Rusher,5.266208502828683e-6,1000.0009149456986,lambda.min
Kyle Van Noy,Rusher,5.2489646124875174e-06,1000.0009119501279,lambda.min
Kendall Lamm,Blocker,5.0799922204520935e-6,1000.000882596617,lambda.min
Austin Calitro,Rusher,4.829763231153219e-6,1000.0008391273893,lambda.min
Kevin Minter,Rusher,4.826750872473785e-6,1000.0008386040889,lambda.min
Ty Summers,Rusher,4.823651417693977e-6,1000.0008380656585,lambda.min
Curtis Robinson,Rusher,4.605022792625948e-6,1000.0008000859764,lambda.min
Henry Anderson,Rusher,4.5855099880494004e-6,1000.0007966962551,lambda.min
Trent Scott,Blocker,4.354195666495683e-6,1000.0007565128417,lambda.min
Quinn Bailey,Blocker,3.959488303961218e-6,1000.0006879451498,lambda.min
Patrick Johnson,Rusher,3.946828613254076e-6,1000.0006857459363,lambda.min
Zaire Franklin,Rusher,3.7107234206295692e-6,1000.0006447302634,lambda.min
Justin Hamilton,Rusher,3.363867446804606e-6,1000.0005844752092,lambda.min
Sam Kamara,Rusher,3.2719678372728156e-6,1000.0005685106119,lambda.min
Tyler Lancaster,Rusher,3.267369932475136e-6,1000.000567711874,lambda.min
Jack Conklin,Blocker,3.2652791270836857e-6,1000.0005673486639,lambda.min
Andre Smith,Blocker,3.0724437038664387e-6,1000.0005338497198,lambda.min
Dennis Gardeck,Rusher,2.981421762648417e-6,1000.0005180375891,lambda.min
Cameron Tom,Blocker,2.8546967478549994e-6,1000.0004960231993,lambda.min
David Steinmetz,Blocker,2.8540112359799476e-6,1000.0004959041137,lambda.min
Scott Daly,Blocker,2.853979913189842e-6,1000.0004958986723,lambda.min
Christian Elliss,Rusher,2.4162530107646197e-6,1000.000419857721,lambda.min
Harvey Langi,Rusher,2.4130775469414834e-6,1000.0004193060864,lambda.min
Nick Kwiatkoski,Rusher,2.4124572481474127e-6,1000.0004191983295,lambda.min
Rashad Weaver,Rusher,2.410544665858107e-6,1000.0004188660799,lambda.min
Jacob Phillips,Rusher,2.18282916870576e-6,1000.0003793078464,lambda.min
Jordan Evans,Rusher,1.9727584402175507e-6,1000.0003428148231,lambda.min
Justin Lawler,Rusher,1.9715838711087297e-6,1000.0003426107795,lambda.min
Josey Jewell,Rusher,1.533518843186698e-6,1000.0002665110898,lambda.min
Deonte Brown,Blocker,1.3274639152291877e-6,1000.0002307156825,lambda.min
Xavier Williams,Rusher,1.295588360702066e-6,1000.0002251783316,lambda.min
Akeem Davis-Gaither,Rusher,6.551729268326133e-7,1000.000113926776,lambda.min
Jake Brendel,Blocker,4.449221974549561e-7,1000.0000774024833,lambda.min
T.Y. Mcgill,Rusher,4.160290647852642e-7,1000.000072383232,lambda.min
Travin Howard,Rusher,2.0457823996027854e-7,1000.0000356504615,lambda.min
Freedom Akinmoladun,Rusher,-2.3132408372683307e-7,999.999959926472,lambda.min
Curtis Weaver,Rusher,-4.4091687745518434e-7,999.9999235164745,lambda.min
Daelin Hayes,Rusher,-4.433018273595636e-7,999.9999231021662,lambda.min
Royce Newman,Blocker,-4.4869915892005513e-7,999.9999221645537,lambda.min
Shane Lemieux,Blocker,-6.565183267710497e-7,999.9998860626665,lambda.min
Isaac Rochell,Rusher,-7.696990860894998e-7,999.9998664011549,lambda.min
Ronald Blair,Rusher,-7.72636411372371e-7,999.9998658908892,lambda.min
William Gholston,Rusher,-9.353744753966815e-7,999.999837620392,lambda.min
Keaton Sutherland,Blocker,-1.0830022976489355e-6,999.9998119748125,lambda.min
Marcus Allen,Rusher,-1.3140366280438428e-6,999.9997718400385,lambda.min
Eric Banks,Rusher,-1.543833525801619e-6,999.9997319202287,lambda.min
Albert Huggins,Rusher,-1.681217656413165e-6,999.9997080541608,lambda.min
Michael Dogbe,Rusher,-2.025586554699712e-6,999.9996482311559,lambda.min
Zach Banner,Blocker,-2.412150336010886e-6,999.999581078149,lambda.min
Logan Stenberg,Blocker,-2.4133350682212844e-6,999.99958087234,lambda.min
Jamin Davis,Rusher,-2.450490057553655e-6,999.9995744178573,lambda.min
DeAngelo Malone,Rusher,-2.8530769247012416e-6,999.9995044813553,lambda.min
Jabril Cox,Rusher,-2.8531731261867125e-6,999.9995044646433,lambda.min
Samuel Eguavoen,Rusher,-2.8532115242265258e-6,999.999504457973,lambda.min
Andre Smith,Rusher,-2.8532727006827356e-6,999.9995044473455,lambda.min
Nate Orchard,Rusher,-2.853328522565375e-6,999.9995044376483,lambda.min
Tyrell Adams,Rusher,-2.853938593871616e-6,999.999504331668,lambda.min
Pita Taumoepenu,Rusher,-2.8539766043159475e-6,999.9995043250649,lambda.min
Darious Williams,Rusher,-2.8551917692871394e-6,999.9995041139691,lambda.min
Anthony Levine Sr.,Rusher,-3.2905005068487215e-6,999.999428493096,lambda.min
Delontae Scott,Rusher,-3.2954479168632214e-6,999.9994276336429,lambda.min
Ross Blacklock,Rusher,-3.3394859230272396e-6,999.9994199834576,lambda.min
Kristian Welch,Rusher,-3.72721117871323e-6,999.9993526286821,lambda.min
Luke Gifford,Rusher,-3.7370915025451212e-6,999.9993509122941,lambda.min
Khalil Davis,Rusher,-3.740501549805471e-6,999.9993503199081,lambda.min
Ethan Pocic,Blocker,-3.7777768809880877e-6,999.9993438445199,lambda.min
Andrew Brown,Rusher,-4.174711406786184e-6,999.9992748899302,lambda.min
Kevin Pierre-Louis,Rusher,-4.176926928840853e-6,999.9992745050546,lambda.min
Nick Allegretti,Blocker,-4.3635150726576815e-6,999.9992420913741,lambda.min
Clay Johnston,Rusher,-4.607665357055274e-6,999.9991996781256,lambda.min
Nick Thurman,Rusher,-4.6226387287053805e-6,999.9991970769845,lambda.min
Austin Faoliu,Rusher,-4.625398090536106e-6,999.9991965976343,lambda.min
Patrick Jones II,Rusher,-4.632855546190155e-6,999.9991953021415,lambda.min
Jamarco Jones,Blocker,-4.7871700265237975e-6,999.9991684949706,lambda.min
Steve Mclendon,Rusher,-4.8567020515046524e-6,999.9991564160207,lambda.min
Antwaun Woods,Rusher,-4.928699147442886e-6,999.9991439088441,lambda.min
Ben Bredeson,Blocker,-5.068680658003481e-6,999.9991195915651,lambda.min
Austin Schlottmann,Blocker,-5.215122398994387e-6,999.9990941520291,lambda.min
Yetur Gross-Matos,Rusher,-5.224942576887946e-6,999.9990924460894,lambda.min
Ben Braden,Blocker,-5.2658930937204795e-6,999.9990853322561,lambda.min
Kyle Long,Blocker,-5.266640572564824e-6,999.9990852024057,lambda.min
Germaine Pratt,Rusher,-5.320262379924297e-6,999.9990758873437,lambda.min
Keandre Jones,Rusher,-5.7054628426595705e-6,999.9990089711695,lambda.min
Christian Rozeboom,Rusher,-5.70568763711338e-6,999.9990089321187,lambda.min
Grant Stuard,Rusher,-5.706324949906746e-6,999.9990088214062,lambda.min
Frank Herron,Rusher,-5.706393708380781e-6,999.9990088094615,lambda.min
Emmanuel Ellerbee,Rusher,-5.706480488085862e-6,999.9990087943863,lambda.min
Caleb Johnson,Rusher,-5.706873706861866e-6,999.9990087260772,lambda.min
Kamal Martin,Rusher,-5.707455148126919e-6,999.9990086250706,lambda.min
Jimmy Morrissey,Blocker,-5.7080745210344105e-6,999.9990085174745,lambda.min
Denzelle Good,Blocker,-5.907758424136673e-6,999.9989738288276,lambda.min
Darius Hodges,Rusher,-6.1458401059229514e-6,999.9989324698033,lambda.min
Jashon Cornell,Rusher,-6.147416391369768e-6,999.9989321959745,lambda.min
Trevis Gipson,Rusher,-6.259007097546202e-6,999.9989128106834,lambda.min
Blake Martinez,Rusher,-6.3720677993258105e-6,999.9988931700278,lambda.min
Danny Trevathan,Rusher,-6.5884769519821885e-6,999.9988555759074,lambda.min
Cameron Malveaux,Rusher,-6.619029078525612e-6,999.9988502684595,lambda.min
Joshua Miles,Blocker,-6.798187176158839e-6,999.9988191455102,lambda.min
Emeke Egbule,Rusher,-7.031772403090866e-6,999.9987785676001,lambda.min
Hamilcar Rashed Jr.,Rusher,-7.04113479888765e-6,999.9987769411854,lambda.min
Austin Blythe,Blocker,-7.23917960137461e-6,999.9987425372794,lambda.min
Matt Farniok,Blocker,-7.239373188025868e-6,999.99874250365,lambda.min
Drew Dalman,Blocker,-7.608118415608493e-6,999.998678446043,lambda.min
John Jenkins,Rusher,-7.623061359789156e-6,999.9986758501877,lambda.min
Lachavious Simmons,Blocker,-7.679549199714113e-6,999.9986660372448,lambda.min
Eric Wilson,Rusher,-7.68468533283202e-6,999.9986651450071,lambda.min
Adam Pankey,Blocker,-8.120150119992678e-6,999.9985894970255,lambda.min
Jamien Sherwood,Rusher,-8.358560945638113e-6,999.9985480808231,lambda.min
Eddie Yarbrough,Rusher,-8.558531046311944e-6,999.9985133424585,lambda.min
Charles Snowden,Rusher,-8.559196691648216e-6,999.9985132268241,lambda.min
Nathan Landman,Rusher,-8.559461539485616e-6,999.9985131808154,lambda.min
Cortez Broughton,Rusher,-8.56159377790498e-6,999.9985128104075,lambda.min
Ethan Westbrooks,Rusher,-8.561835710607794e-6,999.9985127683796,lambda.min
Kevin Strong,Rusher,-8.66396271562142e-6,999.9984950271016,lambda.min
Victor Dimukeje,Rusher,-8.803058963335318e-6,999.9984708636085,lambda.min
Cam Brown,Rusher,-9.00052004015855e-6,999.9984365611061,lambda.min
Blake Cashman,Rusher,-9.004256291282734e-6,999.9984359120529,lambda.min
Ledarius Mack,Rusher,-9.43562734223167e-6,999.998360975226,lambda.min
Will Fries,Blocker,-9.650000712452569e-6,999.9983237347573,lambda.min
Mack Wilson Sr.,Rusher,-9.670356835234045e-6,999.9983201985366,lambda.min
Bobby Brown III,Rusher,-9.684672235465594e-6,999.9983177116968,lambda.min
Justin Murray,Blocker,-1.0255256848702123e-5,999.9982185909972,lambda.min
Marcus Henry,Blocker,-1.0528443132840851e-5,999.998171133679,lambda.min
Prince Tega Wanogho,Blocker,-1.0533764946318931e-5,999.9981702091852,lambda.min
Cassius Marsh Sr.,Rusher,-1.0542585254145414e-5,999.9981686769408,lambda.min
Marvin Wilson,Rusher,-1.0744866866932375e-5,999.9981335370255,lambda.min
Chauncey Rivers,Rusher,-1.1202672396529494e-5,999.9980540080594,lambda.min
Jc Tretter,Blocker,-1.1991267014403163e-5,999.997917015143,lambda.min
Isaiah Mack,Rusher,-1.2081053071856141e-5,999.9979014177073,lambda.min
Denico Autry,Rusher,-1.2132178093092553e-5,999.9978925363815,lambda.min
Jonathan Ledbetter,Rusher,-1.2283943870163881e-5,999.9978661719657,lambda.min
Marquiss Spencer,Rusher,-1.2295197673563167e-5,999.9978642169798,lambda.min
Stone Forsythe,Blocker,-1.2507587474011304e-5,999.9978273210925,lambda.min
Jon Toth,Blocker,-1.2939229006504495e-5,999.9977523372781,lambda.min
Forrest Merrill,Rusher,-1.2951587675529017e-5,999.9977501903575,lambda.min
Anthony Pittman,Rusher,-1.3173668612610689e-5,999.9977116109472,lambda.min
Justin Mccray,Blocker,-1.3259401051246496e-5,999.9976967176973,lambda.min
David Bakhtiari,Blocker,-1.359720705959168e-5,999.9976380347831,lambda.min
Shaq Mason,Blocker,-1.3635210158154335e-5,999.9976314329687,lambda.min
Elerson Smith,Rusher,-1.3842232346625e-5,999.997595469531,lambda.min
Neville Hewitt,Rusher,-1.3851452139320094e-5,999.997593867889,lambda.min
Akeem Spence,Rusher,-1.4266650621666306e-5,999.9975217405251,lambda.min
Marquise Copeland,Rusher,-1.4832324110007185e-5,999.9974234729752,lambda.min
Myron Cunningham,Blocker,-1.4914895386629845e-5,999.9974091288753,lambda.min
Attauyo Nsekhe,Blocker,-1.4916213444592866e-5,999.9974088999053,lambda.min
Nick Leverett,Blocker,-1.4918624369781465e-5,999.9974084810847,lambda.min
Joe Walker,Rusher,-1.5591709898829998e-5,999.9972915541522,lambda.min
Tyler Matakevich,Rusher,-1.559250174612863e-5,999.9972914165943,lambda.min
Justin Zimmer,Rusher,-1.59450121882282e-5,999.9972301792583,lambda.min
Michael Dunn,Blocker,-1.596963316212025e-5,999.9972259021571,lambda.min
Brandon Knight,Blocker,-1.6237652240157084e-5,999.9971793424744,lambda.min
A.J. Johnson,Rusher,-1.6898842620759178e-5,999.9970644819409,lambda.min
Ben Niemann,Rusher,-1.6914015542011388e-5,999.9970618461346,lambda.min
Kahlil Mckenzie,Rusher,-1.712053020888811e-5,999.9970259708624,lambda.min
Josh Mauro,Rusher,-1.716295100198765e-5,999.9970186016159,lambda.min
Lavonte David,Rusher,-1.755364658926935e-5,999.9969507308408,lambda.min
Nick Niemann,Rusher,-1.7560721220755533e-5,999.9969495018514,lambda.min
Ron'Dell Carter,Rusher,-1.756381106039772e-5,999.9969489650913,lambda.min
Austin Johnson,Rusher,-1.7903783243267452e-5,999.9968899058741,lambda.min
Ulysees Gilbert III,Rusher,-1.7987822757322554e-5,999.9968753067152,lambda.min
Otito Ogbonnia,Rusher,-1.80064684198721e-5,999.9968720676319,lambda.min
Larry Ogunjobi,Rusher,-1.837510834998703e-5,999.9968080283169,lambda.min
Jordan Simmons,Blocker,-1.841823579310221e-5,999.9968005363127,lambda.min
Alex Bars,Blocker,-1.8421597015837634e-5,999.9967999524084,lambda.min
Christian Jones,Rusher,-1.8437455292236797e-5,999.9967971975437,lambda.min
James Vaughters,Rusher,-1.8511639345499116e-5,999.9967843104537,lambda.min
Raequan Williams,Rusher,-1.8624805362343834e-5,999.9967646515031,lambda.min
Joe Tryon-Shoyinka,Rusher,-1.8677295198240626e-5,999.9967555330846,lambda.min
Wyatt Ray,Rusher,-1.8887923124780346e-5,999.9967189432662,lambda.min
Joseph Noteboom,Blocker,-1.9224529493199494e-5,999.9966604687507,lambda.min
Andrew Wylie,Blocker,-1.9633295738381924e-5,999.9965894587809,lambda.min
David Mayo,Rusher,-1.9750038773268378e-5,999.9965691784386,lambda.min
Devin White,Rusher,-1.9764632608766914e-5,999.9965666432297,lambda.min
Brian Winters,Blocker,-2.018056026399526e-5,999.9964943891955,lambda.min
Ladarius Hamilton,Rusher,-2.018826779236452e-5,999.9964930502606,lambda.min
Oren Burks,Rusher,-2.0198084776904303e-5,999.9964913448757,lambda.min
Robert Spillane,Rusher,-2.062126021830509e-5,999.9964178317721,lambda.min
Jamie Collins Sr.,Rusher,-2.0934840612341806e-5,999.9963633572783,lambda.min
T.J. Slaton,Rusher,-2.1157384190431446e-5,999.9963246974991,lambda.min
Kylie Fitts,Rusher,-2.1297594640396645e-5,999.9963003404491,lambda.min
Jordan Smith,Rusher,-2.1303144417874184e-5,999.996299376354,lambda.min
Will Richardson Jr.,Blocker,-2.15944492597302e-5,999.99624877152,lambda.min
Kendal Vickers,Rusher,-2.2173646327040756e-5,999.9961481546839,lambda.min
Rashard Lawrence,Rusher,-2.2344238809264032e-5,999.9961185197343,lambda.min
Sheldon Day,Rusher,-2.250376241613406e-5,999.9960908076455,lambda.min
Casey Tucker,Blocker,-2.3478543710861976e-5,999.9959214707904,lambda.min
Chris Hubbard,Blocker,-2.3686935238025458e-5,999.9958852694743,lambda.min
Nick Dzubnar,Rusher,-2.3706181484682943e-5,999.9958819260589,lambda.min
Teair Tart,Rusher,-2.384509452907516e-5,999.9958577943914,lambda.min
Ronnie Stanley,Blocker,-2.387861380308803e-5,999.9958519714971,lambda.min
Parker Ehinger,Blocker,-2.391173932902368e-5,999.9958462170039,lambda.min
Kolton Miller,Blocker,-2.4092586322938645e-5,999.9958148006633,lambda.min
Christian Barmore,Rusher,-2.4217619754694062e-5,999.9957930801315,lambda.min
Shaq Lawson,Rusher,-2.513408399085175e-5,999.9956338739872,lambda.min
Chukwuma Okorafor,Blocker,-2.51622456552878e-5,999.995628981805,lambda.min
John Simon,Rusher,-2.5485211417715217e-5,999.9955728769056,lambda.min
Cedric Ogbuehi,Blocker,-2.5661153669860887e-5,999.995542312606,lambda.min
Chris Smith,Rusher,-2.571380249454045e-5,999.9955331665684,lambda.min
Brandon Copeland,Rusher,-2.5761811421837374e-5,999.9955248265635,lambda.min
Shaun Bradley,Rusher,-2.6110651962648726e-5,999.9954642267547,lambda.min
Jahlani Tavai,Rusher,-2.6119421032942043e-5,999.9954627034111,lambda.min
Jack Heflin,Rusher,-2.6120657181573148e-5,999.9954624886701,lambda.min
Elijah Lee,Rusher,-2.65605465954993e-5,999.9953860720522,lambda.min
Terron Armstead,Blocker,-2.6566065539946418e-5,999.9953851133132,lambda.min
Leki Fotu,Rusher,-2.6623226642412942e-5,999.9953751834126,lambda.min
Isaiah Williams,Blocker,-2.676368892455335e-5,999.9953507826151,lambda.min
Kenny Young,Rusher,-2.699855625586747e-5,999.9953099819807,lambda.min
Ben Bartch,Blocker,-2.703845513541009e-5,999.9953030508354,lambda.min
Tyquan Lewis,Rusher,-2.745017693482824e-5,999.9952315274331,lambda.min
Tarell Basham,Rusher,-2.7682466441981594e-5,999.9951911746127,lambda.min
Bryan Bulaga,Blocker,-2.8070564506315347e-5,999.9951237550736,lambda.min
Andrew Billings,Rusher,-2.812013991269894e-5,999.9951151429434,lambda.min
Austin Corbett,Blocker,-2.819555303462772e-5,999.9951020423423,lambda.min
Nick Vigil,Rusher,-2.8312694608682515e-5,999.9950816927667,lambda.min
Shaquille Quarterman,Rusher,-2.832544032814353e-5,999.9950794786084,lambda.min
Quinton Bohanna,Rusher,-2.8419595076361665e-5,999.9950631222533,lambda.min
Terrell Lewis,Rusher,-2.845792695570779e-5,999.9950564633239,lambda.min
Daniel Wise,Rusher,-2.8582044486592787e-5,999.9950349019003,lambda.min
Marquel Lee,Rusher,-2.8971509376767455e-5,999.9949672449193,lambda.min
Danny Pinter,Blocker,-2.8997883981222728e-5,999.9949626631812,lambda.min
Nick Martin,Blocker,-2.917818822395713e-5,999.9949313411262,lambda.min
Tashawn Bower,Rusher,-2.922221013933634e-5,999.9949236937362,lambda.min
Landon Young,Blocker,-3.111321517158665e-5,999.9945951925159,lambda.min
Coleman Shelton,Blocker,-3.138188063932398e-5,999.9945485205438,lambda.min
Hamsah Nasirildeen,Rusher,-3.138704310243966e-5,999.9945476237322,lambda.min
Alexander Johnson,Rusher,-3.180891725159168e-5,999.9944743366862,lambda.min
Lerentee Mccray,Rusher,-3.18351394405325e-5,999.9944697814253,lambda.min
Abdullah Anderson,Rusher,-3.184704343380533e-5,999.9944677134899,lambda.min
Justin Strnad,Rusher,-3.223624238648367e-5,999.9944001027069,lambda.min
Caraun Reid,Rusher,-3.226657821251977e-5,999.9943948328341,lambda.min
Al-Quadin Muhammad,Rusher,-3.3336623986972065e-5,999.9942089468441,lambda.min
Robert Hainsey,Blocker,-3.401271165362626e-5,999.9940914983869,lambda.min
Doug Costin,Rusher,-3.468635075638028e-5,999.9939744752888,lambda.min
Davion Taylor,Rusher,-3.489556230195381e-5,999.993938131521,lambda.min
Trent Harris,Rusher,-3.5117968555845975e-5,999.9938994955975,lambda.min
Renell Wren,Rusher,-3.533509524113958e-5,999.9938617768289,lambda.min
Orlando Brown,Blocker,-3.557639551479238e-5,999.993819858678,lambda.min
Takkarist Mckinley,Rusher,-3.563273925896429e-5,999.9938100707672,lambda.min
Tipa Galeai,Rusher,-3.599413118586284e-5,999.9937472905592,lambda.min
Colby Gossett,Blocker,-3.6383601880036e-5,999.9936796325699,lambda.min
Dakota Allen,Rusher,-3.710090650881623e-5,999.993555023993,lambda.min
Jonathan Bullard,Rusher,-3.7216984746376305e-5,999.9935348591379,lambda.min
D'Ante Smith,Blocker,-3.724330311060446e-5,999.9935302871697,lambda.min
K.J. Wright,Rusher,-3.7516472227804635e-5,999.9934828328336,lambda.min
K'Lavon Chaisson,Rusher,-3.762313978185638e-5,999.9934643027816,lambda.min
Phil Haynes,Blocker,-3.807626374281299e-5,999.9933855870872,lambda.min
Demetrius Flannigan-Fowles,Rusher,-3.8846668943820096e-5,999.9932517539961,lambda.min
Margus Hunt,Rusher,-3.913453360529153e-5,999.9932017467826,lambda.min
Broderick Washington,Rusher,-3.925999119234007e-5,999.9931799525674,lambda.min
Rashod Berry,Rusher,-3.929901894891954e-5,999.9931731727518,lambda.min
Walker Little,Blocker,-3.9362768771498867e-5,999.9931620982733,lambda.min
Isaiah Buggs,Rusher,-4.021387202003513e-5,999.9930142464955,lambda.min
Joseph Jones,Rusher,-4.082472732645589e-5,999.99290813006,lambda.min
Tyson Alualu,Rusher,-4.083956817655691e-5,999.9929055519402,lambda.min
Ryan Bates,Blocker,-4.087586491634599e-5,999.9928992465507,lambda.min
Trysten Hill,Rusher,-4.118944443809595e-5,999.9928447722084,lambda.min
Kyle Fuller,Blocker,-4.136465579647585e-5,999.992814334878,lambda.min
Garett Bolles,Blocker,-4.1806146406315964e-5,999.9927376401037,lambda.min
Jordan Mailata,Blocker,-4.200757533577914e-5,999.9927026483147,lambda.min
Jacob Tuioti-Mariner,Rusher,-4.215468518106898e-5,999.992677092717,lambda.min
Alex Barshaba,Blocker,-4.256246247032875e-5,999.9926062545463,lambda.min
Aaron Patrick,Rusher,-4.303504167798459e-5,999.9925241591295,lambda.min
Troy Dye,Rusher,-4.323278566860004e-5,999.99248980748,lambda.min
Brandin Bryant,Rusher,-4.4097606091174876e-5,999.992339572785,lambda.min
Matthew Judon,Rusher,-4.4922565759968165e-5,999.9921962626122,lambda.min
Will Holden,Blocker,-4.496008590294823e-5,999.9921897446958,lambda.min
Logan Wilson,Rusher,-4.5218238287215914e-5,999.9921448990334,lambda.min
Johnathan Hankins,Rusher,-4.532855761817907e-5,999.9921257346027,lambda.min
Romeo Okwara,Rusher,-4.543086491258621e-5,999.9921079620053,lambda.min
Jackson Barton,Blocker,-4.5862503164264115e-5,999.992032978761,lambda.min
Tyeler Davison,Rusher,-4.622339331320909e-5,999.9919702857209,lambda.min
Michael Pierce,Rusher,-4.638301318633812e-5,999.9919425569088,lambda.min
Kaden Elliss,Rusher,-4.678768349298473e-5,999.9918722584764,lambda.min
Joe Gaziano,Rusher,-4.7078748326664157e-5,999.991821695336,lambda.min
Michael Hoecht,Rusher,-4.7260933768090775e-5,999.9917900464832,lambda.min
Cory Littleton,Rusher,-4.7616497968751195e-5,999.991728278655,lambda.min
De'Vondre Campbell,Rusher,-4.761902384238579e-5,999.9917278398658,lambda.min
Jonas Griffith,Rusher,-4.8045373531750396e-5,999.9916537753389,lambda.min
Markus Bailey,Rusher,-4.89179054766386e-5,999.9915022010154,lambda.min
Raymond Johnson III,Rusher,-4.897618136407965e-5,999.9914920774568,lambda.min
Quincy Williams,Rusher,-4.9200678275501116e-5,999.9914530783489,lambda.min
Mykal Walker,Rusher,-4.9597637182567986e-5,999.9913841195237,lambda.min
Ryan Mccollum,Blocker,-4.998295877419876e-5,999.9913171823073,lambda.min
Blake Lynch,Rusher,-5.093039569619481e-5,999.9911525956564,lambda.min
Ta'Quon Graham,Rusher,-5.13857065178796e-5,999.9910735000655,lambda.min
Kyler Fackrell,Rusher,-5.190775191421608e-5,999.9909828114914,lambda.min
Jason Kelce,Blocker,-5.220360809820492e-5,999.9909314160082,lambda.min
Payton Turner,Rusher,-5.233113987609777e-5,999.9909092614693,lambda.min
Jeremiah Attaochu,Rusher,-5.269496568292496e-5,999.9908460584531,lambda.min
Fred Johnson,Blocker,-5.28469247167713e-5,999.9908196604651,lambda.min
Devin Bush,Rusher,-5.29015595793695e-5,999.9908101694175,lambda.min
Dee Ford,Rusher,-5.3146556123419975e-5,999.9907676091585,lambda.min
Marquis Haynes Sr.,Rusher,-5.338148381068478e-5,999.9907267980393,lambda.min
Austin Bryant,Rusher,-5.345005906310651e-5,999.9907148852978,lambda.min
Deatrich Wise Jr.,Rusher,-5.4386401926933214e-5,999.9905522258822,lambda.min
Cornelius Lucas,Blocker,-5.4778849077479356e-5,999.9904840508294,lambda.min
Demone Harris,Rusher,-5.730417037056618e-5,999.9900453575884,lambda.min
Julian Okwara,Rusher,-5.7314063657685006e-5,999.9900436389485,lambda.min
Chauncey Golston,Rusher,-5.809619961061818e-5,999.989907768017,lambda.min
Randy Gregory,Rusher,-5.81108778885722e-5,999.989905218139,lambda.min
Danny Shelton,Rusher,-5.8193630076844584e-5,999.9898908426115,lambda.min
Mctelvin Agim,Rusher,-5.860781794081352e-5,999.9898188908099,lambda.min
Elgton Jenkins,Blocker,-5.9032290904230175e-5,999.9897451523037,lambda.min
Ike Boettger,Blocker,-6.038560487632622e-5,999.9895100575875,lambda.min
Chase Young,Rusher,-6.051881674991741e-5,999.9894869163148,lambda.min
