player_name,role,bt_logit_score,elo_like_score,coefficient_source
Nate Davis,Blocker,0.03548460154974188,1006.22646868646,lambda.min
Jimmy Morrissey,Blocker,0.03513489577857322,1006.1657185717766,lambda.min
Nick Bosa,Rusher,0.03505724265792328,1006.1522288430563,lambda.min
Henry Anderson,Rusher,0.034750609877132674,1006.098961273189,lambda.min
Deonte Brown,Blocker,0.03367086947857684,1005.9113911543967,lambda.min
Rashaad Coward,Blocker,0.03346299496033052,1005.8752796519157,lambda.min
Eric Banks,Rusher,0.033364361471230376,1005.8581452598969,lambda.min
Vince Biegel,Rusher,0.03331972286616705,1005.8503907399534,lambda.min
Rashard Lawrence,Rusher,0.03304822098451002,1005.8032260323413,lambda.min
Kevin Minter,Rusher,0.032913264379601376,1005.779781668818,lambda.min
Myles Jack,Rusher,0.0325865710633215,1005.723029227004,lambda.min
William Gholston,Rusher,0.03257208478248363,1005.7205127022715,lambda.min
Freedom Akinmoladun,Rusher,0.03153695309900103,1005.5406919109996,lambda.min
T.Y. Mcgill,Rusher,0.03122625281675198,1005.486717743757,lambda.min
Danny Shelton,Rusher,0.03088165952791043,1005.4268557582191,lambda.min
Trey Hill,Blocker,0.03071614687779568,1005.398103265967,lambda.min
Chris Rumph II,Rusher,0.029248550681344437,1005.1431556940547,lambda.min
Daron Payne,Rusher,0.029202889445204848,1005.1352235248978,lambda.min
Jarran Reed,Rusher,0.02913703476973995,1005.123783396033,lambda.min
Quinton Jefferson,Rusher,0.028293962663196216,1004.9773267705456,lambda.min
John Franklin-Myers,Rusher,0.027925546149528843,1004.9133262669745,lambda.min
Jaryd Jones-Smith,Blocker,0.027506635619350957,1004.8405540543075,lambda.min
Ben Bredeson,Blocker,0.027479441236244965,1004.8358299060989,lambda.min
Carlos Basham Jr.,Rusher,0.0273278739064805,1004.8094999641174,lambda.min
La'Darius Hamilton,Rusher,0.027228053037806,1004.7921593031398,lambda.min
Germaine Pratt,Rusher,0.027105578398433382,1004.7708832791187,lambda.min
Jason Spriggs,Blocker,0.026795472015166553,1004.7170122826965,lambda.min
Josey Jewell,Rusher,0.026105533727145726,1004.5971577261599,lambda.min
Neville Gallimore,Rusher,0.026041145466907892,1004.5859723397117,lambda.min
Sean Harlow,Blocker,0.02591333730946469,1004.5637697887038,lambda.min
Shaka Toney,Rusher,0.025710212333831906,1004.5284833662822,lambda.min
Scott Daly,Blocker,0.025542422133581582,1004.4993352230478,lambda.min
Ben Niemann,Rusher,0.025013369717258538,1004.407429405029,lambda.min
Derek Barnett,Rusher,0.02477254471867673,1004.3655938178337,lambda.min
Lester Cotton Sr.,Blocker,0.02466687363257047,1004.3472368699966,lambda.min
Coleman Shelton,Blocker,0.024664809702142694,1004.3468783285583,lambda.min
P.J. Williams,Rusher,0.02404972938329698,1004.2400279331974,lambda.min
Max Scharping,Blocker,0.02397283267052096,1004.2266696059834,lambda.min
Josh Myers,Blocker,0.02390344818033386,1004.2146162854963,lambda.min
Christian Elliss,Rusher,0.023567728129672557,1004.1562957393096,lambda.min
Austin Jackson,Blocker,0.022873785708820725,1004.0357455936559,lambda.min
Ty Summers,Rusher,0.022851003344830725,1004.0317878916696,lambda.min
John Jenkins,Rusher,0.0227826526198116,1004.0199141545856,lambda.min
Brian Burns,Rusher,0.02274299091459532,1004.0130242106983,lambda.min
Teair Tart,Rusher,0.022554752207206027,1003.9803237979385,lambda.min
Ted Karras,Blocker,0.022300709171655605,1003.9361920025362,lambda.min
Bradlee Anae,Rusher,0.021176909340899795,1003.7409679764318,lambda.min
Will Bradley-King,Rusher,0.021148340516005833,1003.7360050632294,lambda.min
David Steinmetz,Blocker,0.020898891931777255,1003.6926714057698,lambda.min
Cameron Tom,Blocker,0.020503142206758973,1003.6239226370537,lambda.min
Jack Conklin,Blocker,0.020166445930354632,1003.5654325030858,lambda.min
Michael Dogbe,Rusher,0.020091211689975668,1003.5523629769071,lambda.min
Justin Houston,Rusher,0.019635572199084336,1003.4732102902547,lambda.min
Akeem Davis-Gaither,Rusher,0.019549378782617984,1003.4582369601956,lambda.min
Brian O'Neill,Blocker,0.018326760305619822,1003.2458463769822,lambda.min
Nick Kwiatkoski,Rusher,0.018109980773530546,1003.2081879151518,lambda.min
Zaire Franklin,Rusher,0.018102579354741587,1003.2069021570165,lambda.min
Jake Brendel,Blocker,0.017858420465917374,1003.1644874137669,lambda.min
Charles Omenihu,Rusher,0.016969218513667613,1003.0100172133031,lambda.min
Jacob Phillips,Rusher,0.016902665684768788,1002.9984558027647,lambda.min
Charles Harris,Rusher,0.016702208049023014,1002.9636327447408,lambda.min
Jordan Evans,Rusher,0.016538681458564235,1002.9352252663886,lambda.min
Carlos Dunlap,Rusher,0.016389016317495654,1002.9092257684288,lambda.min
Harvey Langi,Rusher,0.015162960229998593,1002.6962380111073,lambda.min
Andrew Billings,Rusher,0.01436212731998176,1002.5571190856085,lambda.min
Trent Scott,Blocker,0.014358953539388068,1002.5565677434491,lambda.min
Jc Tretter,Blocker,0.014192524951937659,1002.5276561365848,lambda.min
Marcus Allen,Rusher,0.014033405521911138,1002.5000142604151,lambda.min
D.J. Reader,Rusher,0.013586867878618498,1002.4224427266375,lambda.min
Ryan Bates,Blocker,0.013537946049231414,1002.4139441344186,lambda.min
Christian Barmore,Rusher,0.013018704019520913,1002.3237425551083,lambda.min
Patrick Johnson,Rusher,0.01298785513596302,1002.3183835551475,lambda.min
Kendall Lamm,Blocker,0.012836472900990083,1002.2920857674247,lambda.min
Justin Lawler,Rusher,0.01249974123317567,1002.2335894853392,lambda.min
Ben Bartch,Blocker,0.010542480944763394,1001.8935785481768,lambda.min
Austin Corbett,Blocker,0.009407570537333399,1001.6964244172163,lambda.min
Royce Newman,Blocker,0.008462309960939824,1001.5322158363009,lambda.min
Chris Lindstrom,Blocker,0.008030322843929344,1001.4571719878326,lambda.min
Leki Fotu,Rusher,0.007697041292529756,1001.3992750523554,lambda.min
Ogbonnia Okoronkwo,Rusher,0.0075131301999347535,1001.3673264232855,lambda.min
Neville Hewitt,Rusher,0.005750994595231785,1001.0612121154903,lambda.min
Rashad Weaver,Rusher,0.005281029323120426,1000.9795707857447,lambda.min
Travin Howard,Rusher,0.004844292909204028,1000.9037018999006,lambda.min
Senio Kelemete,Blocker,0.004730539234583492,1000.8839408626271,lambda.min
Forrest Merrill,Rusher,0.004548970332106005,1000.8523991136547,lambda.min
Nick Vigil,Rusher,0.004504876466265235,1000.8447392246064,lambda.min
Quinn Bailey,Blocker,0.0035451917562554476,1000.6780249150368,lambda.min
Kristian Welch,Rusher,0.003456147090282033,1000.6625562722068,lambda.min
A.J. Epenesa,Rusher,0.003223612474076301,1000.6221608719388,lambda.min
Sam Kamara,Rusher,0.0025689765828286488,1000.508438969849,lambda.min
Robert Spillane,Rusher,0.0020782444513856605,1000.4231900671376,lambda.min
Brady Christensen,Blocker,0.0015916771959919225,1000.3386646775008,lambda.min
Dennis Gardeck,Rusher,0.0012221697697277125,1000.2744746630012,lambda.min
Andrew Thomas,Blocker,7.655514717566615e-4,1000.1951519401432,lambda.min
Danny Pinter,Blocker,5.390461386153714e-4,1000.1558039336213,lambda.min
De'Vondre Campbell,Rusher,2.8874898802618487e-4,1000.1123228650865,lambda.min
Jermaine Eluemunor,Blocker,-7.786359502657725e-4,999.9268991095797,lambda.min
Ross Blacklock,Rusher,-7.905727377939852e-4,999.9248254771977,lambda.min
Jason Peters,Blocker,-0.002115807530437059,999.6946086141293,lambda.min
Eric Wilson,Rusher,-0.0026771830555614566,999.5970876969944,lambda.min
Kenny Young,Rusher,-0.0027722860227156975,999.5805666194553,lambda.min
Keaton Sutherland,Blocker,-0.00311875834625421,999.5203782121573,lambda.min
Justin Murray,Blocker,-0.0031663623741628347,999.5121085455025,lambda.min
Devon Kennard,Rusher,-0.0037840305375403975,999.4048085955017,lambda.min
Greg Gaines,Rusher,-0.004040149375842418,999.3603161962272,lambda.min
Blake Martinez,Rusher,-0.00409650941498228,999.3505254546279,lambda.min
Jordan Elliott,Rusher,-0.004623735937115604,999.2589368269176,lambda.min
Anthony Levine Sr.,Rusher,-0.005201314808729629,999.1586011001954,lambda.min
Jerry Tillery,Rusher,-0.005327698446419804,999.1366460136146,lambda.min
Marvin Wilson,Rusher,-0.005606678337854933,999.0881822426497,lambda.min
Billy Price,Blocker,-0.005814096139242961,999.0521500800132,lambda.min
Curtis Weaver,Rusher,-0.005969119027842064,999.0252198459783,lambda.min
Justin Mccray,Blocker,-0.006571926711029089,998.9205014257955,lambda.min
Andrew Brown,Rusher,-0.007408844078963978,998.7751139879142,lambda.min
Clay Johnston,Rusher,-0.007444785309228063,998.7688703567237,lambda.min
Yosh Nijman,Blocker,-0.00868376714512196,998.5536371669208,lambda.min
Daelin Hayes,Rusher,-0.008977996102749746,998.5025243618353,lambda.min
Zach Banner,Blocker,-0.011113801885599111,998.1314968954719,lambda.min
Josh Jones,Blocker,-0.0112413158569272,998.1093454498265,lambda.min
Trevis Gipson,Rusher,-0.012776591837117345,997.8426406952684,lambda.min
Dan Moore Jr.,Blocker,-0.013329460882878973,997.7465975049527,lambda.min
Bravvion Roy,Rusher,-0.013539093026270165,997.710180671711,lambda.min
DeAngelo Malone,Rusher,-0.014617632250961035,997.5228192181912,lambda.min
Denzelle Good,Blocker,-0.014784123175014945,997.4938967823497,lambda.min
Kevin Strong,Rusher,-0.015125530840530211,997.4345881962646,lambda.min
Jabril Cox,Rusher,-0.0152381621535985,997.4150221331626,lambda.min
Andre Smith,Rusher,-0.01590238628248163,997.2996345835942,lambda.min
Samuel Eguavoen,Rusher,-0.015937040427986434,997.2936145419271,lambda.min
Will Richardson Jr.,Blocker,-0.016043533602593578,997.2751147826903,lambda.min
Brandon Parker,Blocker,-0.016337298583527806,997.2240825786117,lambda.min
Justin Zimmer,Rusher,-0.0166224526337862,997.1745462464039,lambda.min
Antwaun Woods,Rusher,-0.017511832231315534,997.0200451857942,lambda.min
Germain Ifedi,Blocker,-0.017748092561455445,996.9790025627252,lambda.min
Kelvin Beachum,Blocker,-0.017770707464512113,996.9750739516827,lambda.min
Nate Orchard,Rusher,-0.018298710388263757,996.8833504491971,lambda.min
Logan Stenberg,Blocker,-0.019056950490538915,996.7516306522467,lambda.min
Armon Watts,Rusher,-0.019187280582991628,996.72898999625545,lambda.min
Tyrell Adams,Rusher,-0.019518922099290157,996.6713779640561,lambda.min
Cassius Marsh Sr.,Rusher,-0.019560812412038324,996.6641008713874,lambda.min
Kevin Pierre-Louis,Rusher,-0.01972131813545275,996.6362181713903,lambda.min
Justin Strnad,Rusher,-0.02035547102634747,996.5260545309109,lambda.min
Bobby Brown III,Rusher,-0.020539145453483103,996.4941470148422,lambda.min
Pita Taumoepenu,Rusher,-0.020811324552163828,996.4468646625836,lambda.min
Isaiah Mack,Rusher,-0.02152621329910799,996.3226757673946,lambda.min
Denico Autry,Rusher,-0.021526863598299723,996.3225627988543,lambda.min
Tim Ward,Rusher,-0.02224771807004549,996.1973375511205,lambda.min
Dennis Kelly,Blocker,-0.022438071157140454,996.164269832985,lambda.min
Garett Bolles,Blocker,-0.023244617713769868,996.0241583454082,lambda.min
Patrick Jones II,Rusher,-0.023300992072398694,996.0143651162589,lambda.min
Khalil Davis,Rusher,-0.023511820544755594,995.9777404593898,lambda.min
Elerson Smith,Rusher,-0.023636704150585382,995.956045955033,lambda.min
Akiem Hicks,Rusher,-0.02370505073586994,995.9441729370945,lambda.min
Nick Thurman,Rusher,-0.024318477094958255,995.8376098639721,lambda.min
Nate Herbig,Blocker,-0.02466250900297356,995.7778454002722,lambda.min
Joseph Noteboom,Blocker,-0.024834867134398104,995.7479037261168,lambda.min
Jonathan Bullard,Rusher,-0.025470812486686475,995.6374287032004,lambda.min
Foyesade Oluokun,Rusher,-0.025553922362642072,995.6229910389927,lambda.min
Darious Williams,Rusher,-0.02586997122020662,995.5680877290519,lambda.min
Delontae Scott,Rusher,-0.026264138060891777,995.4996139355084,lambda.min
Jashon Cornell,Rusher,-0.027062608595463614,995.3609053966576,lambda.min
Andre Smith,Blocker,-0.02750127445987584,995.2847013309322,lambda.min
Christian Rozeboom,Rusher,-0.028509587207719907,995.1095394659636,lambda.min
Jalen Mayfield,Blocker,-0.02872918398781601,995.0713915980278,lambda.min
Ben Braden,Blocker,-0.029026589240128315,995.0197270140405,lambda.min
Jonathan Ledbetter,Rusher,-0.029086766409203834,995.009273169054,lambda.min
Luke Gifford,Rusher,-0.02922920366303507,994.9845292837116,lambda.min
A.J. Johnson,Rusher,-0.029440192589664776,994.9478767530803,lambda.min
Pat Elflein,Blocker,-0.029602023087221173,994.9197639162434,lambda.min
Jackson Carman,Blocker,-0.030885794624042645,994.696749958457,lambda.min
Keandre Jones,Rusher,-0.03125041942281201,994.6334081432287,lambda.min
Frank Herron,Rusher,-0.0312833591964438,994.6276859184594,lambda.min
Austin Faoliu,Rusher,-0.03148237351570229,994.5931135901899,lambda.min
Levi Onwuzurike,Rusher,-0.03157757661985955,994.5765751170717,lambda.min
Emmanuel Ellerbee,Rusher,-0.03164531132251348,994.5648083940333,lambda.min
Shane Lemieux,Blocker,-0.03179458234051368,994.5388773622631,lambda.min
Alexander Johnson,Rusher,-0.03252669329007109,994.4116966640496,lambda.min
Eric Kendricks,Rusher,-0.033412519040089815,994.2578129699851,lambda.min
Kyle Fuller,Blocker,-0.03347904945884168,994.2462554524881,lambda.min
Grant Stuard,Rusher,-0.033814838965640505,994.1879228405346,lambda.min
Darius Hodges,Rusher,-0.033888626061530744,994.1751047091024,lambda.min
Von Miller,Rusher,-0.033963695228893094,994.1620638590437,lambda.min
John Miller,Blocker,-0.03421780321528476,994.1179207805247,lambda.min
Broderick Washington,Rusher,-0.034222940636373066,994.1170283190728,lambda.min
Nick Allegretti,Blocker,-0.03478815725383944,994.0188401358545,lambda.min
Danny Trevathan,Rusher,-0.0348844488352715,994.0021125748666,lambda.min
Marquise Copeland,Rusher,-0.03491407008446367,993.9969668368382,lambda.min
Caleb Johnson,Rusher,-0.03519608820986219,993.9479752705752,lambda.min
Quenton Nelson,Blocker,-0.03554450099764706,993.8874497701114,lambda.min
Logan Wilson,Rusher,-0.03586252558637957,993.832203240513,lambda.min
Dexter Lawrence,Rusher,-0.036270958319570626,993.7612512076116,lambda.min
Kamal Martin,Rusher,-0.03690769044271306,993.650639508599,lambda.min
Ledarius Mack,Rusher,-0.037292942682645554,993.5837143398217,lambda.min
Daniel Brunskill,Blocker,-0.03801822537691794,993.4577198310446,lambda.min
Mack Wilson Sr.,Rusher,-0.03820219701063175,993.4257606849052,lambda.min
Lane Johnson,Blocker,-0.03831632937130973,993.4059338631256,lambda.min
Ryan Kelly,Blocker,-0.03850809131909902,993.37262140082,lambda.min
Kyle Long,Blocker,-0.03868858497050717,993.3412664420899,lambda.min
Wyatt Ray,Rusher,-0.03965051481520391,993.174162112678,lambda.min
Tyquan Lewis,Rusher,-0.03973927403602153,993.1587430567504,lambda.min
Trysten Hill,Rusher,-0.04011781612385959,993.0929835607839,lambda.min
Grover Stewart,Rusher,-0.041330744754606893,992.8822762762735,lambda.min
Matt Farniok,Blocker,-0.04183934428114293,992.7939234891243,lambda.min
Joshua Miles,Blocker,-0.04308520501881249,992.5774953116883,lambda.min
Chandler Jones,Rusher,-0.04337511693232995,992.5271324539768,lambda.min
Andrew Wylie,Blocker,-0.044298910107431214,992.3666531426303,lambda.min
Raekwon Davis,Rusher,-0.04516458359379641,992.216270255327,lambda.min
Max Garcia,Blocker,-0.045204204375309566,992.209387420615,lambda.min
Eddie Yarbrough,Rusher,-0.045497992847222654,992.1583511357355,lambda.min
Will Fries,Blocker,-0.046270132657927655,992.0242167121168,lambda.min
Ladarius Hamilton,Rusher,-0.047070435614800836,991.8851898489085,lambda.min
Jamien Sherwood,Rusher,-0.04740874347448687,991.82641975425,lambda.min
Margus Hunt,Rusher,-0.04759957784417995,991.7932684287639,lambda.min
Nathan Landman,Rusher,-0.04764074324410098,991.7861172663514,lambda.min
Isaac Rochell,Rusher,-0.0477011306653447,991.7756268968225,lambda.min
Ta'Quon Graham,Rusher,-0.04799943993192319,991.7238052694722,lambda.min
John Penisini,Rusher,-0.0481139828689817,991.70390712327,lambda.min
Cam Brown,Rusher,-0.04865466559308192,991.6099809138551,lambda.min
Orlando Brown,Blocker,-0.04901415087951783,991.5475319233653,lambda.min
Lachavious Simmons,Blocker,-0.049064147114246316,991.5388466878219,lambda.min
Emeke Egbule,Rusher,-0.04920009720911816,991.5152297374151,lambda.min
Austin Bryant,Rusher,-0.04927691046681374,991.5018859078334,lambda.min
Charles Snowden,Rusher,-0.0494895863536497,991.4649403221987,lambda.min
Anthony Pittman,Rusher,-0.05179058345074503,991.0652161853411,lambda.min
Connor Mcgovern,Blocker,-0.052455680018199974,990.9496770776698,lambda.min
Marcus Henry,Blocker,-0.0525921685838317,990.925966585311,lambda.min
Adam Pankey,Blocker,-0.05268227535042025,990.9103134367065,lambda.min
Dalvin Tomlinson,Rusher,-0.05438986883481645,990.6136740656635,lambda.min
Brandon Copeland,Rusher,-0.05465047299909262,990.5684024854611,lambda.min
Blake Cashman,Rusher,-0.054765138331539495,990.5484830770022,lambda.min
Kwity Paye,Rusher,-0.05511169153723391,990.4882806190346,lambda.min
Michael Dunn,Blocker,-0.055202780915962806,990.4724567732178,lambda.min
Ethan Westbrooks,Rusher,-0.055287118797206505,990.457805782642,lambda.min
Terron Armstead,Blocker,-0.055887032906063325,990.353590027805,lambda.min
Austin Blythe,Blocker,-0.056090382015942485,990.3182646692768,lambda.min
Chauncey Rivers,Rusher,-0.056750919075308166,990.2035176292868,lambda.min
Cortez Broughton,Rusher,-0.0568302334821944,990.1897393055883,lambda.min
Ronald Blair,Rusher,-0.056968502693131584,990.1657194834575,lambda.min
Kendal Vickers,Rusher,-0.057365524573081715,990.0967497187946,lambda.min
Corey Peters,Rusher,-0.057559081618965634,990.0631254160103,lambda.min
Jon Runyan,Blocker,-0.05808764121786377,989.9713052091469,lambda.min
Joe Gaziano,Rusher,-0.058891233283642264,989.8317069691993,lambda.min
Mike Onwenu,Blocker,-0.059231889140136794,989.7725289857179,lambda.min
Chukwuma Okorafor,Blocker,-0.05949728153940232,989.7264256039018,lambda.min
Takkarist Mckinley,Rusher,-0.05960069466223564,989.7084609044607,lambda.min
Jon Toth,Blocker,-0.059728339202911214,989.6862867765965,lambda.min
Devin White,Rusher,-0.05973201020344859,989.685649058486,lambda.min
Cornelius Lucas,Blocker,-0.060123804721360814,989.6175873796183,lambda.min
Kyle Van Noy,Rusher,-0.060302870237101076,989.5864805134642,lambda.min
Mctelvin Agim,Rusher,-0.06069454159327606,989.5184402299816,lambda.min
K.J. Wright,Rusher,-0.06086267222629427,989.4892329475182,lambda.min
Chauncey Golston,Rusher,-0.061072611034273964,989.452762841181,lambda.min
Laremy Tunsil,Blocker,-0.0612119361433099,989.428559590763,lambda.min
Devin Bush,Rusher,-0.06126336781655892,989.4196249940082,lambda.min
Lavonte David,Rusher,-0.06245459632040346,989.212687407646,lambda.min
Cory Littleton,Rusher,-0.06274723897449927,989.1618501717087,lambda.min
Abdullah Anderson,Rusher,-0.06300103709099228,989.1177609231045,lambda.min
Aj Jackson,Blocker,-0.06312499093106937,989.096227935602,lambda.min
Hamilcar Rashed Jr.,Rusher,-0.06382487937613873,988.9746448597455,lambda.min
Ulysees Gilbert III,Rusher,-0.06396563402285199,988.9501932731976,lambda.min
Tarell Basham,Rusher,-0.06570507210000737,988.6480219297891,lambda.min
Tyson Alualu,Rusher,-0.0667843495200111,988.460532238609,lambda.min
Khalen Saunders,Rusher,-0.06678577040788813,988.46028540510315,lambda.min
David Bakhtiari,Blocker,-0.06732425866784073,988.3667404131563,lambda.min
John Leglue,Blocker,-0.06756183166031109,988.3254697572847,lambda.min
Daryl Williams,Blocker,-0.0684244617946677,988.1756155543749,lambda.min
David Mayo,Rusher,-0.06918043700992504,988.0442892085981,lambda.min
Prince Tega Wanogho,Blocker,-0.06972816227614159,987.9491395843114,lambda.min
Julian Okwara,Rusher,-0.06975001828024756,987.9453428075195,lambda.min
Chris Wormley,Rusher,-0.07023371109625291,987.8613167591486,lambda.min
Christian Jones,Rusher,-0.07057803843444176,987.8015009739711,lambda.min
Yannick Ngakoue,Rusher,-0.07101852773134253,987.7249801455785,lambda.min
Lucas Niang,Blocker,-0.07155852822546828,987.6311724516489,lambda.min
Jamarco Jones,Blocker,-0.07266138856634635,987.4395859875076,lambda.min
Landon Young,Blocker,-0.07306898616804264,987.3687790318062,lambda.min
Oren Burks,Rusher,-0.07408574467640729,987.1921499879618,lambda.min
Quincy Williams,Rusher,-0.0743532699082675,987.1456760951751,lambda.min
C.J. Mosley,Rusher,-0.07461911782327149,987.0994935821703,lambda.min
Jeffery Simmons,Rusher,-0.0753033883294727,986.9806236201814,lambda.min
Stone Forsythe,Blocker,-0.07587531574489297,986.881269651955,lambda.min
Braden Smith,Blocker,-0.07651345752621636,986.7704130702347,lambda.min
Joe Tryon-Shoyinka,Rusher,-0.07666556264525888,986.7439897046869,lambda.min
Attauyo Nsekhe,Blocker,-0.07748485696381502,986.6016637040454,lambda.min
Cameron Malveaux,Rusher,-0.07773668923395954,986.5579159579299,lambda.min
Austin Reiter,Blocker,-0.07824605739386177,986.4694296454888,lambda.min
Matt Skura,Blocker,-0.0785925861346472,986.4092314375112,lambda.min
Akeem Spence,Rusher,-0.07896597129953029,986.3443677908178,lambda.min
Walker Little,Blocker,-0.08126498441769624,985.9449883064009,lambda.min
Marquiss Spencer,Rusher,-0.08163405181090876,985.8808747334718,lambda.min
Chase Young,Rusher,-0.08165147593024259,985.8778478539203,lambda.min
Myron Cunningham,Blocker,-0.08188363863050988,985.8375170620684,lambda.min
Terence Steele,Blocker,-0.08223595456963843,985.7763135147683,lambda.min
Carlos Watkins,Rusher,-0.08385480789507915,985.4950898882685,lambda.min
Ronnie Stanley,Blocker,-0.08393156424882464,985.4817559439155,lambda.min
Raymond Johnson III,Rusher,-0.08407390817492469,985.4570282712604,lambda.min
Joe Schobert,Rusher,-0.08483222013141828,985.3252959919538,lambda.min
Trent Brown,Blocker,-0.08494472672672013,985.3057515945468,lambda.min
Al-Quadin Muhammad,Rusher,-0.08503814593718252,985.2895230155038,lambda.min
Nick Leverett,Blocker,-0.08504022173015008,985.2891624133313,lambda.min
Phil Haynes,Blocker,-0.0854317418775761,985.2211483974988,lambda.min
Tyler Matakevich,Rusher,-0.08561997322180488,985.1884492638509,lambda.min
Kahlil Mckenzie,Rusher,-0.08696310482860678,984.9551234057293,lambda.min
Ja'Whaun Bentley,Rusher,-0.0869735235649573,984.9533134858472,lambda.min
Kolton Miller,Blocker,-0.08748268060977146,984.8648638478531,lambda.min
Jordan Simmons,Blocker,-0.08867816863067465,984.6571863075893,lambda.min
Joe Walker,Rusher,-0.08892255392120214,984.6147322343355,lambda.min
Everson Griffen,Rusher,-0.0890007888491341,984.6011414353384,lambda.min
Markus Bailey,Rusher,-0.0891756947238457,984.5707571728425,lambda.min
Victor Dimukeje,Rusher,-0.08917940572370632,984.5701125061378,lambda.min
Romeo Okwara,Rusher,-0.09045184955422919,984.3490663724866,lambda.min
Jesse Davis,Blocker,-0.09108234477532995,984.2395381343304,lambda.min
Brandon Knight,Blocker,-0.09174557532510229,984.1243231871321,lambda.min
Nick Niemann,Rusher,-0.09195490381426707,984.0879591040323,lambda.min
D'Ante Smith,Blocker,-0.09232042444567516,984.0244616667354,lambda.min
Justin Britt,Blocker,-0.09445956813296401,983.6528543469803,lambda.min
Josh Mauro,Rusher,-0.09516008597617895,983.531161933467,lambda.min
Alex Bars,Blocker,-0.09578550863583261,983.4225148894892,lambda.min
Frank Clark,Rusher,-0.09728279134286216,983.1624102424844,lambda.min
Kylie Fitts,Rusher,-0.09796154981274385,983.0444978192785,lambda.min
Jamie Collins Sr.,Rusher,-0.09850125796683297,982.9507409100148,lambda.min
Markus Golden,Rusher,-0.09898194743375556,982.8672365968174,lambda.min
Daniel Wise,Rusher,-0.09927069129820043,982.8170766500127,lambda.min
Emmanuel Ogbah,Rusher,-0.09941853513032195,982.7913935458232,lambda.min
Tipa Galeai,Rusher,-0.09952453037438097,982.772980285982,lambda.min
Netane Muti,Blocker,-0.10012419388839626,982.6688080639278,lambda.min
David Quessenberry,Blocker,-0.10059934134916423,982.5862664958071,lambda.min
Jaleel Johnson,Rusher,-0.10147746001394643,982.4337216595786,lambda.min
Jedrick Wills Jr.,Blocker,-0.10208647397448471,982.327925098593,lambda.min
James Vaughters,Rusher,-0.10221861745085252,982.3049694255507,lambda.min
Alex Leatherwood,Blocker,-0.10228404310984822,982.29360382448,lambda.min
Randy Gregory,Rusher,-0.10449510212011183,981.909503533552,lambda.min
Renell Wren,Rusher,-0.10460678395714533,981.890102411331,lambda.min
Brian Winters,Blocker,-0.10535272394626853,981.7605193628881,lambda.min
Jonas Griffith,Rusher,-0.10536334732601586,981.7586738928068,lambda.min
Teven Jenkins,Blocker,-0.10686828426866186,981.4972395688853,lambda.min
A'Shawn Robinson,Rusher,-0.10694439364000463,981.4840180168873,lambda.min
Geron Christian Sr.,Blocker,-0.10707057453857373,981.4620981496992,lambda.min
Cedric Ogbuehi,Blocker,-0.10837141995830131,981.2361181546604,lambda.min
Taylor Moton,Blocker,-0.10847491274571493,981.2181396160643,lambda.min
Chris Smith,Rusher,-0.10862588877812894,981.1919123929534,lambda.min
Davion Taylor,Rusher,-0.10877442452273436,981.1661090912544,lambda.min
Quinn Meinerz,Blocker,-0.1092514965507965,981.0832331915512,lambda.min
Kyler Fackrell,Rusher,-0.10930060442553724,981.0747022799442,lambda.min
Justin Jones,Rusher,-0.10973920186327085,980.9985101011503,lambda.min
Ron'Dell Carter,Rusher,-0.10988301119790041,980.97352786096,lambda.min
Jordan Mailata,Blocker,-0.110003499296769,980.9525969343705,lambda.min
Christian Ringo,Rusher,-0.11021556436272434,980.915757459191,lambda.min
Iosua Opeta,Blocker,-0.11034529502065105,980.8932209356425,lambda.min
Nick Dzubnar,Rusher,-0.11061058792989996,980.8471348370125,lambda.min
Tyler Shelvin,Rusher,-0.11069724936764105,980.8320802033306,lambda.min
Anthony Rush,Rusher,-0.11078639332584898,980.8165943116727,lambda.min
Deatrich Wise Jr.,Rusher,-0.1117829425085649,980.6434759872733,lambda.min
Brandin Bryant,Rusher,-0.11249051240003428,980.5205585075029,lambda.min
Rasheem Green,Rusher,-0.11334971369939616,980.37129995424,lambda.min
Otito Ogbonnia,Rusher,-0.11343139663454585,980.3571101750396,lambda.min
Elgton Jenkins,Blocker,-0.11368028622137508,980.3138736253743,lambda.min
Tommy Togiai,Rusher,-0.11419784001663803,980.223965322426,lambda.min
Taylor Stallworth,Rusher,-0.11562250436603079,979.9764757762238,lambda.min
Laken Tomlinson,Blocker,-0.11595561951863892,979.9186077471774,lambda.min
Krys Barnes,Rusher,-0.1176725576649173,979.6203450420982,lambda.min
Rodger Saffold,Blocker,-0.11792437466994249,979.5765999478054,lambda.min
Shaun Bradley,Rusher,-0.11819221751631644,979.5300708797265,lambda.min
Chris Hubbard,Blocker,-0.11879042292624187,979.4261519562964,lambda.min
Aaron Brewer,Blocker,-0.11914277227057991,979.3649426059171,lambda.min
James Hudson III,Blocker,-0.11916149436746905,979.3616902445697,lambda.min
Leonard Williams,Rusher,-0.11976284857931531,979.25722431822,lambda.min
Jaylon Moore,Blocker,-0.11993213764999787,979.2278157945224,lambda.min
Rashawn Slater,Blocker,-0.12162375377491821,978.9339519751018,lambda.min
Riley Reiff,Blocker,-0.12185903592892723,978.8930792786313,lambda.min
Josh Tupou,Rusher,-0.12197371227266822,978.8731579573146,lambda.min
Trystan Colon,Blocker,-0.1230053452189025,978.693944958955,lambda.min
