"","gameId","playId","rusher_id","blocker_id","mean_strain","max_strain","sd_strain","max_zscore_strain","beat_frame","rusher_beat_dist","snap_frame","time_from_snap_to_beat","pff_beatenByDefender","pff_hitAllowed","pff_hurryAllowed","pff_sackAllowed","pass_forward_frame","qb_strip_sack_frame","lateral_frame","qb_sack_frame","n_blockers","thresh","officialPosition","position_rusher","beat_dist"
"2865",2021091210,1858,44991,52519,0.115220171544047,0.339955421160572,0.171058399069478,1.31379254593191,0,NA,6,0,0,0,0,0,34,0,0,0,1,"0","G","NT",0
"2866",2021091210,1858,46212,53471,0.202065665158026,0.419142694817668,0.160735026382442,1.3505272282293,0,NA,6,0,0,0,0,0,34,0,0,0,1,"0","T","ILB",0
"2867",2021091210,1858,53467,47861,0.246284414136226,0.874642141707114,0.291582455885546,2.15499154660229,29,4.48446206361477,6,2.3,0,0,0,0,34,0,0,0,1,"1","C","DT",1
"2868",2021091210,1947,43435,47861,-0.0440770610813745,0.114705511503172,0.0884455506078968,1.7952578902298,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","C","OLB",0
"2869",2021091210,1947,44944,52519,-0.183699338593668,-0.0226848657745097,0.0688570358043182,2.33838809554245,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","G","DE",0
"2870",2021091210,1947,53467,42924,0.477508060238171,1.193483742207,0.323769210864892,2.21137667802391,30,2.73358738656733,7,2.3,1,0,0,0,30,0,0,0,1,"1","T","DT",1
"2871",2021091210,1989,41269,42924,0.319670685811939,0.59008627108238,0.167467683539199,1.61473294163734,24,5.28564092613184,7,1.7,0,0,0,0,34,0,0,0,1,"1","T","OLB",1
"2872",2021091210,1989,53467,47861,-0.0050092799051273,0.360761574317558,0.181725537182438,2.01276529371588,0,NA,7,0,0,0,0,0,34,0,0,0,1,"0","C","DT",0
"2873",2021091210,2011,44944,47861,-0.14679786567031,0.037603838385339,0.112873076698074,1.63370849320346,0,NA,7,0,0,0,0,0,0,0,0,48,1,"0","C","DE",0
"2874",2021091210,2011,53467,42924,0.198159400832122,1.50490877451954,0.682421752343175,1.91487063417973,47,2.88461435897417,7,4,0,0,0,0,0,0,0,48,1,"0","T","DT",1
"2875",2021091210,2119,37308,42924,0.324513181571851,1.30281929803353,0.343551950871532,2.84762206699711,38,3.35435537771418,6,3.2,0,0,0,0,42,0,0,0,1,"0","T","DT",1
"2876",2021091210,2119,44991,47861,0.436105153580349,1.04434129648103,0.347404945296611,1.75079874692449,41,1.93289937658431,6,3.5,0,0,0,0,42,0,0,0,1,"0","C","NT",1
"2877",2021091210,2141,41269,52519,0.248984959904525,0.995235673256878,0.558206645521957,1.33687178276884,0,NA,6,0,0,0,0,0,39,0,0,0,1,"0","G","OLB",0
"2878",2021091210,2141,53467,47861,0.0442656927163421,0.413399194898433,0.249162406104754,1.48149758205055,0,NA,6,0,0,0,0,0,39,0,0,0,1,"0","C","DT",0
"2879",2021091210,2191,38555,53471,0.387384192851104,0.486266246082205,0.0860163898080968,1.14957223212585,0,NA,7,0,0,0,0,0,24,0,0,0,1,"0","T","OLB",0
"2880",2021091210,2191,43435,42924,0.642152767657437,1.01283362346295,0.236966652263722,1.5642743494261,0,NA,7,0,0,0,0,0,24,0,0,0,1,"0","T","OLB",0
"2881",2021091210,2191,44944,52447,0.700649633844478,1.04971363955101,0.281337549111291,1.24073024311607,22,3.15691304916686,7,1.5,0,0,0,0,24,0,0,0,1,"1","G","DE",1
"2882",2021091210,2191,44991,47861,0.0938583264792156,0.178754347073212,0.047712971523127,1.779306923964,0,NA,7,0,0,0,0,0,24,0,0,0,1,"0","C","NT",0
"2883",2021091210,2287,42433,47861,-0.552582523274541,-0.150117152006716,0.305035861811826,1.31940345924343,14,1.83393020586935,6,0.8,0,0,0,0,30,0,0,0,1,"1","C","NT",1
"2884",2021091210,2287,43435,52519,-0.398623919807376,-0.0458124374493201,0.145203991797748,2.42976434731547,0,NA,6,0,0,0,0,0,30,0,0,0,1,"0","G","OLB",0
"2885",2021091210,2287,44944,53471,-0.569282266880715,-0.329108100265986,0.185730091471599,1.29313545646671,0,NA,6,0,0,0,0,0,30,0,0,0,1,"0","T","DE",0
"2886",2021091210,2426,40030,42474,0.387492680455683,0.408931528374605,0.024031999881677,0.892095873188963,0,NA,6,0,0,0,0,0,17,0,0,0,1,"0","G","NT",0
"2887",2021091210,2426,43321,46092,0.428034100563551,0.4446090922475,0.0237100241244182,0.699071059437654,0,NA,6,0,0,0,0,0,17,0,0,0,1,"0","T","DE",0
"2888",2021091210,2426,47796,52603,0.281980948164586,0.299400903732314,0.0151047785399078,1.15327447679579,0,NA,6,0,0,0,0,0,17,0,0,0,1,"0","T","DT",0
"2889",2021091210,2461,40030,42883,-0.282264728001612,-0.0474884146916367,0.197257290693523,1.1902034773191,0,NA,7,0,0,0,0,0,44,0,0,0,1,"0","C","NT",0
"2890",2021091210,2461,43321,46092,-0.24079594438609,-0.0637390066371264,0.125167903318882,1.41455543357539,15,3.69891876093542,7,0.8,0,0,0,0,44,0,0,0,1,"1","T","DE",1
"2891",2021091210,2461,47796,42474,-0.206103864369626,0.367610107446927,0.367606271567402,1.5606751467279,0,NA,7,0,0,0,0,0,44,0,0,0,1,"0","G","DT",0
"2892",2021091210,2483,43321,52603,0.267157058788479,0.723417061244399,0.131657479362822,3.46550765413456,0,NA,7,0,0,0,0,0,34,0,0,0,1,"0","T","DE",0
"2893",2021091210,2483,45274,42883,-0.006689776681563,0.187565874088255,0.0788806616270155,2.46265240127358,18,4.58075321317357,7,1.1,0,0,0,0,34,0,0,0,1,"1","C","DE",1
"2894",2021091210,2483,47796,42474,-0.0421039723459937,0.159673485252478,0.109147659581775,1.84866499539825,0,NA,7,0,0,0,0,0,34,0,0,0,1,"0","G","DT",0
"2895",2021091210,2515,40030,42883,-0.126201035229057,1.11885415303915,0.706576543401308,1.76209527459655,35,5.4011202541695,6,2.9,0,0,0,0,66,0,0,0,1,"0","C","NT",1
"2896",2021091210,2515,43321,42474,0.125013013173639,1.41024931795947,0.576070528145839,2.23103985014221,21,5.33338541641236,6,1.5,0,0,0,0,66,0,0,0,1,"1","G","DE",1
"2897",2021091210,2515,46307,46092,-0.0732598835767693,1.33777920540355,0.760551369033203,1.85528439817813,45,2.06072802669348,6,3.9,0,0,0,0,66,0,0,0,1,"0","T","DT",1
"2898",2021091210,2550,43321,44912,0.554755517236381,1.25661041956337,0.412023730799603,1.70343320023077,35,2.57070029369431,7,2.8,0,0,0,0,37,0,0,0,1,"0","TE","DE",1
"2899",2021091210,2550,45274,42883,-0.386500119962415,-0.016256215889033,0.261484106909762,1.4159327251241,0,NA,7,0,0,0,0,0,37,0,0,0,1,"0","C","DE",0
"2900",2021091210,2550,46307,42474,0.0507775117010985,0.500272736109051,0.310467460632653,1.4478014008038,0,NA,7,0,0,0,0,0,37,0,0,0,1,"0","G","DT",0
"2901",2021091210,2550,53447,46092,-0.140822071871096,0.135439672241001,0.192791097187828,1.43295903255816,36,5.43058928662443,7,2.9,0,0,0,0,37,0,0,0,1,"0","T","OLB",1
"2902",2021091210,2611,40030,46092,-0.268643703350152,0.256291638106784,0.333717187284213,1.57299462376767,28,7.26804650507961,7,2.1,0,0,0,0,48,0,0,0,1,"1","T","NT",0
"2903",2021091210,2611,47796,52603,-0.0405687319342828,1.025146738627,0.575379700483255,1.85219511509739,36,10.7569744817026,7,2.9,0,0,0,0,48,0,0,0,1,"0","T","DT",0
"2904",2021091210,2633,43321,52603,0.381459905640067,0.71983809320926,0.210018129620692,1.61118560659657,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","T","DE",0
"2905",2021091210,2633,45274,52590,0.00685606801757831,0.138328372447788,0.0660468971886106,1.99059017193136,0,NA,6,0,1,0,0,0,31,0,0,0,1,"0","G","DE",0
"2906",2021091210,2633,47796,42883,0.236156647097308,1.27271048740827,0.479792165133438,2.16042260719844,26,5.59975892338233,6,2,0,0,0,0,31,0,0,0,1,"1","C","DT",1
"2907",2021091210,2633,53447,46092,0.653918217746358,1.82091599581616,0.449534147882179,2.59601586123701,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","T","OLB",0
"2908",2021091210,2728,43321,52603,0.213620619931942,0.287906076412115,0.0592868185439548,1.25298436152546,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","T","DE",0
"2909",2021091210,2728,45274,42474,0.288144472776066,1.17215258864883,0.46737452967368,1.89143408497245,28,4.72806514337525,6,2.2,0,0,0,0,31,0,0,0,1,"1","G","DE",1
"2910",2021091210,2728,46307,42883,0.600363215214443,2.30221146605839,0.749081778319469,2.27191249353571,20,5.14874742048976,6,1.4,0,0,0,0,31,0,0,0,1,"1","C","DT",1
"2911",2021091210,2752,43321,52603,0.741569119302794,2.08468047193786,0.609849665779472,2.20236466132746,29,4.12625738411941,6,2.3,0,0,0,0,37,0,0,0,1,"1","T","DE",1
"2912",2021091210,2752,44174,52590,0.517903363506718,2.45307595533631,0.792343773231335,2.44233962227983,29,6.01108975145105,6,2.3,0,0,0,0,37,0,0,0,1,"1","G","ILB",0
"2913",2021091210,2752,45274,42474,-0.112541634961619,-0.0045557964888871,0.0707296836863273,1.52674001698677,0,NA,6,0,0,0,0,0,37,0,0,0,1,"0","G","DE",0
"2914",2021091210,2830,41269,52447,0.259248461909157,0.62313641996846,0.195428886101963,1.86199678725819,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","G","OLB",0
"2915",2021091210,2830,44944,42924,0.0242116463217646,0.458902761041924,0.266537231669885,1.63088328034613,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","T","DE",0
"2916",2021091210,2830,53467,47861,0.16826148801773,0.656008339366724,0.316140396330069,1.54281723250501,0,NA,6,0,0,0,0,0,31,0,0,0,1,"0","C","DT",0
"2917",2021091210,2912,40030,42883,-0.393853015992188,0.151809811806321,0.510421280609657,1.06904403975234,0,NA,7,0,0,0,0,0,44,0,0,0,1,"0","C","NT",0
"2918",2021091210,2912,43321,46092,0.176053558834939,0.960023305334114,0.420397911396449,1.86482788150645,0,NA,7,0,0,0,0,0,44,0,0,0,1,"0","T","DE",0
"2919",2021091210,2912,47796,44912,-0.025793380888886,0.941841197668586,0.618760776779727,1.5638266271392,0,NA,7,0,0,0,0,0,44,0,0,0,1,"0","TE","DT",0
"2920",2021091210,2973,40030,42883,-0.0723368134737233,0.0267590437896359,0.0650400797022274,1.5236121744784,0,NA,7,0,0,0,0,0,37,0,0,0,1,"0","C","NT",0
"2921",2021091210,2973,43321,46092,0.0946219016385112,0.380630386298647,0.186068305481293,1.53711554431763,0,NA,7,0,0,0,0,0,37,0,0,0,1,"0","T","DE",0
"2922",2021091210,3016,45274,42883,-0.0688789367125747,-0.0032864836969037,0.0399953095893454,1.64000363265458,0,NA,6,0,0,0,0,0,22,0,0,0,1,"0","C","DE",0
"2923",2021091210,3016,47796,42474,-0.231422274593275,-0.0946407800851366,0.0809217940385536,1.6902924129805,0,NA,6,0,0,0,0,0,22,0,0,0,1,"0","G","DT",0
"2924",2021091210,3016,53447,46092,0.0310949110449741,0.180354762093494,0.100200018304886,1.48961899981252,0,NA,6,0,0,0,0,0,22,0,0,0,1,"0","T","OLB",0
"2925",2021091210,3045,45274,42883,-0.399422453890526,-0.300101240210114,0.0446874276159934,2.22257621391626,0,NA,6,0,0,0,0,0,26,0,0,0,1,"0","C","DE",0
"2926",2021091210,3045,47796,42474,-0.15354819634974,-0.0652025653851412,0.0348470061101316,2.53524307613079,0,NA,6,0,0,0,0,0,26,0,0,0,1,"0","G","DT",0
"2927",2021091210,3045,47934,52783,0.663150466995362,0.976210013833408,0.221588414286229,1.41279745083451,23,4.70935239709241,6,1.7,0,0,0,0,26,0,0,0,1,"1","G","OLB",1
"2928",2021091210,3045,53447,46092,0.26938321339307,0.432556843230056,0.137062474573124,1.19050550010268,0,NA,6,0,0,0,0,0,26,0,0,0,1,"0","T","OLB",0
"2929",2021091210,3069,45274,52590,0.0149472182040466,0.0678614808190125,0.0292097420925602,1.81152789529228,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","G","DE",0
"2930",2021091210,3069,47796,42474,-0.43224586004226,-0.336761699814694,0.0436951203158533,2.18523623547324,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","G","DT",0
"2931",2021091210,3069,47934,46092,0.0683897707719275,0.204099869312308,0.100064264578897,1.35622941028441,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","T","OLB",0
"2932",2021091210,3093,40030,42474,-0.0469245106519556,0.477083775217612,0.329713303383915,1.58928463150126,0,NA,7,0,0,0,0,0,50,0,0,0,1,"0","G","NT",0
"2933",2021091210,3093,43321,46092,-0.103539966299745,0.625453632171687,0.486316077931515,1.4990119215719,34,3.78874649455463,7,2.7,0,0,0,0,50,0,0,0,1,"0","T","DE",1
"2934",2021091210,3093,46307,52783,0.16808055161825,0.548894774532892,0.299589668097249,1.2711193457814,0,NA,7,0,0,0,0,0,50,0,0,0,1,"0","G","DT",0
"2935",2021091210,3127,40030,52590,0.425560344741613,0.500913056524134,0.0633353041121443,1.1897426378359,0,NA,7,0,0,0,0,0,20,0,0,0,1,"0","G","NT",0
"2936",2021091210,3127,43321,52783,0.615291863315524,0.654687544460348,0.0516766739331455,0.762349395702021,0,NA,7,0,0,0,0,0,20,0,0,0,1,"0","G","DE",0
"2937",2021091210,3127,43854,46092,0.348941737209596,0.366569872067425,0.019537683312922,0.902263312158929,0,NA,7,0,0,0,0,0,20,0,0,0,1,"0","T","OLB",0
"2938",2021091210,3127,46142,42474,0.266875737560695,0.372786028699547,0.120738330575748,0.877188632920566,0,NA,7,0,0,0,0,0,20,0,0,0,1,"0","G","ILB",0
"2939",2021091210,3127,46307,42883,-0.330775975383729,-0.259699837044632,0.0476954978959562,1.490206444519,0,NA,7,0,0,0,0,0,20,0,0,0,1,"0","C","DT",0
"2940",2021091210,3173,43321,52783,0.843769942139239,1.52038696892571,0.398560078463691,1.69765378759106,25,3.4441980198589,7,1.8,1,0,0,0,28,0,0,0,1,"1","G","DE",1
"2941",2021091210,3173,44174,52590,0.351408343939642,0.629643773512338,0.147482225218499,1.88656924019475,27,3.71827917187508,7,2,0,0,0,0,28,0,0,0,1,"1","G","ILB",1
"2942",2021091210,3173,45274,42883,0.143751591869078,0.243518371278152,0.0739356278015444,1.3493735344598,0,NA,7,0,0,0,0,0,28,0,0,0,1,"0","C","DE",0
"2943",2021091210,3173,46142,42474,0.122842292420407,0.531997519042242,0.222074924772444,1.84241974658367,28,4.68401537145216,7,2.1,0,0,0,0,28,0,0,0,1,"1","G","ILB",1
"2944",2021091210,3173,53447,46092,0.272398068730823,0.398694942079291,0.0743488188896949,1.69870719178262,26,4.63712195224582,7,1.9,1,0,0,0,28,0,0,0,1,"1","T","OLB",1
"2945",2021091210,3239,43321,52783,0.212246035463996,0.278876159124264,0.0606408766789655,1.09876583765453,0,NA,7,0,0,0,0,0,25,0,0,0,1,"0","G","DE",0
"2946",2021091210,3239,44174,42474,-0.393223303116698,-0.34870049557433,0.0211964376419213,2.10048538789897,0,NA,7,0,0,0,0,0,25,0,0,0,1,"0","G","ILB",0
"2947",2021091210,3239,45274,42883,-0.752375723882064,-0.506980637729599,0.156548729874553,1.56753163279643,0,NA,7,0,0,0,0,0,25,0,0,0,1,"0","C","DE",0
"2948",2021091210,3239,46142,44912,-0.605833472154376,-0.382760609974068,0.141701519573676,1.57424467183871,0,NA,7,0,0,0,0,0,25,0,0,0,1,"0","TE","ILB",0
"2949",2021091210,3345,37308,42924,0.154744930913096,0.290293481556005,0.0693561321357761,1.95438451466051,0,NA,6,0,0,0,0,0,25,0,0,0,1,"0","T","DT",0
"2950",2021091210,3345,44991,47861,0.0230198434892742,0.0511662891694781,0.019411261251902,1.45000602047154,0,NA,6,0,0,0,0,0,25,0,0,0,1,"0","C","NT",0
"2951",2021091210,3345,52468,52519,0.344854252907286,0.516769165121565,0.147778543867162,1.16332796166142,0,NA,6,0,0,0,0,0,25,0,0,0,1,"0","G","OLB",0
"2952",2021091210,3415,52468,53471,-0.185510769354798,0.204694813659518,0.261275681088306,1.49346307849613,0,NA,6,0,0,0,0,0,63,0,0,0,1,"0","T","OLB",0
"2953",2021091210,3415,53467,47861,-0.187253408663135,0.0620409096827763,0.132665543228551,1.87911881472069,0,NA,6,0,0,0,0,0,63,0,0,0,1,"0","C","DT",0
"2954",2021091210,3473,43321,52783,0.303640488757528,0.441502722630261,0.100544236717263,1.37115998264933,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","G","DE",0
"2955",2021091210,3473,45274,42474,-0.0568765130379039,0.269864378054183,0.174369108211278,1.87384620156561,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","G","DE",0
"2956",2021091210,3473,46142,43324,0.759984172372435,1.42550238767428,0.363200349580925,1.83237217714616,0,NA,7,0,1,0,0,0,30,0,0,0,1,"0","TE","ILB",0
"2957",2021091210,3473,47796,52590,0.279656544345844,0.661819998975909,0.198026030522105,1.9298647436525,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","G","DT",0
"2958",2021091210,3473,53447,46092,0.380504605205288,0.672523080450509,0.172914825146616,1.68879952888722,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","T","OLB",0
"2959",2021091210,3497,45274,42883,-0.336692615643992,-0.0830117753400484,0.102164001174061,2.48307463870505,0,NA,6,0,0,0,0,0,32,0,0,0,1,"0","C","DE",0
"2960",2021091210,3497,46142,52783,0.375238749235531,0.561159509284672,0.137182470132943,1.35528074300576,29,4.25207008408845,6,2.3,0,0,0,0,32,0,0,0,1,"1","G","ILB",1
"2961",2021091210,3497,53447,46092,-0.161998506455884,0.135831899942836,0.138982685872634,2.14293172224097,0,NA,6,0,0,0,0,0,32,0,0,0,1,"0","T","OLB",0
"2962",2021091210,3610,43321,52783,0.490653863529966,0.62959553718448,0.12160327296616,1.14258169427051,0,NA,6,0,0,0,0,0,21,0,0,0,1,"0","G","DE",0
"2963",2021091210,3610,45274,42474,0.00979449096768487,0.0498756211209319,0.0240171749942837,1.66885281731872,0,NA,6,0,0,0,0,0,21,0,0,0,1,"0","G","DE",0
"2964",2021091210,3610,46307,42883,-0.134401854971831,-0.0487140977608687,0.0539069223437167,1.5895501632352,0,NA,6,0,0,0,0,0,21,0,0,0,1,"0","C","DT",0
"2965",2021091210,3610,53447,46092,0.264147451830121,0.299136556275469,0.0242193275414621,1.44467695832795,0,NA,6,0,0,0,0,0,21,0,0,0,1,"0","T","OLB",0
"2966",2021091211,76,42381,40023,0.380072098426164,0.556961016885478,0.0898024701333852,1.96975560022545,0,NA,6,0,0,0,0,0,35,0,0,0,1,"0","T","OLB",0
"2967",2021091211,76,43316,42356,0.485478723890716,1.05673585529008,0.370019692872269,1.54385602281056,18,5.00759423276287,6,1.2,0,0,0,0,35,0,0,0,1,"1","G","NT",1
"2968",2021091211,76,43426,52432,0.442664265994002,1.11062359753528,0.376148839820735,1.77578463849474,0,NA,6,0,0,0,0,0,35,0,0,0,1,"0","G","DE",0
"2969",2021091211,76,47795,44844,0.595931990663049,2.08800375209835,0.983425145473462,1.5172194531562,0,NA,6,0,0,0,0,0,35,0,0,0,1,"0","T","OLB",0
"2970",2021091211,184,43316,40023,0.10150811569775,1.06644262323755,0.669899371397832,1.44041709656533,34,2.69467994388944,7,2.7,0,0,0,0,43,0,0,0,1,"0","T","NT",1
"2971",2021091211,184,43426,52666,0.34965780215506,1.8622427377021,0.917695993851642,1.64824184226696,39,1.55595629758679,7,3.2,0,0,0,0,43,0,0,0,1,"0","T","DE",1
"2972",2021091211,184,46438,52432,0.726674747727192,3.49794688594341,0.91770399593834,3.01978867966313,39,2.29268401660585,7,3.2,0,0,0,0,43,0,0,0,1,"0","G","NT",1
"2973",2021091211,206,42381,44844,0.572633381664181,0.740050373035889,0.139385934702666,1.20110391144441,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","T","OLB",0
"2974",2021091211,206,42465,42356,0.380416931363015,0.693117701284533,0.189697333601168,1.64841942680628,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","G","OLB",0
"2975",2021091211,206,43316,52432,0.394284945659142,1.10782986959056,0.379835166908835,1.87856466724336,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","G","NT",0
"2976",2021091211,206,47795,40023,0.821236863093139,1.28605857087994,0.286697002590736,1.62129950291229,0,NA,7,0,0,0,0,0,30,0,0,0,1,"0","T","OLB",0
"2977",2021091211,283,37097,41296,0.293826245920323,0.324511827795445,0.02402859997924,1.27704410168023,0,NA,7,0,0,0,0,0,27,0,0,0,1,"0","T","DE",0
"2978",2021091211,283,42553,44068,0.247286470925683,0.295274894676889,0.0284398383753186,1.68736626129535,0,NA,7,0,0,0,0,0,27,0,0,0,1,"0","G","DT",0
"2979",2021091211,283,46083,47827,0.504195975517143,0.691730865082391,0.131508966429844,1.42602359866688,0,NA,7,0,0,0,0,0,27,0,0,0,1,"0","G","DE",0
"2980",2021091211,283,52665,53491,0.00480568927379846,0.114526525958992,0.0402098982918705,2.72870216902231,0,NA,7,0,0,0,0,0,27,0,0,0,1,"0","C","DT",0
"2981",2021091211,307,37097,41296,0.0545416108275371,0.248264203590998,0.0850030904926832,2.27900646483125,0,NA,7,0,1,0,0,0,43,0,0,0,1,"0","T","DE",0
"2982",2021091211,307,46083,47827,0.389353447931569,0.737326845013497,0.189608129591649,1.83522403723587,0,NA,7,0,0,0,0,0,43,0,0,0,1,"0","G","DE",0
"2983",2021091211,307,52665,44068,0.0148228741074899,0.144710810341858,0.118921687777797,1.09221403312961,0,NA,7,0,0,0,0,0,43,0,0,0,1,"0","G","DT",0
"2984",2021091211,393,48537,47827,-0.490737408841248,0.166148956205463,0.238398405897014,2.75541425109394,0,NA,6,0,0,0,0,0,38,0,0,0,1,"0","G","DE",0
"2985",2021091211,393,48544,44068,-0.697552743007588,-0.395857859657232,0.155950548534333,1.9345548071858,0,NA,6,0,0,0,0,0,38,0,0,0,1,"0","G","DT",0
"2986",2021091211,393,48599,41296,-0.387655097095533,-0.0823945542395334,0.184006684389146,1.65896442224034,14,3.23289344086687,6,0.8,0,0,0,0,38,0,0,0,1,"1","T","DT",1
"2987",2021091211,421,37097,41296,0.342529043228648,1.33074320079248,0.421000186244876,2.34730099855356,51,3.79246621606574,6,4.5,0,0,0,0,77,0,0,0,1,"0","T","DE",1
"2988",2021091211,421,42467,47827,-0.161549225994255,0.327843401757414,0.325295210302344,1.50445691252818,61,16.719383959943,6,5.5,0,0,0,0,77,0,0,0,1,"0","G","OLB",0
"2989",2021091211,421,46083,44068,-0.0131988608546276,1.31352595553266,0.558696442217757,2.3746791927309,27,5.170705947934,6,2.1,0,0,0,0,77,0,0,0,1,"1","G","DE",1
"2990",2021091211,528,43316,52432,-0.0764395131303392,-0.0359218147107303,0.0329441525657341,1.22989044379767,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","G","NT",0
"2991",2021091211,528,43426,42356,0.399674614706495,0.501186252523944,0.0779060307799301,1.30300102317111,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","G","DE",0
"2992",2021091211,528,52650,40023,0.433934424616991,0.547357337682951,0.104079818535647,1.08976855130769,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","T","OLB",0
"2993",2021091211,528,52979,44844,0.607315178405149,0.742980501318571,0.133540146451471,1.01591413906921,0,NA,7,0,0,0,0,0,23,0,0,0,1,"0","T","OLB",0
"2994",2021091211,573,46438,40023,-0.0773189497187459,0.428366925033598,0.303489127497044,1.6662404973874,63,4.40692636652804,32,3.1,0,0,0,0,63,0,0,0,1,"0","T","NT",1
"2995",2021091211,573,47933,41532,-0.027788308638768,0.308739939477881,0.213953738157111,1.57290193205004,0,NA,32,0,0,0,0,0,63,0,0,0,1,"0","T","DE",0
"2996",2021091211,573,52979,44844,-0.121259443980981,0.0798553161285045,0.118161037089433,1.70203956450778,0,NA,32,0,0,0,0,0,63,0,0,0,1,"0","T","OLB",0
"2997",2021091211,573,53602,52432,-0.0349764185450673,0.33340212923066,0.290770440979281,1.26690507651008,0,NA,32,0,0,0,0,0,63,0,0,0,1,"0","G","DT",0
"2998",2021091211,597,46438,40023,0.0644848439256525,0.529058266165063,0.376228268251229,1.23481795878556,0,NA,7,0,0,0,0,0,73,0,0,0,1,"0","T","NT",0
"2999",2021091211,597,47933,44075,-0.0188515038086299,0.49771209991283,0.370063724781926,1.39587743712482,0,NA,7,0,0,0,0,0,73,0,0,0,1,"0","TE","DE",0
"3000",2021091211,597,53602,52432,-0.0260920993301277,0.571611573648581,0.35711827628393,1.67368547809494,71,4.90652626610721,7,6.4,0,0,0,0,73,0,0,0,1,"0","G","DT",1
"3001",2021091211,709,42465,40023,0.69161891316307,0.959797968330835,0.203261540621384,1.31937923105337,0,NA,7,0,0,0,0,0,32,0,0,0,1,"0","T","OLB",0
"3002",2021091211,709,43426,52666,0.121199765108203,0.270070089207563,0.0971714770993073,1.53203726590692,32,5.08497787605806,7,2.5,0,0,0,0,32,0,0,0,1,"0","T","DE",1
"3003",2021091211,709,47933,42356,0.282446470067798,0.84528394614697,0.31702329476793,1.77538207875603,0,NA,7,0,0,0,0,0,32,0,0,0,1,"0","G","DE",0
"3004",2021091211,709,52650,44844,0.54017071142103,0.680629344642924,0.0952719416367535,1.47429170444984,0,NA,7,0,0,0,0,0,32,0,0,0,1,"0","T","OLB",0
"3005",2021091211,902,37097,41296,-0.396091489831267,-0.150277986346091,0.161611775351095,1.52101233311221,0,NA,7,0,0,0,0,0,0,0,0,47,1,"0","T","DE",0
"3006",2021091211,902,42553,47827,-0.183472445785151,0.448033382270524,0.37934581524362,1.66472332810661,29,7.87549363532217,7,2.2,0,0,0,0,0,0,0,47,1,"1","G","DT",0
"3007",2021091211,902,52665,44068,-0.531140866296149,-0.0745280772137804,0.295619085546956,1.54459847623688,38,17.0374088405485,7,3.1,0,0,0,0,0,0,0,47,1,"0","G","DT",0
"3008",2021091211,921,37097,41296,0.595813458462714,0.868409288620125,0.181142124650886,1.5048726555614,0,NA,7,0,0,0,0,0,31,0,0,0,1,"0","T","DE",0
"3009",2021091211,921,48537,47827,0.319847635874093,0.50281721761056,0.099289942553892,1.84278061836078,0,NA,7,0,0,0,0,0,31,0,0,0,1,"0","G","DE",0
"3010",2021091211,921,48544,53491,0.0920827359134092,0.230708619198814,0.0897856778135318,1.54396432327776,0,NA,7,0,0,0,0,0,31,0,0,0,1,"0","C","DT",0
"3011",2021091211,921,48599,44068,0.200178838068662,0.840294899358395,0.330716776865665,1.93554154511413,31,3.68089662989876,7,2.4,0,0,0,0,31,0,0,0,1,"1","G","DT",1
"3012",2021091211,945,37097,41296,0.207669955071968,0.447182155679215,0.142069268214226,1.68588325693413,0,NA,6,0,0,0,0,0,37,0,0,0,1,"0","T","DE",0
"3013",2021091211,945,42467,53571,0.184552151138804,0.330177990702174,0.103647507861684,1.40501052623191,0,NA,6,0,0,0,0,0,37,0,0,0,1,"0","T","OLB",0
"3014",2021091211,945,48537,47827,0.357049394561428,1.33294726363628,0.349755101355317,2.79023198030052,0,NA,6,0,0,0,0,0,37,0,0,0,1,"0","G","DE",0
"3015",2021091211,1274,43316,42356,-0.215464113021613,-0.137707998901851,0.0752718244212023,1.03300424451861,0,NA,8,0,0,0,0,0,24,0,0,0,1,"0","G","NT",0
"3016",2021091211,1274,43426,44844,-0.219931200664081,-0.0202249860819339,0.13526736695422,1.47638132595377,0,NA,8,0,0,0,0,0,24,0,0,0,1,"0","T","DE",0
"3017",2021091211,1274,52650,40023,-0.00559361823805647,0.0618648836583231,0.0434587719659229,1.55224132769503,0,NA,8,0,0,0,0,0,24,0,0,0,1,"0","T","OLB",0
